,open_GE,high_GE,low_GE,close_GE,volume_GE
2024-05-01 11:06:00,159.4470,159.5317,159.4320,159.4719,9955
2024-05-01 11:07:00,159.4520,159.5317,159.4320,159.5018,35200
2024-05-01 11:08:00,159.4819,159.4869,159.4221,159.4421,6349
2024-05-01 11:09:00,159.4669,159.4669,158.9935,159.0632,16950
2024-05-01 11:10:00,159.1230,159.1230,158.8938,159.0184,18363
2024-05-01 11:11:00,159.0433,159.0433,158.8141,159.0034,12820
2024-05-01 11:12:00,158.9835,158.9835,158.7842,158.7842,8259
2024-05-01 11:13:00,158.8340,158.8539,158.6596,158.6596,12256
2024-05-01 11:14:00,158.6944,158.7343,158.4453,158.5948,20569
2024-05-01 11:15:00,158.5449,158.7044,158.5449,158.6247,6929
2024-05-01 11:16:00,158.6247,158.7144,158.4552,158.4702,19646
2024-05-01 11:17:00,158.4453,158.5350,158.3057,158.3555,8617
2024-05-01 11:18:00,158.3854,158.4652,158.3157,158.4577,8555
2024-05-01 11:19:00,158.4602,158.5150,158.3705,158.4652,9416
2024-05-01 11:20:00,158.4353,158.7144,158.4353,158.5949,10315
2024-05-01 11:21:00,158.6392,158.7542,158.5748,158.6895,11774
2024-05-01 11:22:00,158.6845,158.7642,158.5250,158.5350,18153
2024-05-01 11:23:00,158.5649,158.5649,158.3755,158.5001,11389
2024-05-01 11:24:00,158.5350,158.6546,158.4956,158.5052,6830
2024-05-01 11:25:00,158.5649,158.6247,158.4253,158.5698,12319
2024-05-01 11:26:00,158.5748,158.6346,158.5150,158.5150,4161
2024-05-01 11:27:00,158.5748,158.6446,158.5150,158.6446,22764
2024-05-01 11:28:00,158.5748,158.7243,158.5549,158.5748,21989
2024-05-01 11:29:00,158.6247,158.6546,158.5549,158.6147,9780
2024-05-01 11:30:00,158.6047,158.8739,158.5997,158.7243,26977
2024-05-01 11:31:00,158.7343,158.7742,158.6745,158.6745,3659
2024-05-01 11:32:00,158.6845,158.9337,158.5649,158.9337,32025
2024-05-01 11:33:00,158.9337,159.0832,158.9337,159.0333,6968
2024-05-01 11:34:00,159.0931,159.1928,159.0832,159.1629,3280
2024-05-01 11:35:00,159.2076,159.2761,159.1330,159.2761,5265
2024-05-01 11:36:00,159.2925,159.3222,159.1928,159.2626,5044
2024-05-01 11:37:00,159.2726,159.2825,159.0832,159.0832,5800
2024-05-01 11:38:00,159.0682,159.2825,159.0682,159.2825,2910
2024-05-01 11:39:00,159.3211,159.4420,159.3211,159.3722,6411
2024-05-01 11:40:00,159.4021,159.5716,159.3224,159.5417,8767
2024-05-01 11:41:00,159.5716,159.6566,159.5417,159.6314,4205
2024-05-01 11:42:00,159.6015,159.7111,159.5616,159.6513,8952
2024-05-01 11:43:00,159.7311,159.7610,159.5417,159.6414,6169
2024-05-01 11:44:00,159.6214,159.6912,159.6015,159.6414,3573
2024-05-01 11:45:00,159.6812,159.7211,159.6214,159.6713,3089
2024-05-01 11:46:00,159.6713,159.7859,159.6015,159.7410,9258
2024-05-01 11:47:00,159.7211,159.7610,159.5517,159.5716,5136
2024-05-01 11:48:00,159.6115,159.6812,159.5716,159.6812,2258
2024-05-01 11:49:00,159.6912,159.6912,159.6115,159.6314,4882
2024-05-01 11:50:00,159.6607,159.7211,159.6513,159.6912,3170
2024-05-01 11:51:00,159.7111,159.7111,159.5418,159.6314,4485
2024-05-01 11:52:00,159.6613,159.6713,159.5915,159.6513,3951
2024-05-01 11:53:00,159.6214,159.6214,159.3929,159.4271,5335
2024-05-01 11:54:00,159.4021,159.5417,159.3722,159.4121,7660
2024-05-01 11:55:00,159.4520,159.5517,159.4420,159.4769,4985
2024-05-01 11:56:00,159.4769,159.4919,159.3922,159.4919,2104
2024-05-01 11:57:00,159.4520,159.4719,159.3523,159.3722,5806
2024-05-01 11:58:00,159.3822,159.3822,159.3124,159.3124,4173
2024-05-01 11:59:00,159.3124,159.5218,159.3025,159.3025,17949
2024-05-01 12:00:00,159.2626,159.3025,159.1629,159.1679,5787
2024-05-01 12:01:00,159.2028,159.2626,159.1031,159.2427,4806
2024-05-01 12:02:00,159.2726,159.3762,159.2626,159.3423,4983
2024-05-01 12:03:00,159.3233,159.3233,159.2327,159.2327,3644
2024-05-01 12:04:00,159.2327,159.2825,159.1730,159.1730,2965
2024-05-01 12:05:00,159.2604,159.2726,159.1230,159.1280,5433
2024-05-01 12:06:00,159.1480,159.1629,159.0832,159.0832,2773
2024-05-01 12:07:00,159.0832,159.0832,158.9636,158.9636,4429
2024-05-01 12:08:00,158.9536,159.0333,158.9137,158.9636,4574
2024-05-01 12:09:00,158.9636,159.1928,158.9636,159.1928,2810
2024-05-01 12:10:00,159.2078,159.4121,159.2028,159.3423,4193
2024-05-01 12:11:00,159.3822,159.4669,159.3801,159.4520,4517
2024-05-01 12:12:00,159.4919,159.5666,159.4819,159.5317,9544
2024-05-01 12:13:00,159.5716,159.6414,159.5417,159.5915,3564
2024-05-01 12:14:00,159.6314,159.6513,159.5915,159.5915,2852
2024-05-01 12:15:00,159.6015,159.6115,159.4920,159.5816,6325
2024-05-01 12:16:00,159.5816,159.5816,159.5417,159.5816,4866
2024-05-01 12:17:00,159.6513,159.6812,159.5616,159.5616,2826
2024-05-01 12:18:00,159.5517,159.6015,159.5417,159.6015,4424
2024-05-01 12:19:00,159.5816,159.5816,159.4968,159.5317,2972
2024-05-01 12:20:00,159.5517,159.6264,159.5467,159.6264,2082
2024-05-01 12:21:00,159.6713,159.7111,159.5826,159.6214,9139
2024-05-01 12:22:00,159.6414,159.6683,159.5816,159.6015,3284
2024-05-01 12:23:00,159.6314,159.6812,159.5717,159.6613,3669
2024-05-01 12:24:00,159.6812,159.6912,159.5717,159.6115,4885
2024-05-01 12:25:00,159.6015,159.7311,159.6015,159.7311,3690
2024-05-01 12:26:00,159.7510,159.7709,159.6962,159.6962,4366
2024-05-01 12:27:00,159.7161,159.7311,159.7012,159.7111,1817
2024-05-01 12:28:00,159.7062,159.7311,159.6514,159.6962,5120
2024-05-01 12:29:00,159.6912,159.7709,159.6912,159.7012,17424
2024-05-01 12:30:00,159.7210,159.7211,159.6563,159.7062,4888
2024-05-01 12:31:00,159.6588,159.7361,159.6015,159.6214,6514
2024-05-01 12:32:00,159.6862,159.7211,159.6115,159.6414,2068
2024-05-01 12:33:00,159.6912,159.7211,159.6164,159.6414,5915
2024-05-01 12:34:00,159.6613,159.7111,159.6214,159.6812,4807
2024-05-01 12:35:00,159.6912,159.7311,159.6274,159.7111,7413
2024-05-01 12:36:00,159.6314,159.6613,159.5915,159.6414,2531
2024-05-01 12:37:00,159.6214,159.6214,159.3822,159.4420,13415
2024-05-01 12:38:00,159.4619,159.5317,159.4619,159.4719,2130
2024-05-01 12:39:00,159.4819,159.5417,159.4121,159.5317,5453
2024-05-01 12:40:00,159.5168,159.5416,159.4420,159.4420,2381
2024-05-01 12:41:00,159.4323,159.4819,159.4323,159.4819,1046
2024-05-01 12:42:00,159.4919,159.5018,159.3922,159.4470,4376
2024-05-01 12:43:00,159.4320,159.4320,159.3722,159.4221,3102
2024-05-01 12:44:00,159.3923,159.4021,159.2626,159.2775,1806
2024-05-01 12:45:00,159.3025,159.4071,159.3025,159.3922,4674
2024-05-01 12:46:00,159.3722,159.3922,159.3423,159.3822,4439
2024-05-01 12:47:00,159.4320,159.4381,159.3835,159.4121,2236
2024-05-01 12:48:00,159.3822,159.4021,159.2825,159.2825,7506
2024-05-01 12:49:00,159.2925,159.3224,159.2726,159.2825,5361
2024-05-01 12:50:00,159.2626,159.2626,159.1928,159.2028,2253
2024-05-01 12:51:00,159.1729,159.1729,159.0732,159.0732,5783
2024-05-01 12:52:00,159.1220,159.1829,159.0632,159.1230,9283
2024-05-01 12:53:00,159.1131,159.2227,159.1131,159.2227,14512
2024-05-01 12:54:00,159.2078,159.3324,159.1829,159.3025,4066
2024-05-01 12:55:00,159.2875,159.3324,159.2626,159.2925,3840
2024-05-01 12:56:00,159.2726,159.3374,159.2626,159.2626,3340
2024-05-01 12:57:00,159.2227,159.2825,159.2128,159.2825,2709
2024-05-01 12:58:00,159.2427,159.2925,159.2128,159.2327,8729
2024-05-01 12:59:00,159.2327,159.2327,159.1131,159.1729,3548
2024-05-01 13:00:00,159.1729,159.2227,159.1480,159.2227,2549
2024-05-01 13:01:00,159.2586,159.2586,159.2028,159.2128,2996
2024-05-01 13:02:00,159.2526,159.2925,159.1878,159.1878,3259
2024-05-01 13:03:00,159.1530,159.1530,159.1230,159.1230,1173
2024-05-01 13:04:00,159.1031,159.1230,159.0134,159.0234,5310
2024-05-01 13:05:00,159.0234,159.0234,158.9735,158.9935,2779
2024-05-01 13:06:00,158.9835,158.9855,158.9038,158.9137,5925
2024-05-01 13:07:00,158.8838,158.8938,158.7642,158.8041,9640
2024-05-01 13:08:00,158.8240,158.8639,158.7543,158.8440,4799
2024-05-01 13:09:00,158.8539,158.9087,158.8539,158.8938,2900
2024-05-01 13:10:00,158.8340,158.9641,158.8340,158.9536,3859
2024-05-01 13:11:00,158.9735,158.9935,158.9486,158.9536,2276
2024-05-01 13:12:00,158.9386,158.9636,158.8440,158.8838,5367
2024-05-01 13:13:00,158.8938,158.9237,158.8539,158.9038,5981
2024-05-01 13:14:00,158.8838,158.8988,158.8539,158.8988,4893
2024-05-01 13:15:00,158.8938,158.9137,158.8340,158.8340,5756
2024-05-01 13:16:00,158.8539,158.9436,158.8290,158.9436,6553
2024-05-01 13:17:00,158.9137,159.0134,158.8888,159.0134,10206
2024-05-01 13:18:00,158.9985,159.0234,158.8838,158.8838,6031
2024-05-01 13:19:00,158.8603,158.9038,158.8240,158.8539,5156
2024-05-01 13:20:00,158.8539,158.9137,158.8340,158.9137,6692
2024-05-01 13:21:00,158.9337,158.9935,158.9337,158.9835,8444
2024-05-01 13:22:00,158.9935,159.1430,158.9935,159.1330,7726
2024-05-01 13:23:00,159.1430,159.2227,159.1330,159.1829,2834
2024-05-01 13:24:00,159.1978,159.2327,159.1330,159.1530,9406
2024-05-01 13:25:00,159.1330,159.1330,159.1330,159.1330,1376
2024-05-01 13:26:00,159.1330,159.1729,159.0832,159.1530,2987
2024-05-01 13:27:00,159.1729,159.2327,159.1729,159.2327,1898
2024-05-01 13:28:00,159.2427,159.3174,159.2427,159.2875,3803
2024-05-01 13:29:00,159.3124,159.3324,159.2875,159.2925,2483
2024-05-01 13:30:00,159.3075,159.3423,159.2427,159.2825,7836
2024-05-01 13:31:00,159.2526,159.2825,159.2526,159.2526,1402
2024-05-01 13:32:00,159.2726,159.2925,159.2128,159.2726,3314
2024-05-01 13:33:00,159.2825,159.3224,159.2825,159.3224,4420
2024-05-01 13:34:00,159.3224,159.3324,159.3075,159.3324,1346
2024-05-01 13:35:00,159.3224,159.3623,159.3025,159.3025,6388
2024-05-01 13:36:00,159.3124,159.3374,159.2726,159.3374,7228
2024-05-01 13:37:00,159.3523,159.4221,159.3523,159.3623,14652
2024-05-01 13:38:00,159.3623,159.3822,159.3224,159.3224,6264
2024-05-01 13:39:00,159.3473,159.3922,159.2925,159.2925,18364
2024-05-01 13:40:00,159.3025,159.3423,159.2526,159.2576,5187
2024-05-01 13:41:00,159.2726,159.2825,159.2177,159.2327,2347
2024-05-01 13:42:00,159.2227,159.2227,159.1031,159.1928,12447
2024-05-01 13:43:00,159.1928,159.1928,159.0732,159.0978,18952
2024-05-01 13:44:00,159.0832,159.1131,159.0632,159.0632,7190
2024-05-01 13:45:00,159.0533,159.0533,158.9735,159.0234,3083
2024-05-01 13:46:00,159.0732,159.1131,159.0632,159.0782,6874
2024-05-01 13:47:00,159.0931,159.2327,159.0732,159.2227,6350
2024-05-01 13:48:00,159.2427,159.4021,159.2327,159.3324,15425
2024-05-01 13:49:00,159.3623,159.5816,159.3523,159.5816,14168
2024-05-01 13:50:00,159.5616,159.5616,159.3822,159.3922,6037
2024-05-01 13:51:00,159.4121,159.5417,159.3423,159.5417,2532
2024-05-01 13:52:00,159.5305,159.6115,159.5218,159.6015,1836
2024-05-01 13:53:00,159.6314,159.6713,159.5816,159.6091,2733
2024-05-01 13:54:00,159.5865,159.6015,159.5566,159.5716,1872
2024-05-01 13:55:00,159.5816,159.5977,159.5816,159.5816,1618
2024-05-01 13:56:00,159.5716,159.5915,159.5218,159.5816,1457
2024-05-01 13:57:00,159.5915,159.5915,159.4719,159.5118,2127
2024-05-01 13:58:00,159.5348,159.5854,159.5348,159.5766,2367
2024-05-01 13:59:00,159.6613,159.6613,159.5816,159.6164,4645
2024-05-01 14:00:00,159.6513,160.1796,159.6513,160.0799,22892
2024-05-01 14:01:00,159.9902,160.0600,159.6613,159.6613,6509
2024-05-01 14:02:00,159.7460,159.9155,159.7261,159.9155,3924
2024-05-01 14:03:00,159.8806,159.8806,159.7261,159.8607,4124
2024-05-01 14:04:00,159.8108,160.0500,159.8108,160.0102,13626
2024-05-01 14:05:00,160.0700,160.0946,159.6214,159.6912,14201
2024-05-01 14:06:00,159.7909,159.8357,159.7211,159.7311,3050
2024-05-01 14:07:00,159.7510,159.7859,159.6663,159.6663,6759
2024-05-01 14:08:00,159.6174,159.7410,159.5965,159.7410,6776
2024-05-01 14:09:00,159.7012,159.7012,159.5716,159.5716,5080
2024-05-01 14:10:00,159.5865,159.6414,159.4819,159.4819,5318
2024-05-01 14:11:00,159.4420,159.6034,159.4420,159.5317,8289
2024-05-01 14:12:00,159.5467,159.5816,159.4819,159.5218,11593
2024-05-01 14:13:00,159.5616,159.5816,159.5118,159.5218,8084
2024-05-01 14:14:00,159.5317,159.5915,159.5018,159.5850,17625
2024-05-01 14:15:00,159.5317,159.6115,159.4819,159.4819,14836
2024-05-01 14:16:00,159.5118,159.5716,159.5068,159.5317,3676
2024-05-01 14:17:00,159.5018,159.5716,159.5018,159.5317,6357
2024-05-01 14:18:00,159.5317,159.5317,159.4719,159.5118,2850
2024-05-01 14:19:00,159.4819,159.6214,159.4719,159.5118,10735
2024-05-01 14:20:00,159.5317,159.6513,159.5317,159.5317,21482
2024-05-01 14:21:00,159.5915,159.6513,159.5616,159.5716,7984
2024-05-01 14:22:00,159.5915,159.6513,159.4819,159.6463,10006
2024-05-01 14:23:00,159.6414,159.8108,159.6164,159.7959,12963
2024-05-01 14:24:00,159.7709,159.7709,159.6314,159.6314,3638
2024-05-01 14:25:00,159.6713,159.7161,159.5616,159.6812,4986
2024-05-01 14:26:00,159.7111,159.9504,159.7111,159.8906,10856
2024-05-01 14:27:00,159.8955,159.9504,159.8208,159.8955,6759
2024-05-01 14:28:00,159.9304,159.9902,159.8746,159.9205,9316
2024-05-01 14:29:00,159.9254,160.0567,159.9105,160.0301,7549
2024-05-01 14:30:00,160.0499,160.0499,159.8108,159.8108,6401
2024-05-01 14:31:00,159.7909,159.7909,159.3025,159.3025,15389
2024-05-01 14:32:00,159.2925,159.4619,159.1430,159.4520,7016
2024-05-01 14:33:00,159.5915,159.8906,159.5766,159.8906,11513
2024-05-01 14:34:00,159.9205,160.0700,159.8507,160.0102,7565
2024-05-01 14:35:00,160.0002,160.0002,159.3224,159.7012,14011
2024-05-01 14:36:00,159.6214,160.0799,159.6214,159.9504,5531
2024-05-01 14:37:00,159.9304,159.9304,159.7410,159.8756,3105
2024-05-01 14:38:00,159.9603,160.2394,159.8906,160.1497,19482
2024-05-01 14:39:00,160.1537,160.4089,160.0201,160.4089,7050
2024-05-01 14:40:00,160.3590,160.6680,160.2395,160.6630,27912
2024-05-01 14:41:00,160.6082,160.9471,160.5185,160.9172,30124
2024-05-01 14:42:00,160.8873,161.0424,160.6780,160.7528,16099
2024-05-01 14:43:00,160.7677,160.8973,160.5783,160.8076,14623
2024-05-01 14:44:00,160.8674,161.2162,160.8076,161.2162,6112
2024-05-01 14:45:00,161.2212,161.2212,160.8175,160.8175,6170
2024-05-01 14:46:00,160.8524,160.8574,160.6481,160.6630,9259
2024-05-01 14:47:00,160.6780,160.6780,160.3989,160.6481,13678
2024-05-01 14:48:00,160.6630,160.7876,160.4936,160.5484,13510
2024-05-01 14:49:00,160.5085,160.5484,160.3790,160.5385,16806
2024-05-01 14:50:00,160.5733,160.9671,160.5733,160.9172,6729
2024-05-01 14:51:00,160.9073,161.0269,160.8275,160.9322,8385
2024-05-01 14:52:00,160.9322,161.0767,160.8774,160.8774,13741
2024-05-01 14:53:00,160.8923,161.1564,160.8474,161.0867,14943
2024-05-01 14:54:00,161.0169,161.1963,160.9432,161.1116,10677
2024-05-01 14:55:00,161.1563,161.1563,160.9471,160.9720,8935
2024-05-01 14:56:00,160.9820,161.0667,160.7777,161.0618,10879
2024-05-01 14:57:00,161.1066,161.1863,160.9671,161.0169,9408
2024-05-01 14:58:00,161.0119,161.2063,160.9172,161.1863,5253
2024-05-01 14:59:00,161.1764,161.2261,160.9770,161.1764,8888
2024-05-01 15:00:00,161.2561,161.5551,161.2561,161.4853,12914
2024-05-01 15:01:00,161.4488,161.6648,161.4256,161.5252,6426
2024-05-01 15:02:00,161.5751,161.6449,161.2561,161.2561,7690
2024-05-01 15:03:00,161.2860,161.2960,161.0568,161.1664,8616
2024-05-01 15:04:00,161.1365,161.2063,160.9571,160.9621,9338
2024-05-01 15:05:00,160.9820,161.0468,160.7179,160.9362,7711
2024-05-01 15:06:00,160.9770,161.0667,160.7876,160.7876,5956
2024-05-01 15:07:00,160.8375,160.9938,160.7478,160.8774,9230
2024-05-01 15:08:00,160.8275,161.2262,160.7677,161.1216,34968
2024-05-01 15:09:00,161.0568,161.2312,160.9421,161.0269,12297
2024-05-01 15:10:00,160.9671,161.1564,160.9671,161.1365,7623
2024-05-01 15:11:00,161.1465,161.2063,160.9272,160.9671,6395
2024-05-01 15:12:00,160.9073,161.1166,160.8674,161.1166,9702
2024-05-01 15:13:00,161.1365,161.2960,161.0568,161.2312,11560
2024-05-01 15:14:00,161.1764,161.2661,161.1066,161.1169,9868
2024-05-01 15:15:00,161.1365,161.2761,161.0568,161.1066,7353
2024-05-01 15:16:00,161.0966,161.1465,160.9870,161.0468,6673
2024-05-01 15:17:00,161.0717,161.0717,160.8774,161.0468,5713
2024-05-01 15:18:00,161.0767,161.1265,160.9671,161.0269,7154
2024-05-01 15:19:00,161.0318,161.0867,160.8873,160.8873,6097
2024-05-01 15:20:00,160.8873,160.9372,160.6730,160.8524,11560
2024-05-01 15:21:00,160.8873,160.9172,160.6481,160.8275,9359
2024-05-01 15:22:00,160.8175,160.8175,160.4786,160.5783,24367
2024-05-01 15:23:00,160.5584,160.8275,160.4786,160.8175,23838
2024-05-01 15:24:00,160.9372,161.2063,160.8774,161.1863,7753
2024-05-01 15:25:00,161.1564,161.1863,161.0069,161.1216,9917
2024-05-01 15:26:00,161.1166,161.2362,160.9870,161.1664,11470
2024-05-01 15:27:00,161.1265,161.2462,161.0368,161.0966,20047
2024-05-01 15:28:00,161.0269,161.1365,160.9272,160.9272,6631
2024-05-01 15:29:00,160.8474,161.0168,160.7577,161.0168,18579
2024-05-01 15:30:00,160.9272,160.9272,160.7179,160.7677,9597
2024-05-01 15:31:00,160.8375,160.8474,160.6083,160.7277,6516
2024-05-01 15:32:00,160.6581,160.6581,160.3590,160.4587,8295
2024-05-01 15:33:00,160.4188,160.7478,160.4089,160.7079,12236
2024-05-01 15:34:00,160.7179,160.7876,160.5135,160.5385,8690
2024-05-01 15:35:00,160.5584,160.5883,160.4288,160.5484,10108
2024-05-01 15:36:00,160.5983,160.5983,160.2594,160.2992,9154
2024-05-01 15:37:00,160.3391,160.4139,160.2793,160.3491,8741
2024-05-01 15:38:00,160.3391,160.3391,160.0999,160.1198,9493
2024-05-01 15:39:00,160.1198,160.1248,159.8607,160.0401,13134
2024-05-01 15:40:00,160.0899,160.3889,160.0301,160.3889,8864
2024-05-01 15:41:00,160.3989,160.3989,160.0700,160.0799,7623
2024-05-01 15:42:00,160.0700,160.0700,159.7361,159.7361,8513
2024-05-01 15:43:00,159.7410,159.8469,159.6713,159.7311,21884
2024-05-01 15:44:00,159.7261,159.9504,159.6713,159.9105,7624
2024-05-01 15:45:00,159.8706,159.8706,159.7111,159.7959,13541
2024-05-01 15:46:00,159.8208,159.9603,159.7510,159.9005,22699
2024-05-01 15:47:00,159.8906,159.9105,159.6912,159.7012,13075
2024-05-01 15:48:00,159.7510,159.7709,159.5218,159.7111,14809
2024-05-01 15:49:00,159.6813,159.8607,159.6214,159.8407,22878
2024-05-01 15:50:00,159.8208,159.8208,159.6314,159.6414,20756
2024-05-01 15:51:00,159.6513,159.7610,159.4719,159.4719,19332
2024-05-01 15:52:00,159.4570,159.4719,159.2726,159.4221,20244
2024-05-01 15:53:00,159.4420,159.4520,159.2129,159.2726,27316
2024-05-01 15:54:00,159.3224,159.3922,159.2028,159.2227,17575
2024-05-01 15:55:00,159.2327,159.4320,159.1928,159.3922,22830
2024-05-01 15:56:00,159.4221,159.4420,159.2875,159.3822,26714
2024-05-01 15:57:00,159.3324,159.3423,159.1928,159.2028,27106
2024-05-01 15:58:00,159.2227,159.2925,159.1830,159.2427,110353
2024-05-01 15:59:00,159.2626,159.3324,159.1330,159.1729,82684
2024-05-01 16:00:00,159.1729,162.4722,159.1031,159.1829,1053915
2024-05-01 16:01:00,159.1829,159.1829,159.1430,159.1430,4766
2024-05-01 16:03:00,158.8440,159.1729,158.8440,159.1729,18
2024-05-01 16:04:00,158.8440,159.2327,158.8440,159.1829,3282
2024-05-01 16:05:00,159.2028,159.2128,159.1829,159.1829,13836
2024-05-01 16:06:00,159.2128,159.2128,159.2128,159.2128,20
2024-05-01 16:09:00,159.4221,159.4221,159.4221,159.4221,19
2024-05-01 16:10:00,159.1829,159.4221,159.1829,159.4221,463461
2024-05-01 16:11:00,159.1829,159.2626,159.1829,159.2626,833
2024-05-01 16:13:00,159.1928,159.1928,159.1928,159.1928,10
2024-05-01 16:14:00,159.2626,159.4221,159.2128,159.4221,73
2024-05-01 16:15:00,159.1829,159.4121,159.1829,159.4121,3
2024-05-01 16:16:00,159.4121,159.4121,159.4121,159.4121,10
2024-05-01 16:18:00,159.4221,159.4221,159.2128,159.2128,136
2024-05-01 16:21:00,159.4121,159.4121,159.2825,159.2825,45
2024-05-01 16:24:00,159.2227,159.2227,159.2227,159.2227,20
2024-05-01 16:25:00,159.2227,159.2227,159.2227,159.2227,4
2024-05-01 16:27:00,159.2227,159.2227,159.2227,159.2227,142
2024-05-01 16:29:00,159.4221,159.4221,159.4221,159.4221,100
2024-05-01 16:31:00,159.4121,159.4121,159.4121,159.4121,4
2024-05-01 16:32:00,159.4221,159.4221,159.4221,159.4221,1
2024-05-01 16:33:00,159.4121,159.4221,159.4121,159.4221,31
2024-05-01 16:34:00,159.4221,159.4221,159.4221,159.4221,5
2024-05-01 16:36:00,159.4221,159.4221,159.4221,159.4221,100
2024-05-01 16:37:00,159.2427,159.2925,159.2327,159.2925,32
2024-05-01 16:40:00,159.3324,159.3327,159.3324,159.3327,6
2024-05-01 16:45:00,159.4111,159.4111,159.4111,159.4111,1
2024-05-01 16:46:00,159.3324,159.3324,159.3324,159.3324,1
2024-05-01 16:49:00,159.3328,159.3423,159.3328,159.3423,11
2024-05-01 16:50:00,159.4107,159.4107,159.4107,159.4107,1
2024-05-01 16:56:00,159.4221,159.4221,159.4221,159.4221,100
2024-05-01 16:57:00,159.4221,159.4221,159.4221,159.4221,25
2024-05-01 16:59:00,159.4221,159.4221,159.4221,159.4221,13
2024-05-01 17:01:00,159.3722,159.4221,159.3722,159.4221,58
2024-05-01 17:06:00,159.6713,159.6713,159.6713,159.6713,3
2024-05-01 17:08:00,159.6713,159.6713,159.6713,159.6713,30
2024-05-01 17:09:00,159.3623,159.3623,159.3623,159.3623,1
2024-05-01 17:12:00,159.4420,159.4420,159.4121,159.4121,2
2024-05-01 17:13:00,159.3623,159.3623,159.3623,159.3623,20
2024-05-01 17:18:00,159.3673,159.3673,159.3673,159.3673,2
2024-05-01 17:19:00,159.6635,159.6635,159.6635,159.6635,1
2024-05-01 17:28:00,159.3633,159.3633,159.3633,159.3633,10
2024-05-01 17:31:00,159.3623,159.3623,159.3623,159.3623,6
2024-05-01 17:33:00,159.3623,159.3623,159.3623,159.3623,7
2024-05-01 17:44:00,159.4121,159.4121,159.4121,159.4121,1
2024-05-01 17:45:00,159.3722,159.3722,159.3722,159.3722,10
2024-05-01 17:49:00,159.6713,159.6713,159.6713,159.6713,1
2024-05-01 17:51:00,159.4121,159.4121,159.4121,159.4121,1
2024-05-01 17:53:00,159.3623,159.6635,159.3623,159.6635,21
2024-05-01 17:54:00,159.4420,159.4420,159.4121,159.4121,4
2024-05-01 17:55:00,159.3722,159.3722,159.3722,159.3722,1
2024-05-01 17:59:00,159.4121,159.4121,159.4121,159.4121,1
2024-05-01 18:12:00,159.4420,159.4420,159.4121,159.4121,10
2024-05-01 18:17:00,159.4221,159.4320,159.4221,159.4221,100
2024-05-01 18:18:00,159.5018,159.5018,159.4719,159.4719,2
2024-05-01 18:21:00,159.4819,159.4819,159.4819,159.4819,10
2024-05-01 18:24:00,159.6613,159.6613,159.6613,159.6613,1
2024-05-01 18:29:00,159.6613,159.6613,159.6613,159.6613,3
