,open_GOOG,high_GOOG,low_GOOG,close_GOOG,volume_GOOG
2024-05-09 10:22:00,169.6807,169.7306,169.6258,169.6507,25439
2024-05-09 10:23:00,169.6607,169.7206,169.6557,169.6807,28515
2024-05-09 10:24:00,169.7006,169.7804,169.6707,169.6707,28826
2024-05-09 10:25:00,169.6707,169.8203,169.6707,169.7904,28879
2024-05-09 10:26:00,169.8004,169.8702,169.7705,169.7705,29925
2024-05-09 10:27:00,169.7605,169.7904,169.6507,169.6707,29661
2024-05-09 10:28:00,169.6607,169.7705,169.6408,169.7405,27350
2024-05-09 10:29:00,169.7355,169.8104,169.7106,169.7505,40918
2024-05-09 10:30:00,169.7605,169.9101,169.7505,169.8702,22179
2024-05-09 10:31:00,169.8602,169.8802,169.7006,169.7006,23178
2024-05-09 10:32:00,169.7206,169.7605,169.6009,169.7106,19175
2024-05-09 10:33:00,169.7006,169.7006,169.6208,169.6607,33732
2024-05-09 10:34:00,169.6507,169.7705,169.6507,169.7206,25260
2024-05-09 10:35:00,169.7405,169.8303,169.7396,169.8303,21120
2024-05-09 10:36:00,169.8203,169.8553,169.8104,169.8203,21538
2024-05-09 10:37:00,169.8104,169.9001,169.7903,169.8702,20302
2024-05-09 10:38:00,169.8802,170.0008,169.8802,169.9949,32628
2024-05-09 10:39:00,170.0099,170.1794,169.9899,170.1196,49605
2024-05-09 10:40:00,170.1395,170.2293,170.1196,170.2193,22340
2024-05-09 10:41:00,170.2193,170.2193,170.0298,170.0797,50192
2024-05-09 10:42:00,170.0897,170.1494,170.0257,170.0398,25961
2024-05-09 10:43:00,170.0398,170.0797,170.0099,170.0797,20192
2024-05-09 10:44:00,170.0697,170.1295,169.9999,170.0148,24524
2024-05-09 10:45:00,170.0099,170.0248,169.8977,169.9201,31412
2024-05-09 10:46:00,169.9151,169.9700,169.8802,169.9400,191767
2024-05-09 10:47:00,169.9411,169.9450,169.8902,169.9200,25598
2024-05-09 10:48:00,169.9201,170.0298,169.9101,170.0298,28562
2024-05-09 10:49:00,170.0299,170.1046,170.0100,170.0797,17207
2024-05-09 10:50:00,170.1096,170.2692,170.0797,170.2293,27098
2024-05-09 10:51:00,170.2295,170.3390,170.2293,170.3030,24303
2024-05-09 10:52:00,170.3091,170.3291,170.2393,170.2892,15958
2024-05-09 10:53:00,170.2899,170.3690,170.2293,170.3527,17811
2024-05-09 10:54:00,170.3589,170.4687,170.3490,170.4367,17603
2024-05-09 10:55:00,170.4488,170.4687,170.2592,170.2592,31632
2024-05-09 10:56:00,170.2420,170.3191,170.1844,170.2582,29107
2024-05-09 10:57:00,170.2592,170.3590,170.2343,170.3590,16679
2024-05-09 10:58:00,170.3390,170.3989,170.2791,170.3889,24420
2024-05-09 10:59:00,170.3866,170.3889,170.2892,170.3490,20711
2024-05-09 11:00:00,170.3590,170.4488,170.3590,170.4488,28148
2024-05-09 11:01:00,170.4787,170.5285,170.4189,170.4388,32434
2024-05-09 11:02:00,170.4592,170.4987,170.4488,170.4588,16585
2024-05-09 11:03:00,170.4538,170.4786,170.3590,170.3590,14295
2024-05-09 11:04:00,170.3590,170.4887,170.3540,170.4388,15959
2024-05-09 11:05:00,170.4438,170.4687,170.4222,170.4489,9761
2024-05-09 11:06:00,170.4488,170.5285,170.4438,170.4637,26966
2024-05-09 11:07:00,170.4687,170.5276,170.4637,170.5276,12856
2024-05-09 11:08:00,170.5236,170.5286,170.4815,170.4937,14541
2024-05-09 11:09:00,170.4987,170.5086,170.4288,170.4298,19651
2024-05-09 11:10:00,170.4338,170.4588,170.3590,170.3989,21051
2024-05-09 11:11:00,170.3889,170.4089,170.3789,170.3889,29227
2024-05-09 11:12:00,170.3989,170.4687,170.3690,170.3789,41474
2024-05-09 11:13:00,170.3889,170.4089,170.3091,170.3291,23236
2024-05-09 11:14:00,170.3390,170.4338,170.3291,170.3989,21068
2024-05-09 11:15:00,170.4120,170.4120,170.3291,170.3292,15262
2024-05-09 11:16:00,170.3390,170.3690,170.2708,170.2708,19111
2024-05-09 11:17:00,170.2756,170.3191,170.2511,170.3091,15425
2024-05-09 11:18:00,170.3191,170.3647,170.3091,170.3241,8523
2024-05-09 11:19:00,170.3191,170.4288,170.3091,170.4130,13568
2024-05-09 11:20:00,170.4089,170.4676,170.4089,170.4388,12734
2024-05-09 11:21:00,170.4338,170.4787,170.3690,170.3778,14681
2024-05-09 11:22:00,170.3691,170.4488,170.3691,170.4388,5877
2024-05-09 11:23:00,170.4238,170.4697,170.4089,170.4538,11105
2024-05-09 11:24:00,170.4488,170.4588,170.3993,170.3993,16828
2024-05-09 11:25:00,170.3989,170.4588,170.3855,170.4388,18582
2024-05-09 11:26:00,170.4488,170.5036,170.4189,170.4887,13029
2024-05-09 11:27:00,170.4787,170.5286,170.4571,170.5186,14764
2024-05-09 11:28:00,170.5186,170.5485,170.4887,170.5136,19474
2024-05-09 11:29:00,170.5136,170.5735,170.5132,170.5585,26801
2024-05-09 11:30:00,170.5785,170.5985,170.5286,170.5486,27071
2024-05-09 11:31:00,170.5535,170.5885,170.4887,170.4987,20842
2024-05-09 11:32:00,170.4987,170.5537,170.4887,170.5386,8476
2024-05-09 11:33:00,170.5485,170.6483,170.5485,170.6283,12165
2024-05-09 11:34:00,170.6254,170.6882,170.6254,170.6783,16741
2024-05-09 11:35:00,170.6832,170.6981,170.6184,170.6433,18256
2024-05-09 11:36:00,170.6483,170.6483,170.5984,170.5984,7922
2024-05-09 11:37:00,170.6034,170.6034,170.5485,170.5485,15104
2024-05-09 11:38:00,170.5085,170.5086,170.4538,170.4538,11118
2024-05-09 11:39:00,170.4538,170.5884,170.4538,170.5685,28096
2024-05-09 11:40:00,170.5635,170.5685,170.5086,170.5386,14485
2024-05-09 11:41:00,170.5191,170.5285,170.3789,170.4189,25016
2024-05-09 11:42:00,170.4189,170.4787,170.4189,170.4530,15041
2024-05-09 11:43:00,170.4488,170.5286,170.4288,170.5286,16930
2024-05-09 11:44:00,170.5286,170.5386,170.4824,170.5086,15313
2024-05-09 11:45:00,170.4987,170.5386,170.4887,170.5086,15559
2024-05-09 11:46:00,170.5286,170.5286,170.4189,170.4198,7996
2024-05-09 11:47:00,170.4102,170.4102,170.3490,170.3656,15413
2024-05-09 11:48:00,170.3590,170.4288,170.3590,170.4288,11658
2024-05-09 11:49:00,170.4189,170.4388,170.3889,170.3989,14249
2024-05-09 11:50:00,170.3889,170.4288,170.3091,170.3291,9874
2024-05-09 11:51:00,170.3291,170.3789,170.3291,170.3590,8264
2024-05-09 11:52:00,170.3481,170.3690,170.3091,170.3435,11358
2024-05-09 11:53:00,170.3390,170.3690,170.3191,170.3540,12303
2024-05-09 11:54:00,170.3440,170.3440,170.2991,170.3390,15799
2024-05-09 11:55:00,170.3390,170.3390,170.2293,170.3141,15899
2024-05-09 11:56:00,170.3091,170.3091,170.2443,170.2792,12570
2024-05-09 11:57:00,170.2842,170.2842,170.2592,170.2792,8638
2024-05-09 11:58:00,170.2842,170.2842,170.1794,170.2295,16052
2024-05-09 11:59:00,170.2293,170.2892,170.2103,170.2692,15773
2024-05-09 12:00:00,170.2592,170.2991,170.2193,170.2642,10543
2024-05-09 12:01:00,170.2592,170.2642,170.2094,170.2642,17376
2024-05-09 12:02:00,170.2592,170.2592,170.1994,170.2509,12222
2024-05-09 12:03:00,170.2592,170.2991,170.2493,170.2742,13837
2024-05-09 12:04:00,170.2773,170.2892,170.2493,170.2792,13811
2024-05-09 12:05:00,170.2592,170.2592,170.1495,170.2193,16930
2024-05-09 12:06:00,170.2094,170.2343,170.1696,170.1894,17626
2024-05-09 12:07:00,170.1994,170.2094,170.1794,170.2094,8123
2024-05-09 12:08:00,170.2393,170.2504,170.1894,170.2243,9377
2024-05-09 12:09:00,170.2293,170.2892,170.2293,170.2692,13020
2024-05-09 12:10:00,170.2692,170.2692,170.2293,170.2443,12668
2024-05-09 12:11:00,170.2493,170.3092,170.2493,170.2792,12005
2024-05-09 12:12:00,170.2792,170.2792,170.2094,170.2592,8431
2024-05-09 12:13:00,170.2543,170.2991,170.2543,170.2904,7730
2024-05-09 12:14:00,170.2942,170.3141,170.2493,170.3141,11005
2024-05-09 12:15:00,170.3191,170.3490,170.3191,170.3291,10734
2024-05-09 12:16:00,170.3260,170.3490,170.2692,170.3291,19132
2024-05-09 12:17:00,170.3292,170.3590,170.3091,170.3490,13856
2024-05-09 12:18:00,170.3490,170.3540,170.2792,170.2991,11606
2024-05-09 12:19:00,170.2892,170.2892,170.2293,170.2892,14212
2024-05-09 12:20:00,170.2792,170.2991,170.2194,170.2792,10447
2024-05-09 12:21:00,170.2892,170.3390,170.2692,170.3241,11505
2024-05-09 12:22:00,170.3291,170.3291,170.2991,170.3141,11115
2024-05-09 12:23:00,170.3141,170.3889,170.3095,170.3690,21528
2024-05-09 12:24:00,170.3690,170.3889,170.3640,170.3839,6842
2024-05-09 12:25:00,170.3889,170.4488,170.3789,170.3789,15130
2024-05-09 12:26:00,170.3889,170.4288,170.3889,170.4089,10196
2024-05-09 12:27:00,170.4039,170.4489,170.3989,170.4288,12666
2024-05-09 12:28:00,170.4238,170.4687,170.3989,170.4438,13428
2024-05-09 12:29:00,170.4438,170.4588,170.3889,170.4488,14503
2024-05-09 12:30:00,170.4487,170.4487,170.4039,170.4443,9440
2024-05-09 12:31:00,170.4388,170.4398,170.3422,170.3590,10204
2024-05-09 12:32:00,170.3640,170.4089,170.3516,170.4089,10901
2024-05-09 12:33:00,170.3939,170.4288,170.3191,170.3341,18319
2024-05-09 12:34:00,170.3292,170.3490,170.2991,170.3440,17062
2024-05-09 12:35:00,170.3390,170.4787,170.3390,170.4787,15541
2024-05-09 12:36:00,170.4787,170.5785,170.4737,170.5760,22780
2024-05-09 12:37:00,170.5685,170.5884,170.5633,170.5884,11428
2024-05-09 12:38:00,170.5884,170.6283,170.5785,170.6084,14507
2024-05-09 12:39:00,170.5984,170.6184,170.5300,170.5585,19144
2024-05-09 12:40:00,170.5585,170.5785,170.5086,170.5186,11444
2024-05-09 12:41:00,170.5186,170.5685,170.5086,170.5485,32767
2024-05-09 12:42:00,170.5386,170.5485,170.4987,170.5201,15516
2024-05-09 12:43:00,170.5286,170.5485,170.5086,170.5186,12107
2024-05-09 12:44:00,170.5286,170.5386,170.5086,170.5286,10842
2024-05-09 12:45:00,170.5326,170.5585,170.4987,170.5485,17000
2024-05-09 12:46:00,170.5435,170.5685,170.5286,170.5286,9953
2024-05-09 12:47:00,170.5286,170.5286,170.4538,170.4588,10533
2024-05-09 12:48:00,170.4637,170.4787,170.4189,170.4488,26325
2024-05-09 12:49:00,170.4438,170.5086,170.4393,170.4697,12773
2024-05-09 12:50:00,170.4687,170.4935,170.4189,170.4288,12071
2024-05-09 12:51:00,170.4388,170.4488,170.4139,170.4388,20022
2024-05-09 12:52:00,170.4388,170.4588,170.4089,170.4487,21525
2024-05-09 12:53:00,170.4452,170.4987,170.4452,170.4587,23385
2024-05-09 12:54:00,170.4488,170.4687,170.4288,170.4588,24561
2024-05-09 12:55:00,170.4488,170.5386,170.4388,170.5285,22157
2024-05-09 12:56:00,170.5187,170.5187,170.4587,170.4587,20754
2024-05-09 12:57:00,170.4588,170.5286,170.4488,170.4987,14403
2024-05-09 12:58:00,170.4987,170.5386,170.4853,170.5236,11817
2024-05-09 12:59:00,170.5236,170.5386,170.5086,170.5186,21086
2024-05-09 13:00:00,170.5195,170.5241,170.4787,170.4787,15470
2024-05-09 13:01:00,170.4887,170.6483,170.4189,170.5785,91343
2024-05-09 13:02:00,170.5785,170.5984,170.4887,170.5391,20590
2024-05-09 13:03:00,170.5485,170.6283,170.5186,170.5286,22507
2024-05-09 13:04:00,170.5286,170.6084,170.5186,170.5485,24287
2024-05-09 13:05:00,170.5485,170.5485,170.4787,170.4987,17152
2024-05-09 13:06:00,170.4987,170.5485,170.4787,170.5286,21674
2024-05-09 13:07:00,170.5386,170.5785,170.5386,170.5629,13468
2024-05-09 13:08:00,170.5585,170.5934,170.5386,170.5585,17391
2024-05-09 13:09:00,170.5585,170.5685,170.4987,170.5485,19112
2024-05-09 13:10:00,170.5485,170.5785,170.5086,170.5086,19131
2024-05-09 13:11:00,170.5186,170.5685,170.5085,170.5585,23290
2024-05-09 13:12:00,170.5426,170.6682,170.5426,170.6383,31239
2024-05-09 13:13:00,170.6383,170.6882,170.6333,170.6583,23929
2024-05-09 13:14:00,170.6632,170.6682,170.6184,170.6283,21713
2024-05-09 13:15:00,170.6283,170.6383,170.5984,170.5984,19177
2024-05-09 13:16:00,170.5985,170.6084,170.5286,170.5435,20889
2024-05-09 13:17:00,170.5485,170.6084,170.5386,170.6084,23194
2024-05-09 13:18:00,170.5984,170.6084,170.5785,170.5785,18591
2024-05-09 13:19:00,170.5685,170.6283,170.5585,170.5984,25632
2024-05-09 13:20:00,170.6034,170.6084,170.2792,170.3590,80352
2024-05-09 13:21:00,170.3590,170.4588,170.3341,170.4238,28136
2024-05-09 13:22:00,170.4189,170.4787,170.4189,170.4488,19920
2024-05-09 13:23:00,170.4388,170.4887,170.4089,170.4388,31403
2024-05-09 13:24:00,170.4488,170.4787,170.3490,170.4637,48323
2024-05-09 13:25:00,170.4588,170.5286,170.4378,170.4987,40976
2024-05-09 13:26:00,170.4937,170.5785,170.4687,170.5485,48386
2024-05-09 13:27:00,170.5535,170.6061,170.5435,170.5685,22598
2024-05-09 13:28:00,170.5685,170.5934,170.5286,170.5585,24395
2024-05-09 13:29:00,170.5585,170.6134,170.5585,170.6134,18148
2024-05-09 13:30:00,170.6084,170.6084,170.5585,170.5785,14757
2024-05-09 13:31:00,170.5884,170.6483,170.5685,170.6034,55680
2024-05-09 13:32:00,170.6084,170.6383,170.5685,170.6283,25850
2024-05-09 13:33:00,170.6233,170.6383,170.5785,170.6184,25657
2024-05-09 13:34:00,170.6084,170.6184,170.5585,170.5586,11110
2024-05-09 13:35:00,170.5585,170.5984,170.5386,170.5884,29789
2024-05-09 13:36:00,170.5884,170.5884,170.5036,170.5336,33157
2024-05-09 13:37:00,170.5286,170.5485,170.5186,170.5336,36273
2024-05-09 13:38:00,170.5386,170.5685,170.5286,170.5286,17810
2024-05-09 13:39:00,170.5286,170.5685,170.5286,170.5584,12054
2024-05-09 13:40:00,170.5535,170.5684,170.5286,170.5386,14877
2024-05-09 13:41:00,170.5286,170.5386,170.4837,170.4837,30115
2024-05-09 13:42:00,170.4787,170.5148,170.4687,170.4986,24804
2024-05-09 13:43:00,170.4937,170.4987,170.4637,170.4687,10819
2024-05-09 13:44:00,170.4787,170.5186,170.4687,170.4837,17889
2024-05-09 13:45:00,170.4837,170.5361,170.4687,170.4887,23731
2024-05-09 13:46:00,170.4787,170.4887,170.4538,170.4588,7459
2024-05-09 13:47:00,170.4592,170.4592,170.3590,170.3839,30817
2024-05-09 13:48:00,170.3839,170.3839,170.2942,170.3141,14080
2024-05-09 13:49:00,170.3191,170.3789,170.3191,170.3789,26779
2024-05-09 13:50:00,170.3747,170.4687,170.3390,170.3989,28643
2024-05-09 13:51:00,170.3989,170.4288,170.3740,170.3889,13858
2024-05-09 13:52:00,170.3789,170.4588,170.3690,170.4388,27899
2024-05-09 13:53:00,170.4238,170.4238,170.3509,170.3509,12901
2024-05-09 13:54:00,170.3540,170.3540,170.3191,170.3291,14916
2024-05-09 13:55:00,170.3241,170.3490,170.3241,170.3390,12778
2024-05-09 13:56:00,170.3390,170.3590,170.3191,170.3241,15303
2024-05-09 13:57:00,170.3191,170.3590,170.2892,170.3540,15147
2024-05-09 13:58:00,170.3490,170.3490,170.3092,170.3241,12049
2024-05-09 13:59:00,170.3291,170.3490,170.2942,170.3014,12412
2024-05-09 14:00:00,170.2991,170.2991,170.2193,170.2243,36724
2024-05-09 14:01:00,170.2293,170.2842,170.2243,170.2692,24192
2024-05-09 14:02:00,170.2692,170.2792,170.2239,170.2642,17704
2024-05-09 14:03:00,170.2791,170.3091,170.2592,170.2592,31751
2024-05-09 14:04:00,170.2493,170.3490,170.2493,170.3291,11596
2024-05-09 14:05:00,170.3390,170.3939,170.3390,170.3690,14068
2024-05-09 14:06:00,170.3690,170.3897,170.3341,170.3590,14171
2024-05-09 14:07:00,170.3490,170.3889,170.3490,170.3595,9910
2024-05-09 14:08:00,170.3590,170.3889,170.3490,170.3889,10494
2024-05-09 14:09:00,170.3989,170.4388,170.3789,170.3805,10734
2024-05-09 14:10:00,170.3889,170.4288,170.3889,170.4288,21548
2024-05-09 14:11:00,170.4388,170.4617,170.4090,170.4189,20232
2024-05-09 14:12:00,170.4189,170.4388,170.3789,170.4388,20477
2024-05-09 14:13:00,170.4238,170.4288,170.3990,170.4189,14884
2024-05-09 14:14:00,170.4189,170.4189,170.3690,170.3889,11669
2024-05-09 14:15:00,170.3989,170.4108,170.3790,170.3889,16281
2024-05-09 14:16:00,170.3790,170.4189,170.3590,170.3939,16183
2024-05-09 14:17:00,170.3889,170.4189,170.3727,170.3989,11169
2024-05-09 14:18:00,170.4039,170.4488,170.3989,170.4238,52272
2024-05-09 14:19:00,170.4288,170.4687,170.3989,170.4089,22011
2024-05-09 14:20:00,170.3989,170.4338,170.3989,170.4338,10215
2024-05-09 14:21:00,170.4388,170.4388,170.3191,170.3241,16113
2024-05-09 14:22:00,170.3191,170.3191,170.2193,170.2302,15554
2024-05-09 14:23:00,170.2293,170.2393,170.1894,170.2144,18265
2024-05-09 14:24:00,170.2094,170.2293,170.1794,170.2014,19399
2024-05-09 14:25:00,170.2044,170.2592,170.2044,170.2493,11975
2024-05-09 14:26:00,170.2592,170.3191,170.2550,170.3091,21209
2024-05-09 14:27:00,170.2991,170.3400,170.2692,170.3390,23012
2024-05-09 14:28:00,170.3381,170.4288,170.3381,170.4089,49849
2024-05-09 14:29:00,170.3989,170.4189,170.3690,170.3939,13420
2024-05-09 14:30:00,170.3939,170.3939,170.3540,170.3640,16692
2024-05-09 14:31:00,170.3590,170.4488,170.3440,170.4191,20858
2024-05-09 14:32:00,170.4288,170.4637,170.3889,170.4488,24072
2024-05-09 14:33:00,170.4575,170.4688,170.4388,170.4389,13629
2024-05-09 14:34:00,170.4388,170.4588,170.4011,170.4168,17438
2024-05-09 14:35:00,170.4189,170.4787,170.4189,170.4787,7275
2024-05-09 14:36:00,170.4737,170.5086,170.4486,170.4887,15267
2024-05-09 14:37:00,170.4925,170.5186,170.4925,170.5136,10751
2024-05-09 14:38:00,170.5086,170.5186,170.4887,170.4888,8195
2024-05-09 14:39:00,170.4887,170.5336,170.4787,170.4987,16428
2024-05-09 14:40:00,170.5086,170.5093,170.4687,170.5036,13177
2024-05-09 14:41:00,170.5086,170.5086,170.4592,170.4687,7657
2024-05-09 14:42:00,170.4688,170.5086,170.4688,170.4888,12050
2024-05-09 14:43:00,170.4887,170.5086,170.4687,170.4887,10718
2024-05-09 14:44:00,170.4888,170.5186,170.4787,170.5086,14337
2024-05-09 14:45:00,170.5086,170.5485,170.5036,170.5485,13111
2024-05-09 14:46:00,170.5435,170.6184,170.5386,170.6184,34104
2024-05-09 14:47:00,170.6084,170.6084,170.5485,170.5984,22002
2024-05-09 14:48:00,170.5984,170.5984,170.5585,170.5735,13749
2024-05-09 14:49:00,170.5785,170.5984,170.5635,170.5690,14028
2024-05-09 14:50:00,170.5734,170.6084,170.5685,170.5999,18041
2024-05-09 14:51:00,170.6034,170.6533,170.5685,170.6333,33265
2024-05-09 14:52:00,170.6283,170.6583,170.6184,170.6483,11047
2024-05-09 14:53:00,170.6533,170.6682,170.6283,170.6383,29643
2024-05-09 14:54:00,170.6433,170.6583,170.5984,170.6203,17753
2024-05-09 14:55:00,170.6184,170.6682,170.6184,170.6483,18389
2024-05-09 14:56:00,170.6483,170.7181,170.6433,170.6782,18974
2024-05-09 14:57:00,170.6782,170.7131,170.6583,170.6982,15832
2024-05-09 14:58:00,170.6932,170.7381,170.6882,170.7281,21376
2024-05-09 14:59:00,170.7181,170.7680,170.6882,170.6882,27459
2024-05-09 15:00:00,170.6982,170.6982,170.6483,170.6483,25539
2024-05-09 15:01:00,170.6533,170.6533,170.6283,170.6333,16681
2024-05-09 15:02:00,170.6383,170.6832,170.6273,170.6483,23835
2024-05-09 15:03:00,170.6383,170.6433,170.5884,170.6184,15911
2024-05-09 15:04:00,170.6084,170.6782,170.5934,170.6782,11489
2024-05-09 15:05:00,170.6782,170.7031,170.6583,170.6832,21007
2024-05-09 15:06:00,170.6882,170.7780,170.6882,170.7582,38080
2024-05-09 15:07:00,170.7680,170.7680,170.6832,170.6832,14483
2024-05-09 15:08:00,170.6782,170.7680,170.6782,170.7480,18920
2024-05-09 15:09:00,170.7483,170.7540,170.7181,170.7181,17103
2024-05-09 15:10:00,170.7181,170.7530,170.7081,170.7331,27511
2024-05-09 15:11:00,170.7381,170.7381,170.7181,170.7281,21598
2024-05-09 15:12:00,170.7281,170.7381,170.7081,170.7331,19260
2024-05-09 15:13:00,170.7210,170.7231,170.6687,170.6982,34434
2024-05-09 15:14:00,170.7031,170.7636,170.7031,170.7530,20165
2024-05-09 15:15:00,170.7480,170.7480,170.6882,170.7231,15886
2024-05-09 15:16:00,170.7181,170.7480,170.7081,170.7406,20669
2024-05-09 15:17:00,170.7480,170.8378,170.7480,170.8179,42373
2024-05-09 15:18:00,170.8079,170.8422,170.7680,170.8403,17079
2024-05-09 15:19:00,170.8477,170.8638,170.8179,170.8528,18587
2024-05-09 15:20:00,170.8478,170.9027,170.8278,170.8727,22933
2024-05-09 15:21:00,170.8777,170.8827,170.8278,170.8294,40177
2024-05-09 15:22:00,170.8283,170.8478,170.7580,170.7580,12209
2024-05-09 15:23:00,170.7580,170.7830,170.7430,170.7680,16505
2024-05-09 15:24:00,170.7680,170.7893,170.7580,170.7893,24082
2024-05-09 15:25:00,170.7879,170.7960,170.7081,170.7138,18206
2024-05-09 15:26:00,170.7081,170.7331,170.6982,170.7181,17077
2024-05-09 15:27:00,170.7181,170.7480,170.7131,170.7181,17906
2024-05-09 15:28:00,170.7081,170.7480,170.7081,170.7480,16240
2024-05-09 15:29:00,170.7381,170.7430,170.6982,170.7181,20137
2024-05-09 15:30:00,170.7181,170.7381,170.6982,170.7357,21995
2024-05-09 15:31:00,170.7480,170.7580,170.7281,170.7325,16206
2024-05-09 15:32:00,170.7281,170.7580,170.6982,170.7081,31975
2024-05-09 15:33:00,170.7090,170.7090,170.6606,170.6606,24751
2024-05-09 15:34:00,170.6583,170.7331,170.6533,170.7331,15116
2024-05-09 15:35:00,170.7381,170.7730,170.7181,170.7680,26672
2024-05-09 15:36:00,170.7680,170.8777,170.7680,170.8278,26371
2024-05-09 15:37:00,170.8229,170.8478,170.7879,170.8278,15581
2024-05-09 15:38:00,170.8179,170.8229,170.7780,170.8029,18435
2024-05-09 15:39:00,170.8029,170.8378,170.7680,170.7979,26364
2024-05-09 15:40:00,170.7979,170.8079,170.6982,170.7680,24659
2024-05-09 15:41:00,170.7688,170.7979,170.7580,170.7780,22940
2024-05-09 15:42:00,170.7780,170.8229,170.7702,170.8129,16571
2024-05-09 15:43:00,170.8079,170.8578,170.7830,170.8478,14643
2024-05-09 15:44:00,170.8478,170.8478,170.7780,170.7780,23269
2024-05-09 15:45:00,170.7680,170.7780,170.7281,170.7680,30488
2024-05-09 15:46:00,170.7580,170.7630,170.7181,170.7281,23429
2024-05-09 15:47:00,170.7281,170.7879,170.7281,170.7680,18489
2024-05-09 15:48:00,170.7680,170.8428,170.7680,170.8413,34355
2024-05-09 15:49:00,170.8428,170.8677,170.7879,170.7879,23945
2024-05-09 15:50:00,170.7979,170.9475,170.7979,170.9474,59319
2024-05-09 15:51:00,170.9475,171.0074,170.9376,171.0024,55228
2024-05-09 15:52:00,171.0074,171.0573,170.9768,170.9775,45493
2024-05-09 15:53:00,170.9575,171.0373,170.9077,171.0273,38288
2024-05-09 15:54:00,171.0273,171.1071,170.9775,171.0174,105709
2024-05-09 15:55:00,171.0074,171.0174,170.8378,170.9176,140957
2024-05-09 15:56:00,170.9076,170.9575,170.8478,170.9226,73004
2024-05-09 15:57:00,170.9176,171.0373,170.9076,171.0273,89599
2024-05-09 15:58:00,171.0272,171.0772,170.9775,171.0473,127326
2024-05-09 15:59:00,171.0373,171.2169,171.0373,171.1969,317450
2024-05-09 16:00:00,171.1969,171.2668,170.9775,171.1570,1999400
2024-05-09 16:01:00,171.1570,171.2468,171.1371,171.2169,14861
2024-05-09 16:02:00,171.1969,171.2468,171.1570,171.1870,5299
2024-05-09 16:03:00,171.1570,171.1870,171.1471,171.1670,2251
2024-05-09 16:04:00,171.1471,171.1870,171.1471,171.1870,26119
2024-05-09 16:05:00,171.1676,171.1870,171.1570,171.1870,2527
2024-05-09 16:06:00,171.2269,171.2269,171.1570,171.2069,16404
2024-05-09 16:07:00,171.2069,171.2318,171.2069,171.2069,1358
2024-05-09 16:08:00,171.2169,171.2568,171.2069,171.2069,510
2024-05-09 16:09:00,171.2568,171.2568,171.1670,171.1670,235
2024-05-09 16:10:00,171.1770,171.2468,171.1770,171.2468,1001
2024-05-09 16:11:00,171.2468,171.2468,171.2169,171.2368,192
2024-05-09 16:12:00,171.2468,171.3366,171.1570,171.3166,100273
2024-05-09 16:13:00,171.3067,171.3565,171.3067,171.3556,211
2024-05-09 16:14:00,171.2767,171.2767,171.2668,171.2668,90
2024-05-09 16:15:00,171.1570,171.3166,171.1570,171.2169,240
2024-05-09 16:16:00,171.2269,171.2755,171.2269,171.2754,5
2024-05-09 16:17:00,171.1770,171.2318,171.1770,171.2318,120
2024-05-09 16:18:00,171.1770,171.2069,171.1770,171.1772,274
2024-05-09 16:19:00,171.2269,171.2269,171.1770,171.2069,72
2024-05-09 16:20:00,171.1969,171.2368,171.1969,171.2368,302
2024-05-09 16:21:00,171.2767,171.2767,171.2269,171.2272,461
2024-05-09 16:22:00,171.2269,171.2468,171.2269,171.2468,1004
2024-05-09 16:23:00,171.2269,171.2269,171.1870,171.2069,201
2024-05-09 16:24:00,171.2069,171.2468,171.2069,171.2418,259
2024-05-09 16:25:00,171.2169,171.2169,171.1870,171.1969,340
2024-05-09 16:26:00,171.1870,171.2119,171.1870,171.1870,45
2024-05-09 16:27:00,171.2368,171.2368,171.2368,171.2368,2
2024-05-09 16:28:00,171.2269,171.2269,171.1870,171.2119,123
2024-05-09 16:29:00,171.2119,171.2119,171.2119,171.2119,1
2024-05-09 16:30:00,171.1870,171.1870,171.1870,171.1870,5
2024-05-09 16:31:00,171.2368,171.2368,171.1870,171.1870,9
2024-05-09 16:32:00,171.1870,171.2169,171.1870,171.2169,202
2024-05-09 16:33:00,171.1870,171.1870,171.1870,171.1870,100
2024-05-09 16:34:00,171.2169,171.3067,171.2169,171.2468,2345
2024-05-09 16:35:00,171.2368,171.3067,171.2269,171.3067,35
2024-05-09 16:36:00,171.3067,171.3067,171.2967,171.2967,11
2024-05-09 16:37:00,171.1969,171.1969,171.0573,171.1870,4132
2024-05-09 16:38:00,171.2368,171.2368,171.2219,171.2269,24
2024-05-09 16:39:00,171.2069,171.2967,171.2069,171.2967,62
2024-05-09 16:41:00,171.1994,171.1994,171.1969,171.1969,22
2024-05-09 16:42:00,171.2269,171.2269,171.2069,171.2069,6
2024-05-09 16:43:00,171.2518,171.2518,171.2269,171.2418,4
2024-05-09 16:44:00,171.1969,171.1969,171.1969,171.1969,1
2024-05-09 16:45:00,171.2368,171.2368,171.2269,171.2269,44
2024-05-09 16:46:00,171.2468,171.2468,171.2269,171.2468,95
2024-05-09 16:47:00,171.2069,171.2069,171.2069,171.2069,27
2024-05-09 16:48:00,171.2069,171.2219,171.2069,171.2219,21
2024-05-09 16:49:00,171.2368,171.2368,171.2368,171.2368,3
2024-05-09 16:50:00,171.2368,171.2468,171.1969,171.1969,179
