,open_F,high_F,low_F,close_F,volume_F
2024-04-01 08:27:00,12.9881,12.9881,12.9686,12.9881,20
2024-04-01 08:28:00,12.9881,12.9881,12.9686,12.9783,175
2024-04-01 08:29:00,12.9783,12.9783,12.9783,12.9783,502
2024-04-01 08:30:00,12.9783,12.9881,12.9686,12.9881,2254
2024-04-01 08:31:00,12.9881,12.9881,12.9783,12.9783,1131
2024-04-01 08:32:00,12.9783,12.9832,12.9783,12.9783,74
2024-04-01 08:33:00,12.9881,12.9881,12.9783,12.9832,28
2024-04-01 08:34:00,12.9881,12.9881,12.9832,12.9879,591
2024-04-01 08:35:00,12.9686,12.9782,12.9686,12.9782,1215
2024-04-01 08:36:00,12.9687,12.9783,12.9686,12.9783,3046
2024-04-01 08:37:00,12.9735,12.9783,12.9686,12.9783,142
2024-04-01 08:38:00,12.9783,12.9783,12.9686,12.9783,6
2024-04-01 08:39:00,12.9783,12.9783,12.9686,12.9735,1261
2024-04-01 08:40:00,12.9686,12.9783,12.9686,12.9686,628
2024-04-01 08:41:00,12.9783,12.9783,12.9686,12.9783,176
2024-04-01 08:42:00,12.9686,12.9783,12.9686,12.9686,301
2024-04-01 08:43:00,12.9783,12.9783,12.9735,12.9783,1015
2024-04-01 08:44:00,12.9783,12.9783,12.9735,12.9735,220
2024-04-01 08:45:00,12.9686,12.9783,12.9686,12.9735,5671
2024-04-01 08:46:00,12.9783,12.9783,12.9783,12.9783,10
2024-04-01 08:47:00,12.9783,12.9783,12.9686,12.9686,757
2024-04-01 08:48:00,12.9686,12.9783,12.9686,12.9783,1012
2024-04-01 08:49:00,12.9782,12.9783,12.9686,12.9686,11
2024-04-01 08:50:00,12.9783,12.9783,12.9686,12.9735,46
2024-04-01 08:51:00,12.9783,12.9783,12.9689,12.9735,1904
2024-04-01 08:52:00,12.9783,12.9783,12.9686,12.9735,1639
2024-04-01 08:53:00,12.9783,12.9783,12.9686,12.9735,9256
2024-04-01 08:54:00,12.9686,12.9783,12.9686,12.9686,11
2024-04-01 08:55:00,12.9686,12.9783,12.9686,12.9686,281
2024-04-01 08:56:00,12.9783,12.9783,12.9783,12.9783,1003
2024-04-01 08:57:00,12.9686,12.9782,12.9686,12.9782,2005
2024-04-01 08:58:00,12.9783,12.9783,12.9686,12.9783,108
2024-04-01 08:59:00,12.9783,12.9783,12.9686,12.9688,663
2024-04-01 09:00:00,12.9686,12.9735,12.9686,12.9686,1024
2024-04-01 09:01:00,12.9686,12.9735,12.9589,12.9590,18836
2024-04-01 09:02:00,12.9637,12.9783,12.9589,12.9783,22356
2024-04-01 09:03:00,12.9686,12.9783,12.9686,12.9686,512
2024-04-01 09:04:00,12.9686,12.9686,12.9589,12.9589,1189
2024-04-01 09:05:00,12.9589,12.9686,12.9200,12.9686,99
2024-04-01 09:06:00,12.9686,12.9686,12.9589,12.9589,1003
2024-04-01 09:07:00,12.9589,12.9686,12.9589,12.9686,5203
2024-04-01 09:08:00,12.9589,12.9686,12.9589,12.9589,204
2024-04-01 09:09:00,12.9686,12.9783,12.9589,12.9589,657
2024-04-01 09:10:00,12.9686,12.9783,12.9589,12.9589,2077
2024-04-01 09:11:00,12.9637,12.9686,12.9637,12.9637,108
2024-04-01 09:12:00,12.9686,12.9686,12.9589,12.9637,10276
2024-04-01 09:13:00,12.9590,12.9686,12.9589,12.9686,705
2024-04-01 09:14:00,12.9591,12.9686,12.9589,12.9637,123
2024-04-01 09:15:00,12.9686,12.9686,12.9589,12.9589,1113
2024-04-01 09:16:00,12.9589,12.9589,12.9491,12.9540,12588
2024-04-01 09:17:00,12.9587,12.9589,12.9491,12.9589,3176
2024-04-01 09:18:00,12.9491,12.9589,12.9394,12.9491,4666
2024-04-01 09:19:00,12.9394,12.9589,12.9394,12.9589,128
2024-04-01 09:20:00,12.9394,12.9589,12.9394,12.9589,1444
2024-04-01 09:21:00,12.9589,12.9686,12.9491,12.9589,211
2024-04-01 09:22:00,12.9589,12.9686,12.9394,12.9686,14450
2024-04-01 09:23:00,12.9686,12.9783,12.9589,12.9589,2643
2024-04-01 09:24:00,12.9589,12.9783,12.9589,12.9783,3152
2024-04-01 09:25:00,12.9686,12.9783,12.9589,12.9783,2906
2024-04-01 09:26:00,12.9783,12.9783,12.9589,12.9783,1151
2024-04-01 09:27:00,12.9589,12.9783,12.9589,12.9589,277
2024-04-01 09:28:00,12.9686,12.9783,12.9686,12.9686,130
2024-04-01 09:29:00,12.9686,12.9881,12.9589,12.9881,2958
2024-04-01 09:30:00,12.9686,13.0026,12.9686,13.0026,10695
2024-04-01 09:31:00,12.9881,13.0172,12.9686,12.9832,876380
2024-04-01 09:32:00,12.9784,12.9784,12.9297,12.9443,145401
2024-04-01 09:33:00,12.9491,12.9491,12.8908,12.9101,198882
2024-04-01 09:34:00,12.9054,12.9102,12.8713,12.9102,168251
2024-04-01 09:35:00,12.9102,12.9200,12.8908,12.8956,106094
2024-04-01 09:36:00,12.8956,12.8968,12.8518,12.8518,59999
2024-04-01 09:37:00,12.8567,12.8616,12.8324,12.8421,122715
2024-04-01 09:38:00,12.8421,12.8518,12.8324,12.8518,103265
2024-04-01 09:39:00,12.8470,12.8518,12.8227,12.8518,145888
2024-04-01 09:40:00,12.8470,12.9005,12.8421,12.8908,489403
2024-04-01 09:41:00,12.8824,12.8956,12.8713,12.8762,92569
2024-04-01 09:42:00,12.8803,12.9005,12.8713,12.8859,65154
2024-04-01 09:43:00,12.8859,12.8859,12.8616,12.8616,126951
2024-04-01 09:44:00,12.8664,12.8713,12.8567,12.8664,103717
2024-04-01 09:45:00,12.8664,12.8664,12.8329,12.8412,100135
2024-04-01 09:46:00,12.8324,12.8695,12.8227,12.8626,115210
2024-04-01 09:47:00,12.8664,12.8713,12.8421,12.8421,173220
2024-04-01 09:48:00,12.8470,12.8567,12.8275,12.8567,225497
2024-04-01 09:49:00,12.8567,12.8616,12.8421,12.8421,91082
2024-04-01 09:50:00,12.8470,12.8616,12.8421,12.8518,152405
2024-04-01 09:51:00,12.8615,12.8616,12.8421,12.8421,63113
2024-04-01 09:52:00,12.8518,12.8713,12.8421,12.8664,105449
2024-04-01 09:53:00,12.8616,12.8908,12.8616,12.8859,138982
2024-04-01 09:54:00,12.8859,12.8908,12.8616,12.8811,215891
2024-04-01 09:55:00,12.8810,12.8859,12.8616,12.8778,150450
2024-04-01 09:56:00,12.8762,12.8908,12.8713,12.8908,106344
2024-04-01 09:57:00,12.8859,12.9199,12.8859,12.9151,99308
2024-04-01 09:58:00,12.9103,12.9200,12.9102,12.9151,69850
2024-04-01 09:59:00,12.9151,12.9200,12.9005,12.9054,87537
2024-04-01 10:00:00,12.9005,12.9005,12.8762,12.8762,119941
2024-04-01 10:01:00,12.8809,12.8908,12.8713,12.8908,80530
2024-04-01 10:02:00,12.8859,12.8859,12.8616,12.8664,146393
2024-04-01 10:03:00,12.8616,12.8810,12.8616,12.8714,142615
2024-04-01 10:04:00,12.8713,12.8810,12.8616,12.8664,69321
2024-04-01 10:05:00,12.8664,12.8810,12.8616,12.8762,92136
2024-04-01 10:06:00,12.8762,12.8810,12.8616,12.8664,119197
2024-04-01 10:07:00,12.8664,12.8704,12.8421,12.8422,96716
2024-04-01 10:08:00,12.8422,12.8518,12.8275,12.8275,107251
2024-04-01 10:09:00,12.8227,12.8421,12.8227,12.8373,99542
2024-04-01 10:10:00,12.8324,12.8518,12.8324,12.8470,91613
2024-04-01 10:11:00,12.8470,12.8518,12.8421,12.8518,65617
2024-04-01 10:12:00,12.8470,12.8518,12.8421,12.8470,72206
2024-04-01 10:13:00,12.8470,12.8616,12.8421,12.8567,77639
2024-04-01 10:14:00,12.8519,12.8616,12.8421,12.8518,146131
2024-04-01 10:15:00,12.8518,12.8518,12.8421,12.8470,50970
2024-04-01 10:16:00,12.8470,12.8518,12.8227,12.8373,372163
2024-04-01 10:17:00,12.8373,12.8470,12.8324,12.8373,101537
2024-04-01 10:18:00,12.8337,12.8421,12.8227,12.8373,140401
2024-04-01 10:19:00,12.8421,12.8421,12.8324,12.8397,32049
2024-04-01 10:20:00,12.8373,12.8518,12.8324,12.8518,75473
2024-04-01 10:21:00,12.8494,12.8518,12.8421,12.8518,63008
2024-04-01 10:22:00,12.8517,12.8616,12.8421,12.8616,79032
2024-04-01 10:23:00,12.8574,12.8616,12.8421,12.8470,116109
2024-04-01 10:24:00,12.8517,12.8518,12.8421,12.8470,40315
2024-04-01 10:25:00,12.8421,12.8438,12.8227,12.8227,196961
2024-04-01 10:26:00,12.8275,12.8324,12.8227,12.8275,49245
2024-04-01 10:27:00,12.8227,12.8227,12.8032,12.8032,116575
2024-04-01 10:28:00,12.8081,12.8129,12.7935,12.7935,118044
2024-04-01 10:29:00,12.7935,12.8032,12.7935,12.8031,33209
2024-04-01 10:30:00,12.7936,12.8129,12.7935,12.8033,113375
2024-04-01 10:31:00,12.8129,12.8129,12.8032,12.8081,42206
2024-04-01 10:32:00,12.8081,12.8129,12.8032,12.8081,32766
2024-04-01 10:33:00,12.8081,12.8081,12.7837,12.7886,129549
2024-04-01 10:34:00,12.7935,12.8032,12.7886,12.7983,96976
2024-04-01 10:35:00,12.7983,12.8032,12.7935,12.7938,74007
2024-04-01 10:36:00,12.7935,12.8129,12.7935,12.8032,71853
2024-04-01 10:37:00,12.8081,12.8129,12.7837,12.7866,123434
2024-04-01 10:38:00,12.7886,12.8129,12.7886,12.8081,80654
2024-04-01 10:39:00,12.8081,12.8129,12.7935,12.8032,97667
2024-04-01 10:40:00,12.8081,12.8129,12.8032,12.8128,21590
2024-04-01 10:41:00,12.8129,12.8227,12.8129,12.8178,96491
2024-04-01 10:42:00,12.8178,12.8227,12.8129,12.8139,23169
2024-04-01 10:43:00,12.8131,12.8227,12.8129,12.8226,62112
2024-04-01 10:44:00,12.8129,12.8227,12.8129,12.8178,184572
2024-04-01 10:45:00,12.8133,12.8203,12.8032,12.8081,131712
2024-04-01 10:46:00,12.8032,12.8129,12.7935,12.7935,97757
2024-04-01 10:47:00,12.7983,12.8032,12.7935,12.7983,114947
2024-04-01 10:48:00,12.8014,12.8032,12.7935,12.8032,30520
2024-04-01 10:49:00,12.8032,12.8129,12.7935,12.8032,71401
2024-04-01 10:50:00,12.8081,12.8129,12.8032,12.8081,52251
2024-04-01 10:51:00,12.8090,12.8129,12.8032,12.8033,40850
2024-04-01 10:52:00,12.8032,12.8129,12.8032,12.8129,70610
2024-04-01 10:53:00,12.8056,12.8129,12.8032,12.8032,66542
2024-04-01 10:54:00,12.8081,12.8227,12.8032,12.8209,152360
2024-04-01 10:55:00,12.8227,12.8421,12.8129,12.8421,145096
2024-04-01 10:56:00,12.8412,12.8421,12.8324,12.8324,51585
2024-04-01 10:57:00,12.8420,12.8421,12.8324,12.8421,53693
2024-04-01 10:58:00,12.8421,12.8518,12.8324,12.8518,92638
2024-04-01 10:59:00,12.8494,12.8616,12.8421,12.8591,157021
2024-04-01 11:00:00,12.8545,12.8616,12.8421,12.8421,205745
2024-04-01 11:01:00,12.8421,12.8518,12.8421,12.8470,15979
2024-04-01 11:02:00,12.8470,12.8518,12.8421,12.8470,222627
2024-04-01 11:03:00,12.8470,12.8518,12.8421,12.8488,57655
2024-04-01 11:04:00,12.8470,12.8518,12.8421,12.8453,102747
2024-04-01 11:05:00,12.8487,12.8494,12.8324,12.8324,112793
2024-04-01 11:06:00,12.8324,12.8518,12.8324,12.8421,108177
2024-04-01 11:07:00,12.8505,12.8518,12.8421,12.8470,80994
2024-04-01 11:08:00,12.8507,12.8518,12.8421,12.8518,34181
2024-04-01 11:09:00,12.8470,12.8518,12.8421,12.8470,84939
2024-04-01 11:10:00,12.8470,12.8518,12.8324,12.8470,313749
2024-04-01 11:11:00,12.8422,12.8616,12.8421,12.8567,75450
2024-04-01 11:12:00,12.8567,12.8616,12.8518,12.8519,55325
2024-04-01 11:13:00,12.8567,12.8616,12.8518,12.8567,70596
2024-04-01 11:14:00,12.8607,12.8616,12.8518,12.8519,45727
2024-04-01 11:15:00,12.8518,12.8713,12.8518,12.8664,74158
2024-04-01 11:16:00,12.8664,12.8713,12.8518,12.8615,150121
2024-04-01 11:17:00,12.8567,12.8616,12.8518,12.8567,29512
2024-04-01 11:18:00,12.8615,12.8616,12.8518,12.8567,22122
2024-04-01 11:19:00,12.8567,12.8616,12.8518,12.8567,19301
2024-04-01 11:20:00,12.8567,12.8616,12.8518,12.8567,106079
2024-04-01 11:21:00,12.8519,12.8616,12.8518,12.8615,52876
2024-04-01 11:22:00,12.8567,12.8616,12.8518,12.8567,17362
2024-04-01 11:23:00,12.8567,12.8713,12.8518,12.8712,50204
2024-04-01 11:24:00,12.8712,12.8713,12.8616,12.8713,85079
2024-04-01 11:25:00,12.8713,12.8713,12.8616,12.8713,73267
2024-04-01 11:26:00,12.8664,12.8713,12.8518,12.8616,344849
2024-04-01 11:27:00,12.8556,12.8713,12.8518,12.8713,186430
2024-04-01 11:28:00,12.8713,12.8713,12.8616,12.8713,102421
2024-04-01 11:29:00,12.8661,12.8713,12.8616,12.8664,30863
2024-04-01 11:30:00,12.8664,12.8713,12.8616,12.8713,41162
2024-04-01 11:31:00,12.8664,12.8713,12.8616,12.8664,34081
2024-04-01 11:32:00,12.8699,12.8713,12.8616,12.8664,22507
2024-04-01 11:33:00,12.8713,12.8713,12.8616,12.8664,34270
2024-04-01 11:34:00,12.8664,12.8713,12.8616,12.8664,35900
2024-04-01 11:35:00,12.8712,12.8713,12.8616,12.8713,26148
2024-04-01 11:36:00,12.8664,12.8713,12.8567,12.8572,114956
2024-04-01 11:37:00,12.8518,12.8616,12.8518,12.8567,59350
2024-04-01 11:38:00,12.8567,12.8616,12.8518,12.8577,17108
2024-04-01 11:39:00,12.8616,12.8616,12.8518,12.8567,45118
2024-04-01 11:40:00,12.8567,12.8616,12.8518,12.8567,20704
2024-04-01 11:41:00,12.8567,12.8616,12.8518,12.8616,25443
2024-04-01 11:42:00,12.8567,12.8616,12.8518,12.8567,46740
2024-04-01 11:43:00,12.8567,12.8616,12.8523,12.8567,53750
2024-04-01 11:44:00,12.8616,12.8616,12.8518,12.8616,147618
2024-04-01 11:45:00,12.8567,12.8616,12.8423,12.8423,59784
2024-04-01 11:46:00,12.8470,12.8518,12.8421,12.8470,47029
2024-04-01 11:47:00,12.8421,12.8518,12.8421,12.8470,18318
2024-04-01 11:48:00,12.8470,12.8518,12.8421,12.8470,33239
2024-04-01 11:49:00,12.8422,12.8518,12.8421,12.8470,24562
2024-04-01 11:50:00,12.8470,12.8518,12.8338,12.8373,66943
2024-04-01 11:51:00,12.8373,12.8373,12.8227,12.8324,121364
2024-04-01 11:52:00,12.8275,12.8324,12.8227,12.8251,12894
2024-04-01 11:53:00,12.8256,12.8324,12.8227,12.8324,18567
2024-04-01 11:54:00,12.8275,12.8421,12.8227,12.8421,56942
2024-04-01 11:55:00,12.8325,12.8421,12.8275,12.8275,229563
2024-04-01 11:56:00,12.8275,12.8421,12.8227,12.8421,67212
2024-04-01 11:57:00,12.8373,12.8421,12.8324,12.8324,19256
2024-04-01 11:58:00,12.8373,12.8518,12.8324,12.8518,91868
2024-04-01 11:59:00,12.8470,12.8518,12.8421,12.8458,38984
2024-04-01 12:00:00,12.8470,12.8518,12.8421,12.8470,37812
2024-04-01 12:01:00,12.8494,12.8518,12.8324,12.8373,78066
2024-04-01 12:02:00,12.8373,12.8616,12.8373,12.8519,106925
2024-04-01 12:03:00,12.8519,12.8616,12.8421,12.8470,111170
2024-04-01 12:04:00,12.8421,12.8616,12.8421,12.8616,91432
2024-04-01 12:05:00,12.8567,12.8616,12.8518,12.8567,19827
2024-04-01 12:06:00,12.8520,12.8616,12.8518,12.8616,22298
2024-04-01 12:07:00,12.8519,12.8616,12.8518,12.8616,38370
2024-04-01 12:08:00,12.8616,12.8713,12.8518,12.8713,100622
2024-04-01 12:09:00,12.8664,12.8713,12.8616,12.8713,27441
2024-04-01 12:10:00,12.8710,12.8713,12.8616,12.8713,55926
2024-04-01 12:11:00,12.8713,12.8713,12.8616,12.8713,32105
2024-04-01 12:12:00,12.8713,12.8713,12.8616,12.8664,24296
2024-04-01 12:13:00,12.8713,12.8908,12.8672,12.8908,153329
2024-04-01 12:14:00,12.8859,12.8908,12.8810,12.8908,53792
2024-04-01 12:15:00,12.8908,12.8908,12.8713,12.8810,139025
2024-04-01 12:16:00,12.8713,12.8810,12.8713,12.8809,42652
2024-04-01 12:17:00,12.8713,12.8810,12.8713,12.8810,23075
2024-04-01 12:18:00,12.8713,12.8810,12.8713,12.8762,30575
2024-04-01 12:19:00,12.8762,12.8810,12.8714,12.8769,25820
2024-04-01 12:20:00,12.8762,12.8810,12.8713,12.8810,28937
2024-04-01 12:21:00,12.8784,12.8908,12.8740,12.8908,71935
2024-04-01 12:22:00,12.8859,12.8908,12.8810,12.8908,47652
2024-04-01 12:23:00,12.8894,12.8908,12.8811,12.8908,32801
2024-04-01 12:24:00,12.8908,12.8908,12.8810,12.8908,37016
2024-04-01 12:25:00,12.8811,12.8908,12.8810,12.8907,59480
2024-04-01 12:26:00,12.8811,12.8908,12.8810,12.8908,53415
2024-04-01 12:27:00,12.8906,12.8908,12.8810,12.8905,27609
2024-04-01 12:28:00,12.8891,12.8908,12.8810,12.8859,29292
2024-04-01 12:29:00,12.8893,12.8908,12.8810,12.8810,65414
2024-04-01 12:30:00,12.8908,12.8908,12.8810,12.8859,27597
2024-04-01 12:31:00,12.8908,12.8908,12.8810,12.8859,70362
2024-04-01 12:32:00,12.8859,12.8883,12.8713,12.8714,63882
2024-04-01 12:33:00,12.8737,12.8908,12.8737,12.8762,86427
2024-04-01 12:34:00,12.8740,12.8810,12.8713,12.8762,28513
2024-04-01 12:35:00,12.8713,12.8810,12.8713,12.8762,21112
2024-04-01 12:36:00,12.8765,12.8810,12.8713,12.8810,9309
2024-04-01 12:37:00,12.8762,12.8810,12.8713,12.8731,31441
2024-04-01 12:38:00,12.8810,12.8810,12.8713,12.8810,17142
2024-04-01 12:39:00,12.8810,12.8810,12.8713,12.8810,20752
2024-04-01 12:40:00,12.8810,12.8810,12.8713,12.8762,14034
2024-04-01 12:41:00,12.8762,12.8810,12.8713,12.8762,17495
2024-04-01 12:42:00,12.8810,12.8810,12.8713,12.8737,9742
2024-04-01 12:43:00,12.8762,12.8810,12.8714,12.8762,24437
2024-04-01 12:44:00,12.8762,12.8810,12.8713,12.8762,99613
2024-04-01 12:45:00,12.8810,12.8908,12.8737,12.8908,112671
2024-04-01 12:46:00,12.8859,12.8908,12.8810,12.8908,28264
2024-04-01 12:47:00,12.8859,12.8908,12.8810,12.8859,30933
2024-04-01 12:48:00,12.8859,12.8908,12.8859,12.8859,8532
2024-04-01 12:49:00,12.8859,12.8908,12.8810,12.8908,66948
2024-04-01 12:50:00,12.8908,12.8908,12.8812,12.8908,24746
2024-04-01 12:51:00,12.8859,12.8908,12.8810,12.8862,22052
2024-04-01 12:52:00,12.8859,12.8908,12.8810,12.8908,10813
2024-04-01 12:53:00,12.8859,12.8908,12.8713,12.8762,99041
2024-04-01 12:54:00,12.8762,12.8762,12.8713,12.8762,14446
2024-04-01 12:55:00,12.8762,12.8810,12.8713,12.8713,40913
2024-04-01 12:56:00,12.8769,12.8810,12.8714,12.8762,44714
2024-04-01 12:57:00,12.8784,12.8908,12.8737,12.8908,87694
2024-04-01 12:58:00,12.8908,12.8908,12.8811,12.8908,21833
2024-04-01 12:59:00,12.8859,12.8908,12.8810,12.8893,68333
2024-04-01 13:00:00,12.8859,12.8908,12.8810,12.8859,91576
2024-04-01 13:01:00,12.8859,12.8908,12.8810,12.8811,37535
2024-04-01 13:02:00,12.8908,12.8908,12.8810,12.8859,66041
2024-04-01 13:03:00,12.8907,12.9102,12.8859,12.9101,324867
2024-04-01 13:04:00,12.9102,12.9102,12.9005,12.9102,25750
2024-04-01 13:05:00,12.9054,12.9102,12.9005,12.9101,57554
2024-04-01 13:06:00,12.9101,12.9102,12.9005,12.9054,38632
2024-04-01 13:07:00,12.9054,12.9102,12.9005,12.9102,62787
2024-04-01 13:08:00,12.9005,12.9102,12.9005,12.9054,61034
2024-04-01 13:09:00,12.9102,12.9102,12.9005,12.9054,30717
2024-04-01 13:10:00,12.9006,12.9102,12.9005,12.9005,75976
2024-04-01 13:11:00,12.9005,12.9005,12.8810,12.8818,150468
2024-04-01 13:12:00,12.8859,12.8908,12.8810,12.8859,23180
2024-04-01 13:13:00,12.8859,12.9005,12.8810,12.9005,93301
2024-04-01 13:14:00,12.8927,12.9005,12.8810,12.8908,135758
2024-04-01 13:15:00,12.8859,12.8908,12.8810,12.8859,46972
2024-04-01 13:16:00,12.8908,12.8908,12.8810,12.8811,44862
2024-04-01 13:17:00,12.8908,12.8908,12.8811,12.8859,70978
2024-04-01 13:18:00,12.8859,12.8908,12.8810,12.8859,17856
2024-04-01 13:19:00,12.8810,12.8908,12.8810,12.8859,83263
2024-04-01 13:20:00,12.8810,12.8908,12.8810,12.8810,68286
2024-04-01 13:21:00,12.8907,12.8908,12.8810,12.8812,19892
2024-04-01 13:22:00,12.8859,12.8907,12.8810,12.8859,21897
2024-04-01 13:23:00,12.8811,12.8908,12.8810,12.8810,22311
2024-04-01 13:24:00,12.8859,12.8908,12.8810,12.8810,34974
2024-04-01 13:25:00,12.8810,12.8810,12.8713,12.8762,77661
2024-04-01 13:26:00,12.8810,12.8810,12.8713,12.8762,33844
2024-04-01 13:27:00,12.8762,12.8810,12.8713,12.8714,50747
2024-04-01 13:28:00,12.8731,12.8810,12.8713,12.8762,32978
2024-04-01 13:29:00,12.8762,12.8908,12.8762,12.8907,77886
2024-04-01 13:30:00,12.8859,12.8908,12.8810,12.8859,16634
2024-04-01 13:31:00,12.8848,12.8908,12.8810,12.8859,26078
2024-04-01 13:32:00,12.8810,12.8908,12.8810,12.8859,6282
2024-04-01 13:33:00,12.8810,12.8908,12.8810,12.8870,26377
2024-04-01 13:34:00,12.8859,12.8908,12.8810,12.8908,8541
2024-04-01 13:35:00,12.8859,12.8908,12.8810,12.8898,22468
2024-04-01 13:36:00,12.8859,12.8908,12.8810,12.8859,18943
2024-04-01 13:37:00,12.8859,12.8908,12.8846,12.8859,24443
2024-04-01 13:38:00,12.8908,12.8908,12.8849,12.8859,16035
2024-04-01 13:39:00,12.8856,12.8908,12.8811,12.8908,13808
2024-04-01 13:40:00,12.8810,12.8908,12.8810,12.8907,13694
2024-04-01 13:41:00,12.8908,12.8908,12.8835,12.8908,15698
2024-04-01 13:42:00,12.8908,12.8956,12.8810,12.8859,172719
2024-04-01 13:43:00,12.8908,12.8908,12.8810,12.8859,136525
2024-04-01 13:44:00,12.8908,12.8908,12.8811,12.8859,43306
2024-04-01 13:45:00,12.8908,12.8908,12.8810,12.8908,45835
2024-04-01 13:46:00,12.8897,12.9005,12.8847,12.9004,205279
2024-04-01 13:47:00,12.9005,12.9005,12.8917,12.8956,36662
2024-04-01 13:48:00,12.8956,12.9005,12.8908,12.8956,38316
2024-04-01 13:49:00,12.9005,12.9102,12.8956,12.9054,66190
2024-04-01 13:50:00,12.9054,12.9102,12.9054,12.9054,30545
2024-04-01 13:51:00,12.9054,12.9102,12.9005,12.9102,51149
2024-04-01 13:52:00,12.9102,12.9102,12.9028,12.9102,21349
2024-04-01 13:53:00,12.9054,12.9102,12.9005,12.9006,21296
2024-04-01 13:54:00,12.9102,12.9102,12.9005,12.9054,29086
2024-04-01 13:55:00,12.9054,12.9102,12.9005,12.9102,55291
2024-04-01 13:56:00,12.9101,12.9102,12.9005,12.9102,62161
2024-04-01 13:57:00,12.9056,12.9102,12.9054,12.9102,43198
2024-04-01 13:58:00,12.9101,12.9102,12.9005,12.9102,28660
2024-04-01 13:59:00,12.9102,12.9102,12.9006,12.9054,40241
2024-04-01 14:00:00,12.9102,12.9102,12.9038,12.9102,31559
2024-04-01 14:01:00,12.9102,12.9102,12.9005,12.9102,79952
2024-04-01 14:02:00,12.9102,12.9200,12.9054,12.9054,151898
2024-04-01 14:03:00,12.9102,12.9102,12.9006,12.9102,13381
2024-04-01 14:04:00,12.9054,12.9102,12.9005,12.9054,24536
2024-04-01 14:05:00,12.9006,12.9102,12.9005,12.9054,41323
2024-04-01 14:06:00,12.9054,12.9102,12.9005,12.9005,24052
2024-04-01 14:07:00,12.9005,12.9102,12.9005,12.9054,31791
2024-04-01 14:08:00,12.9054,12.9102,12.9005,12.9102,27404
2024-04-01 14:09:00,12.9102,12.9102,12.9005,12.9054,36644
2024-04-01 14:10:00,12.9102,12.9102,12.9005,12.9102,37958
2024-04-01 14:11:00,12.9102,12.9102,12.8810,12.8810,145999
2024-04-01 14:12:00,12.8859,12.8908,12.8810,12.8810,45053
2024-04-01 14:13:00,12.8859,12.8908,12.8810,12.8859,45530
2024-04-01 14:14:00,12.8859,12.8908,12.8810,12.8908,73004
2024-04-01 14:15:00,12.8908,12.8908,12.8810,12.8859,20739
2024-04-01 14:16:00,12.8908,12.8908,12.8810,12.8859,93436
2024-04-01 14:17:00,12.8859,12.8908,12.8810,12.8859,101163
2024-04-01 14:18:00,12.8908,12.8908,12.8857,12.8859,17402
2024-04-01 14:19:00,12.8908,12.9005,12.8859,12.9005,70598
2024-04-01 14:20:00,12.9004,12.9102,12.8908,12.9044,226900
2024-04-01 14:21:00,12.9007,12.9102,12.9005,12.9054,21868
2024-04-01 14:22:00,12.9054,12.9102,12.9005,12.9054,32375
2024-04-01 14:23:00,12.9061,12.9102,12.9005,12.9102,26288
2024-04-01 14:24:00,12.9054,12.9102,12.9005,12.9054,21034
2024-04-01 14:25:00,12.9102,12.9102,12.9007,12.9053,26173
2024-04-01 14:26:00,12.9005,12.9102,12.9005,12.9101,66409
2024-04-01 14:27:00,12.9075,12.9102,12.9005,12.9063,19386
2024-04-01 14:28:00,12.9089,12.9102,12.9006,12.9054,25079
2024-04-01 14:29:00,12.9054,12.9102,12.9005,12.9102,23164
2024-04-01 14:30:00,12.9057,12.9102,12.9005,12.9102,26342
2024-04-01 14:31:00,12.9054,12.9102,12.9005,12.9102,56408
2024-04-01 14:32:00,12.9063,12.9102,12.9005,12.9015,20419
2024-04-01 14:33:00,12.9102,12.9102,12.9005,12.9005,21887
2024-04-01 14:34:00,12.9102,12.9151,12.9005,12.9151,101011
2024-04-01 14:35:00,12.9199,12.9200,12.9102,12.9131,86455
2024-04-01 14:36:00,12.9200,12.9200,12.9151,12.9151,29569
2024-04-01 14:37:00,12.9200,12.9297,12.9102,12.9297,72832
2024-04-01 14:38:00,12.9297,12.9394,12.9200,12.9352,85886
2024-04-01 14:39:00,12.9345,12.9394,12.9297,12.9394,31702
2024-04-01 14:40:00,12.9345,12.9394,12.9297,12.9394,32962
2024-04-01 14:41:00,12.9298,12.9394,12.9298,12.9394,18378
2024-04-01 14:42:00,12.9394,12.9394,12.9336,12.9394,52483
2024-04-01 14:43:00,12.9394,12.9491,12.9345,12.9443,366659
2024-04-01 14:44:00,12.9467,12.9491,12.9297,12.9345,135285
2024-04-01 14:45:00,12.9345,12.9394,12.9297,12.9345,50781
2024-04-01 14:46:00,12.9297,12.9394,12.9297,12.9345,29891
2024-04-01 14:47:00,12.9345,12.9394,12.9297,12.9394,72297
2024-04-01 14:48:00,12.9394,12.9491,12.9345,12.9443,81512
2024-04-01 14:49:00,12.9443,12.9491,12.9394,12.9491,48957
2024-04-01 14:50:00,12.9482,12.9491,12.9394,12.9470,59462
2024-04-01 14:51:00,12.9482,12.9491,12.9297,12.9345,150764
2024-04-01 14:52:00,12.9357,12.9394,12.9298,12.9394,17293
2024-04-01 14:53:00,12.9297,12.9394,12.9297,12.9345,19211
2024-04-01 14:54:00,12.9345,12.9394,12.9200,12.9248,54024
2024-04-01 14:55:00,12.9297,12.9297,12.9200,12.9272,64624
