,open_JNJ,high_JNJ,low_JNJ,close_JNJ,volume_JNJ
2024-04-01 06:27:00,155.6303,155.6303,155.6303,155.6303,20
2024-04-01 06:34:00,155.5909,155.5909,155.5909,155.5909,7
2024-04-01 06:40:00,155.6303,155.6303,155.6303,155.6303,9
2024-04-01 06:51:00,155.6401,155.6401,155.6401,155.6401,3
2024-04-01 06:52:00,155.9059,155.9059,155.9059,155.9059,1
2024-04-01 06:54:00,155.7188,155.7287,155.7188,155.7287,93
2024-04-01 07:00:00,155.6795,155.9256,155.5318,155.7779,218
2024-04-01 07:01:00,155.5810,155.5810,155.5810,155.5810,4
2024-04-01 07:05:00,155.5712,155.5712,155.5712,155.5712,5
2024-04-01 07:08:00,155.8173,155.9157,155.8173,155.9157,75
2024-04-01 07:09:00,155.5515,155.5515,155.5515,155.5515,2
2024-04-01 07:11:00,155.7779,155.7779,155.7779,155.7779,1
2024-04-01 07:12:00,155.7878,155.7878,155.7878,155.7878,6
2024-04-01 07:21:00,155.7287,155.7287,155.7287,155.7287,25
2024-04-01 07:27:00,155.8960,155.8960,155.8960,155.8960,3
2024-04-01 07:36:00,155.7287,155.7287,155.7287,155.7287,1
2024-04-01 07:37:00,155.7287,155.7287,155.6401,155.6401,100
2024-04-01 07:46:00,155.7287,155.8960,155.7287,155.8960,11
2024-04-01 07:50:00,155.8960,155.8960,155.8960,155.8960,2
2024-04-01 07:51:00,155.8271,155.8271,155.8271,155.8271,13
2024-04-01 07:59:00,155.5810,155.5810,155.5810,155.5810,5
2024-04-01 08:00:00,155.9256,157.4809,154.5474,155.7188,882
2024-04-01 08:01:00,155.7188,155.7188,155.7188,155.7188,2
2024-04-01 08:02:00,155.7188,155.9256,155.7188,155.7188,95
2024-04-01 08:03:00,155.7188,155.8271,155.7188,155.8271,15
2024-04-01 08:04:00,155.8763,155.9256,155.7976,155.9256,10
2024-04-01 08:05:00,155.8763,155.9256,155.8271,155.8271,137
2024-04-01 08:06:00,156.0634,156.0634,155.7976,155.7976,27
2024-04-01 08:07:00,155.9059,155.9059,155.9059,155.9059,1
2024-04-01 08:08:00,155.9256,155.9256,155.9256,155.9256,2
2024-04-01 08:09:00,155.9157,155.9157,155.9157,155.9157,6
2024-04-01 08:13:00,155.9256,155.9256,155.7188,155.7287,112
2024-04-01 08:14:00,155.7188,155.7188,155.6401,155.6401,26
2024-04-01 08:15:00,155.6303,155.6303,155.6303,155.6303,36
2024-04-01 08:16:00,155.6303,155.6303,155.5712,155.5712,27
2024-04-01 08:17:00,155.7188,155.7188,155.7188,155.7188,10
2024-04-01 08:21:00,155.5810,155.5810,155.5810,155.5810,1
2024-04-01 08:23:00,155.9059,155.9059,155.5719,155.5719,17
2024-04-01 08:25:00,155.5810,155.9256,155.5810,155.9256,3
2024-04-01 08:30:00,155.7287,155.7287,155.7287,155.7287,124
2024-04-01 08:31:00,155.7287,155.7287,155.5318,155.5318,129
2024-04-01 08:32:00,155.5810,155.6696,155.5318,155.5712,174
2024-04-01 08:33:00,155.5515,155.5515,155.5515,155.5515,2
2024-04-01 08:35:00,155.7385,155.7385,155.5318,155.5318,305
2024-04-01 08:37:00,155.5515,155.5515,155.4432,155.4432,6
2024-04-01 08:38:00,155.7188,155.7188,155.4432,155.4432,2
2024-04-01 08:41:00,155.5358,155.5358,155.5358,155.5358,20
2024-04-01 08:42:00,155.5515,155.5515,155.5515,155.5515,2
2024-04-01 08:43:00,155.9059,155.9059,155.9059,155.9059,35
2024-04-01 08:45:00,155.4432,155.8960,155.4432,155.8960,17
2024-04-01 08:46:00,155.8960,155.8960,155.8960,155.8960,10
2024-04-01 08:47:00,155.7188,155.7188,155.7188,155.7188,25
2024-04-01 08:48:00,155.8960,155.8960,155.8960,155.8960,1
2024-04-01 08:49:00,155.6303,155.6303,155.4629,155.4629,8
2024-04-01 08:50:00,155.7287,155.7287,155.7287,155.7287,1
2024-04-01 08:51:00,155.6696,155.6696,155.6696,155.6696,1
2024-04-01 08:52:00,155.6696,155.6696,155.6204,155.6401,100
2024-04-01 08:53:00,155.4432,155.4432,155.4432,155.4432,7
2024-04-01 08:55:00,155.6303,155.6303,155.5318,155.5318,184
2024-04-01 08:56:00,155.5318,155.8862,155.4924,155.8862,38
2024-04-01 08:58:00,155.5318,155.5318,155.5318,155.5318,16
2024-04-01 08:59:00,155.5318,155.5318,155.5318,155.5318,6
2024-04-01 09:00:00,155.5318,155.6795,155.5318,155.6795,7
2024-04-01 09:01:00,155.5318,155.5318,155.5220,155.5220,43
2024-04-01 09:02:00,155.5318,155.5515,155.5318,155.5515,27
2024-04-01 09:05:00,155.7188,155.7188,155.6696,155.6795,55
2024-04-01 09:06:00,155.6303,155.6598,155.4826,155.4826,192
2024-04-01 09:07:00,155.4826,155.6992,155.4826,155.6401,27
2024-04-01 09:08:00,155.6401,155.6401,155.6401,155.6401,4
2024-04-01 09:12:00,155.5712,155.5712,155.4235,155.5318,187
2024-04-01 09:13:00,155.5318,155.5318,155.5318,155.5318,1
2024-04-01 09:14:00,155.5810,155.5810,155.2759,155.2759,63
2024-04-01 09:15:00,155.2759,155.4334,155.2759,155.4137,103
2024-04-01 09:16:00,155.4334,155.4334,155.2759,155.3842,48
2024-04-01 09:17:00,155.3743,155.5810,154.6557,154.6952,2563
2024-04-01 09:18:00,155.0002,155.0002,154.8427,154.8427,48
2024-04-01 09:19:00,155.1085,155.1971,155.1085,155.1479,34
2024-04-01 09:20:00,155.1479,155.3054,155.1479,155.3054,203
2024-04-01 09:21:00,155.0692,155.0790,154.6262,155.0790,27
2024-04-01 09:22:00,155.0002,155.0396,155.0002,155.0396,132
2024-04-01 09:23:00,155.3448,155.3448,155.3448,155.3448,99
2024-04-01 09:24:00,155.1184,155.1184,155.0298,155.0692,132
2024-04-01 09:25:00,155.0396,155.0593,155.0396,155.0593,7
2024-04-01 09:26:00,155.1184,155.3743,154.7640,154.7640,186
2024-04-01 09:27:00,154.7738,154.7738,154.7738,154.7738,3
2024-04-01 09:29:00,155.4334,155.4334,155.4334,155.4334,1
2024-04-01 09:30:00,155.2562,155.4825,155.1971,155.3546,113333
2024-04-01 09:31:00,155.2759,155.3349,154.9018,155.3103,31187
2024-04-01 09:32:00,155.3513,155.3645,155.0603,155.3645,17437
2024-04-01 09:33:00,155.3645,155.6696,155.2562,155.6696,22804
2024-04-01 09:34:00,155.6303,155.6795,155.5220,155.5712,11166
2024-04-01 09:35:00,155.5613,155.5663,155.2857,155.4728,10322
2024-04-01 09:36:00,155.4334,155.4432,155.0593,155.0987,14940
2024-04-01 09:37:00,155.0692,155.2168,155.0396,155.1978,9853
2024-04-01 09:38:00,155.2463,155.2463,155.0199,155.0199,16765
2024-04-01 09:39:00,154.9806,155.1233,154.9313,155.0396,10386
2024-04-01 09:40:00,155.0002,155.0002,154.8034,154.8870,21740
2024-04-01 09:41:00,154.8821,154.8920,154.8034,154.8920,6180
2024-04-01 09:42:00,154.8772,154.8920,154.7148,154.7148,13688
2024-04-01 09:43:00,154.7061,154.7443,154.5179,154.5179,11302
2024-04-01 09:44:00,154.5376,154.6656,154.5277,154.6656,5822
2024-04-01 09:45:00,154.7542,154.8132,154.6508,154.6557,7830
2024-04-01 09:46:00,154.6508,154.6656,154.5277,154.6163,9566
2024-04-01 09:47:00,154.6459,154.6695,154.5081,154.5573,15244
2024-04-01 09:48:00,154.5967,154.5967,154.4490,154.5228,7741
2024-04-01 09:49:00,154.5228,154.5228,154.3998,154.4588,10305
2024-04-01 09:50:00,154.4490,154.5179,154.4195,154.4293,9660
2024-04-01 09:51:00,154.4392,154.5770,154.4392,154.4982,7822
2024-04-01 09:52:00,154.5277,154.5277,154.4293,154.4293,5950
2024-04-01 09:53:00,154.4490,154.5081,154.4411,154.5081,5997
2024-04-01 09:54:00,154.4884,154.4960,154.3604,154.3801,6418
2024-04-01 09:55:00,154.3998,154.3998,154.3210,154.3702,5928
2024-04-01 09:56:00,154.3653,154.4392,154.3407,154.4195,15696
2024-04-01 09:57:00,154.3899,154.4392,154.3653,154.4244,9103
2024-04-01 09:58:00,154.4195,154.4588,154.3801,154.3850,9917
2024-04-01 09:59:00,154.3899,154.5376,154.3899,154.4982,4836
2024-04-01 10:00:00,154.4687,154.5474,154.4293,154.5474,19985
2024-04-01 10:01:00,154.5573,154.5671,154.4096,154.4145,13079
2024-04-01 10:02:00,154.4145,154.5474,154.3949,154.5277,13451
2024-04-01 10:03:00,154.5130,154.6065,154.5130,154.6065,12982
2024-04-01 10:04:00,154.6114,154.6163,154.5474,154.5718,11685
2024-04-01 10:05:00,154.5671,154.6459,154.5622,154.5865,11894
2024-04-01 10:06:00,154.5868,154.6213,154.5474,154.5671,6730
2024-04-01 10:07:00,154.5474,154.6754,154.5277,154.6754,7418
2024-04-01 10:08:00,154.6803,154.7837,154.6262,154.7640,10963
2024-04-01 10:09:00,154.7640,154.8231,154.7246,154.8231,7719
2024-04-01 10:10:00,154.8132,154.8132,154.7148,154.7295,8035
2024-04-01 10:11:00,154.7345,154.7345,154.6459,154.6459,6699
2024-04-01 10:12:00,154.6262,154.6754,154.5997,154.6311,7299
2024-04-01 10:13:00,154.6467,154.6951,154.6163,154.6163,9616
2024-04-01 10:14:00,154.6065,154.6360,154.5474,154.5573,8451
2024-04-01 10:15:00,154.5474,154.5671,154.5179,154.5573,5846
2024-04-01 10:16:00,154.5573,154.6065,154.4884,154.5770,16282
2024-04-01 10:17:00,154.5770,154.5925,154.5277,154.5868,6311
2024-04-01 10:18:00,154.5967,154.6360,154.5770,154.5770,7445
2024-04-01 10:19:00,154.5917,154.6360,154.5868,154.6262,5950
2024-04-01 10:20:00,154.6163,154.6754,154.5868,154.6656,6319
2024-04-01 10:21:00,154.6557,154.6754,154.5868,154.5967,9073
2024-04-01 10:22:00,154.5967,154.6398,154.5967,154.6262,6539
2024-04-01 10:23:00,154.6163,154.6262,154.6065,154.6163,4485
2024-04-01 10:24:00,154.5967,154.6262,154.5967,154.5967,4867
2024-04-01 10:25:00,154.5967,154.6262,154.5868,154.6218,7164
2024-04-01 10:26:00,154.6163,154.6656,154.6163,154.6656,7147
2024-04-01 10:27:00,154.6656,154.6705,154.5967,154.6475,6322
2024-04-01 10:28:00,154.6459,154.7197,154.6459,154.6951,10820
2024-04-01 10:29:00,154.7148,154.7837,154.7099,154.7581,15376
2024-04-01 10:30:00,154.7738,154.7935,154.7542,154.7640,12648
2024-04-01 10:31:00,154.7640,154.7640,154.6754,154.6803,11849
2024-04-01 10:32:00,154.6557,154.6754,154.6262,154.6754,5010
2024-04-01 10:33:00,154.6705,154.6754,154.6065,154.6262,6883
2024-04-01 10:34:00,154.6263,154.7049,154.6182,154.6656,8404
2024-04-01 10:35:00,154.6557,154.6951,154.6163,154.6951,9056
2024-04-01 10:36:00,154.6993,154.7064,154.6534,154.6705,5589
2024-04-01 10:37:00,154.6754,154.7640,154.6754,154.7542,7994
2024-04-01 10:38:00,154.7345,154.8231,154.7345,154.8132,8488
2024-04-01 10:39:00,154.7935,154.8481,154.7935,154.8481,8552
2024-04-01 10:40:00,154.8526,154.8526,154.8083,154.8083,5226
2024-04-01 10:41:00,154.8231,154.8231,154.7394,154.7444,5082
2024-04-01 10:42:00,154.7542,154.7837,154.7444,154.7591,3509
2024-04-01 10:43:00,154.7443,154.8132,154.7443,154.7935,4161
2024-04-01 10:44:00,154.8132,154.8427,154.7935,154.8231,6831
2024-04-01 10:45:00,154.8132,154.8132,154.7059,154.7059,8508
2024-04-01 10:46:00,154.7197,154.7581,154.7049,154.7394,6326
2024-04-01 10:47:00,154.7197,154.7246,154.6852,154.7049,4749
2024-04-01 10:48:00,154.7049,154.7492,154.6951,154.7345,5703
2024-04-01 10:49:00,154.7246,154.7345,154.7148,154.7345,2406
2024-04-01 10:50:00,154.7640,154.7640,154.7345,154.7345,3262
2024-04-01 10:51:00,154.7492,154.8132,154.7492,154.8132,7172
2024-04-01 10:52:00,154.8132,154.8920,154.8132,154.8821,7633
2024-04-01 10:53:00,154.8920,154.9018,154.8132,154.8329,11467
2024-04-01 10:54:00,154.8231,154.8427,154.8231,154.8427,4862
2024-04-01 10:55:00,154.8329,154.8427,154.7837,154.8034,7659
2024-04-01 10:56:00,154.8132,154.8624,154.7935,154.8624,15979
2024-04-01 10:57:00,154.8329,154.8624,154.7738,154.7738,4408
2024-04-01 10:58:00,154.7738,154.7872,154.7443,154.7689,6065
2024-04-01 10:59:00,154.7640,154.8132,154.7640,154.8132,7925
2024-04-01 11:00:00,154.7935,154.7935,154.7463,154.7935,7579
2024-04-01 11:01:00,154.8034,154.8526,154.8034,154.8526,6446
2024-04-01 11:02:00,154.8624,154.8624,154.8132,154.8427,7597
2024-04-01 11:03:00,154.8329,154.8427,154.8034,154.8427,3497
2024-04-01 11:04:00,154.8427,154.9117,154.8427,154.9117,4714
2024-04-01 11:05:00,154.9215,155.0495,154.9117,155.0459,28629
2024-04-01 11:06:00,155.0495,155.0692,155.0101,155.0642,5317
2024-04-01 11:07:00,155.0692,155.0692,154.9609,155.0101,7738
2024-04-01 11:08:00,155.0002,155.0002,154.9215,154.9412,7409
2024-04-01 11:09:00,154.9412,154.9806,154.9082,154.9560,6825
2024-04-01 11:10:00,154.9658,154.9904,154.9215,154.9904,14860
2024-04-01 11:11:00,154.9904,155.0593,154.9806,155.0593,9373
2024-04-01 11:12:00,155.0544,155.0544,154.9412,154.9510,9163
2024-04-01 11:13:00,154.9461,155.0396,154.9117,155.0396,6258
2024-04-01 11:14:00,155.0396,155.0396,154.9806,155.0002,5211
2024-04-01 11:15:00,154.9904,155.0298,154.9904,155.0101,4654
2024-04-01 11:16:00,155.0101,155.0692,154.9707,155.0692,9133
2024-04-01 11:17:00,155.0593,155.1036,155.0396,155.1036,7771
2024-04-01 11:18:00,155.1233,155.1282,155.0987,155.1282,7002
2024-04-01 11:19:00,155.1233,155.1282,155.1085,155.1282,4021
2024-04-01 11:20:00,155.1430,155.1479,155.1085,155.1282,3999
2024-04-01 11:21:00,155.1282,155.1282,155.0790,155.0987,5194
2024-04-01 11:22:00,155.0938,155.0943,155.0544,155.0544,3756
2024-04-01 11:23:00,155.0495,155.1282,155.0495,155.1233,6806
2024-04-01 11:24:00,155.1282,155.1282,155.0593,155.0741,3434
2024-04-01 11:25:00,155.0839,155.1282,155.0741,155.0987,5284
2024-04-01 11:26:00,155.1036,155.1282,155.0495,155.0834,7850
2024-04-01 11:27:00,155.0888,155.1282,155.0595,155.0692,5917
2024-04-01 11:28:00,155.0692,155.0692,155.0101,155.0101,3529
2024-04-01 11:29:00,155.0126,155.0126,154.9806,154.9806,5210
2024-04-01 11:30:00,154.9707,155.0199,154.9609,155.0199,7446
2024-04-01 11:31:00,155.0298,155.0692,155.0298,155.0524,4121
2024-04-01 11:32:00,155.0495,155.0495,154.9904,155.0052,3948
2024-04-01 11:33:00,155.0002,155.0101,154.9420,154.9658,7200
2024-04-01 11:34:00,154.9560,154.9904,154.9553,154.9809,3830
2024-04-01 11:35:00,155.0002,155.0002,154.9530,154.9806,3143
2024-04-01 11:36:00,154.9806,155.0101,154.9806,155.0101,3269
2024-04-01 11:37:00,155.0101,155.0641,155.0002,155.0416,4806
2024-04-01 11:38:00,155.0495,155.0790,155.0396,155.0445,2579
2024-04-01 11:39:00,155.0593,155.0692,155.0199,155.0372,7814
2024-04-01 11:40:00,155.0298,155.0495,154.9904,154.9904,5110
2024-04-01 11:41:00,154.9904,155.0101,154.9904,155.0101,2855
2024-04-01 11:42:00,154.9953,155.0101,154.9806,154.9806,4089
2024-04-01 11:43:00,154.9707,154.9806,154.9707,154.9806,2300
2024-04-01 11:44:00,154.9806,155.0199,154.9806,155.0199,3966
2024-04-01 11:45:00,155.0199,155.0298,154.9806,155.0101,4135
2024-04-01 11:46:00,155.0101,155.0101,154.9587,154.9609,4005
2024-04-01 11:47:00,154.9707,154.9806,154.9707,154.9806,2119
2024-04-01 11:48:00,154.9707,155.0249,154.9707,155.0249,7063
2024-04-01 11:49:00,155.0298,155.0298,154.9609,154.9708,3720
2024-04-01 11:50:00,154.9806,154.9806,154.9215,154.9510,6236
2024-04-01 11:51:00,154.9510,154.9609,154.9313,154.9412,3615
2024-04-01 11:52:00,154.9412,154.9806,154.9363,154.9510,3758
2024-04-01 11:53:00,154.9510,154.9707,154.9510,154.9510,2782
2024-04-01 11:54:00,154.9412,154.9510,154.9018,154.9510,4397
2024-04-01 11:55:00,154.9510,154.9707,154.9018,154.9067,5466
2024-04-01 11:56:00,154.9018,154.9018,154.8427,154.8575,5491
2024-04-01 11:57:00,154.8723,154.9215,154.8674,154.9215,5282
2024-04-01 11:58:00,154.9313,154.9806,154.9313,154.9708,4924
2024-04-01 11:59:00,154.9806,154.9904,154.9510,154.9609,5724
2024-04-01 12:00:00,154.9510,154.9560,154.8427,154.8427,12729
2024-04-01 12:01:00,154.8477,154.9412,154.8427,154.9412,3569
2024-04-01 12:02:00,154.9313,154.9510,154.9313,154.9412,2560
2024-04-01 12:03:00,154.9363,155.0692,154.9313,155.0692,18436
2024-04-01 12:04:00,155.0790,155.0885,155.0396,155.0692,4018
2024-04-01 12:05:00,155.0568,155.0692,155.0495,155.0692,2896
2024-04-01 12:06:00,155.0692,155.0987,155.0593,155.0987,3122
2024-04-01 12:07:00,155.0938,155.0987,155.0790,155.0790,2554
2024-04-01 12:08:00,155.0692,155.0692,155.0298,155.0495,2595
2024-04-01 12:09:00,155.0347,155.0495,155.0002,155.0101,4823
2024-04-01 12:10:00,155.0052,155.0199,154.9904,155.0101,1666
2024-04-01 12:11:00,155.0002,155.0002,154.9609,154.9806,4738
2024-04-01 12:12:00,154.9707,155.0101,154.9609,154.9904,4093
2024-04-01 12:13:00,154.9907,155.0199,154.9638,154.9638,4053
2024-04-01 12:14:00,154.9806,155.0396,154.9806,155.0396,4892
2024-04-01 12:15:00,155.0301,155.0593,154.9904,154.9904,4528
2024-04-01 12:16:00,154.9904,155.0445,154.9904,155.0445,3108
2024-04-01 12:17:00,155.0363,155.0593,155.0199,155.0495,5032
2024-04-01 12:18:00,155.0495,155.0593,155.0002,155.0199,4361
2024-04-01 12:19:00,155.0199,155.0298,154.9904,155.0002,9301
2024-04-01 12:20:00,155.0002,155.0002,154.9609,154.9609,4121
2024-04-01 12:21:00,154.9707,154.9806,154.9117,154.9215,3294
2024-04-01 12:22:00,154.9215,154.9510,154.9215,154.9215,5048
2024-04-01 12:23:00,154.9215,154.9412,154.9018,154.9215,18631
2024-04-01 12:24:00,154.9215,154.9609,154.9117,154.9510,10165
2024-04-01 12:25:00,154.9510,154.9707,154.9018,154.9609,10214
2024-04-01 12:26:00,154.9609,155.0101,154.9215,155.0101,18591
2024-04-01 12:27:00,155.0199,155.1184,155.0199,155.1184,3092
2024-04-01 12:28:00,155.1381,155.1577,155.1282,155.1528,3650
2024-04-01 12:29:00,155.1492,155.1676,155.1282,155.1381,4631
2024-04-01 12:30:00,155.1331,155.1331,155.0888,155.0888,4542
2024-04-01 12:31:00,155.0987,155.1380,155.0593,155.0692,6993
2024-04-01 12:32:00,155.0593,155.0593,155.0298,155.0495,4034
2024-04-01 12:33:00,155.0790,155.0839,155.0495,155.0790,3217
2024-04-01 12:34:00,155.0680,155.0888,155.0593,155.0721,4148
2024-04-01 12:35:00,155.0741,155.0888,155.0002,155.0595,6566
2024-04-01 12:36:00,155.0593,155.1036,155.0495,155.0888,4305
2024-04-01 12:37:00,155.0888,155.0888,155.0298,155.0790,3990
2024-04-01 12:38:00,155.0741,155.1282,155.0741,155.1282,2661
2024-04-01 12:39:00,155.1085,155.1675,155.1085,155.1675,3581
2024-04-01 12:40:00,155.1577,155.1577,155.0987,155.1381,3608
2024-04-01 12:41:00,155.1185,155.1282,155.1085,155.1184,2229
2024-04-01 12:42:00,155.1381,155.1479,155.0987,155.1479,3983
2024-04-01 12:43:00,155.1355,155.1774,155.1122,155.1774,8176
2024-04-01 12:44:00,155.1676,155.1676,155.1282,155.1381,3182
2024-04-01 12:45:00,155.1381,155.1381,155.1085,155.1381,2293
2024-04-01 12:46:00,155.1381,155.1676,155.0790,155.0790,7800
2024-04-01 12:47:00,155.0888,155.1282,155.0790,155.1282,4304
2024-04-01 12:48:00,155.0989,155.1479,155.0989,155.1479,2128
2024-04-01 12:49:00,155.1282,155.1577,155.1184,155.1577,2414
2024-04-01 12:50:00,155.1479,155.1674,155.1479,155.1577,1507
2024-04-01 12:51:00,155.1676,155.1873,155.1627,155.1676,5009
2024-04-01 12:52:00,155.1676,155.1676,155.1381,155.1381,2662
2024-04-01 12:53:00,155.1479,155.1873,155.1479,155.1774,7113
2024-04-01 12:54:00,155.1528,155.1873,155.1528,155.1873,2693
2024-04-01 12:55:00,155.1774,155.1774,155.1479,155.1676,3389
2024-04-01 12:56:00,155.1676,155.1676,155.1577,155.1676,1353
2024-04-01 12:57:00,155.1774,155.2207,155.1725,155.2168,2950
2024-04-01 12:58:00,155.2365,155.2562,155.2267,155.2562,4958
2024-04-01 12:59:00,155.2503,155.2513,155.2070,155.2070,2973
2024-04-01 13:00:00,155.2168,155.2463,155.1971,155.2291,6170
2024-04-01 13:01:00,155.2365,155.2365,155.2168,155.2267,3079
2024-04-01 13:02:00,155.2365,155.2759,155.2365,155.2463,2999
2024-04-01 13:03:00,155.2414,155.2759,155.2267,155.2759,4141
2024-04-01 13:04:00,155.2759,155.2759,155.2267,155.2267,2964
2024-04-01 13:05:00,155.2267,155.2365,155.2119,155.2365,3473
2024-04-01 13:06:00,155.2168,155.2365,155.1971,155.2267,5598
2024-04-01 13:07:00,155.2267,155.3054,155.2267,155.2957,4186
2024-04-01 13:08:00,155.3054,155.3054,155.2857,155.2857,3317
2024-04-01 13:09:00,155.2759,155.2906,155.2660,155.2660,3485
2024-04-01 13:10:00,155.2660,155.2759,155.2168,155.2267,4313
2024-04-01 13:11:00,155.2267,155.2660,155.2267,155.2562,3774
2024-04-01 13:12:00,155.2463,155.2759,155.2463,155.2759,1818
2024-04-01 13:13:00,155.2759,155.2956,155.2759,155.2956,2419
2024-04-01 13:14:00,155.2956,155.3152,155.2759,155.3103,5423
2024-04-01 13:15:00,155.3054,155.3054,155.2562,155.2562,6553
2024-04-01 13:16:00,155.2562,155.2562,155.2070,155.2070,6262
2024-04-01 13:17:00,155.2070,155.2267,155.1985,155.2267,3668
2024-04-01 13:18:00,155.2119,155.2168,155.1971,155.1971,3375
2024-04-01 13:19:00,155.1901,155.1901,155.1577,155.1676,2667
2024-04-01 13:20:00,155.1577,155.1577,155.1085,155.1381,15101
2024-04-01 13:21:00,155.1381,155.1479,155.0987,155.1282,2159
2024-04-01 13:22:00,155.1282,155.1381,155.1184,155.1282,1896
2024-04-01 13:23:00,155.1282,155.1725,155.1282,155.1725,2559
2024-04-01 13:24:00,155.1774,155.1774,155.1577,155.1676,3972
2024-04-01 13:25:00,155.1676,155.1774,155.1381,155.1627,3379
2024-04-01 13:26:00,155.1774,155.1873,155.1282,155.1454,4086
2024-04-01 13:27:00,155.1479,155.2414,155.1479,155.2409,4469
2024-04-01 13:28:00,155.2463,155.2463,155.1971,155.2267,3542
2024-04-01 13:29:00,155.2267,155.2562,155.2070,155.2365,15724
2024-04-01 13:30:00,155.2414,155.2759,155.2365,155.2759,9854
2024-04-01 13:31:00,155.2562,155.2857,155.1873,155.1873,4978
2024-04-01 13:32:00,155.1676,155.1676,155.1504,155.1504,2032
2024-04-01 13:33:00,155.1485,155.1528,155.1085,155.1381,3796
2024-04-01 13:34:00,155.1528,155.1627,155.1479,155.1479,1872
2024-04-01 13:35:00,155.1577,155.1577,155.1085,155.1184,2100
2024-04-01 13:36:00,155.1135,155.1577,155.1036,155.1479,4260
2024-04-01 13:37:00,155.1479,155.1873,155.1430,155.1774,2961
2024-04-01 13:38:00,155.1922,155.1922,155.1775,155.1824,2188
2024-04-01 13:39:00,155.1725,155.1725,155.1381,155.1381,3366
2024-04-01 13:40:00,155.1479,155.1479,155.1282,155.1282,3017
2024-04-01 13:41:00,155.1381,155.1381,155.1184,155.1184,2061
2024-04-01 13:42:00,155.1282,155.1331,155.0790,155.0987,4186
2024-04-01 13:43:00,155.0888,155.0888,155.0692,155.0741,3923
2024-04-01 13:44:00,155.0756,155.0987,155.0691,155.0790,4575
2024-04-01 13:45:00,155.0692,155.0692,155.0396,155.0408,2416
2024-04-01 13:46:00,155.0445,155.0790,155.0445,155.0593,5922
2024-04-01 13:47:00,155.0495,155.0888,155.0396,155.0692,3626
2024-04-01 13:48:00,155.0593,155.0888,155.0495,155.0888,3697
2024-04-01 13:49:00,155.0790,155.0790,155.0298,155.0298,5663
2024-04-01 13:50:00,155.0249,155.0396,155.0101,155.0101,2673
2024-04-01 13:51:00,155.0101,155.0295,155.0002,155.0199,3799
2024-04-01 13:52:00,155.0199,155.0396,155.0002,155.0396,3899
2024-04-01 13:53:00,155.0495,155.1022,155.0495,155.0987,4422
2024-04-01 13:54:00,155.0961,155.0961,155.0790,155.0888,2134
2024-04-01 13:55:00,155.0963,155.1036,155.0741,155.0790,2665
2024-04-01 13:56:00,155.0889,155.1676,155.0889,155.1627,3655
2024-04-01 13:57:00,155.1676,155.1676,155.1380,155.1577,5013
2024-04-01 13:58:00,155.1376,155.1479,155.1282,155.1381,4891
2024-04-01 13:59:00,155.1412,155.1577,155.1412,155.1577,1699
2024-04-01 14:00:00,155.1676,155.1971,155.1676,155.1774,5305
2024-04-01 14:01:00,155.1873,155.2070,155.1381,155.1479,6675
2024-04-01 14:02:00,155.1381,155.1381,155.1184,155.1233,1490
2024-04-01 14:03:00,155.1184,155.1184,155.0397,155.0888,14326
2024-04-01 14:04:00,155.0987,155.1041,155.0888,155.0987,3674
2024-04-01 14:05:00,155.0995,155.1297,155.0995,155.1085,3867
2024-04-01 14:06:00,155.1233,155.1577,155.1233,155.1479,4079
2024-04-01 14:07:00,155.1479,155.1577,155.1479,155.1479,4529
2024-04-01 14:08:00,155.1479,155.1774,155.1479,155.1774,6316
2024-04-01 14:09:00,155.1577,155.1577,155.1381,155.1479,4929
2024-04-01 14:10:00,155.1479,155.1676,155.1479,155.1577,4855
2024-04-01 14:11:00,155.1479,155.1824,155.1414,155.1414,3854
2024-04-01 14:12:00,155.1418,155.1577,155.1381,155.1381,8558
2024-04-01 14:13:00,155.1479,155.1675,155.1381,155.1577,3858
2024-04-01 14:14:00,155.1627,155.1873,155.1577,155.1677,3796
2024-04-01 14:15:00,155.1774,155.1873,155.1381,155.1873,7226
2024-04-01 14:16:00,155.1774,155.1774,155.1381,155.1577,10680
2024-04-01 14:17:00,155.1577,155.2364,155.1577,155.2364,4038
2024-04-01 14:18:00,155.2463,155.2463,155.2051,155.2051,2990
2024-04-01 14:19:00,155.2020,155.2660,155.1973,155.2660,4338
2024-04-01 14:20:00,155.2710,155.2857,155.2365,155.2365,4033
2024-04-01 14:21:00,155.2267,155.2267,155.1774,155.2070,5094
2024-04-01 14:22:00,155.1971,155.2200,155.1824,155.1877,4809
2024-04-01 14:23:00,155.1922,155.2070,155.1873,155.1873,3011
2024-04-01 14:24:00,155.1898,155.2168,155.1782,155.2070,3764
2024-04-01 14:25:00,155.2014,155.2267,155.2014,155.2267,4620
2024-04-01 14:26:00,155.2365,155.2365,155.2070,155.2070,4158
2024-04-01 14:27:00,155.2070,155.2119,155.1676,155.1676,2777
2024-04-01 14:28:00,155.1774,155.1824,155.1577,155.1676,4395
2024-04-01 14:29:00,155.1725,155.1774,155.1676,155.1676,2611
2024-04-01 14:30:00,155.1676,155.1774,155.1676,155.1774,2744
2024-04-01 14:31:00,155.1774,155.1774,155.1577,155.1676,3756
2024-04-01 14:32:00,155.1774,155.1873,155.1774,155.1873,3473
2024-04-01 14:33:00,155.1873,155.1971,155.1774,155.1873,3476
