,open_META,high_META,low_META,close_META,volume_META
2024-08-14 12:23:00,529.7034,529.7833,528.6843,528.8367,25861
2024-08-14 12:24:00,528.8392,528.8392,528.2547,528.4895,32474
2024-08-14 12:25:00,528.4745,528.6244,527.6653,527.7852,29831
2024-08-14 12:26:00,527.7752,528.4245,527.6878,528.3446,22789
2024-08-14 12:27:00,528.3246,528.8541,528.2648,528.8541,30046
2024-08-14 12:28:00,528.6443,529.0040,527.8551,528.0069,21129
2024-08-14 12:29:00,528.0349,528.1348,527.8151,528.1248,17580
2024-08-14 12:30:00,528.0699,528.2047,527.8151,528.0048,15888
2024-08-14 12:31:00,527.9050,527.9050,527.6053,527.7802,14938
2024-08-14 12:32:00,527.6553,527.9750,527.3166,527.9035,21933
2024-08-14 12:33:00,527.8950,528.0948,527.7452,528.0149,8731
2024-08-14 12:34:00,528.0149,528.0549,527.5555,527.8251,60526
2024-08-14 12:35:00,527.7652,527.9050,527.2057,527.2057,21037
2024-08-14 12:36:00,527.3006,527.5435,527.2857,527.4639,10391
2024-08-14 12:37:00,527.5753,527.7752,527.2956,527.3655,19875
2024-08-14 12:38:00,527.3156,527.4555,526.8261,526.8960,20102
2024-08-14 12:39:00,526.8880,527.5054,526.7761,527.5054,22103
2024-08-14 12:40:00,527.3955,527.7752,527.3955,527.7752,8011
2024-08-14 12:41:00,527.8051,527.9450,527.4555,527.4555,13451
2024-08-14 12:42:00,527.4255,527.5254,527.3256,527.4555,6543
2024-08-14 12:43:00,527.4954,527.4954,526.8860,526.9859,17483
2024-08-14 12:44:00,526.7561,526.7561,525.8270,525.8687,20628
2024-08-14 12:45:00,525.8570,526.2866,525.7371,526.1916,17422
2024-08-14 12:46:00,526.1672,526.7861,526.0768,526.7861,23233
2024-08-14 12:47:00,526.8161,527.0658,526.7062,527.0658,11847
2024-08-14 12:48:00,527.0109,527.1757,526.6762,526.8061,14051
2024-08-14 12:49:00,526.6862,526.8658,526.5164,526.7012,6711
2024-08-14 12:50:00,526.9060,527.2756,526.8161,527.0159,12322
2024-08-14 12:51:00,527.2057,527.3256,527.0059,527.1557,15663
2024-08-14 12:52:00,527.1557,527.4754,527.0059,527.3481,7238
2024-08-14 12:53:00,527.4154,527.5654,527.2157,527.4055,7263
2024-08-14 12:54:00,527.3406,527.7452,527.3406,527.3556,12059
2024-08-14 12:55:00,527.3556,527.4854,527.1957,527.3406,16245
2024-08-14 12:56:00,527.3855,527.4255,526.7261,526.7261,16899
2024-08-14 12:57:00,526.8011,527.0658,526.7062,526.8959,19303
2024-08-14 12:58:00,526.7661,526.9459,526.5064,526.6163,13262
2024-08-14 12:59:00,526.8361,527.0758,526.6362,526.9659,11782
2024-08-14 13:00:00,526.9876,526.9876,526.3065,526.4664,31002
2024-08-14 13:01:00,526.6262,526.7170,526.3265,526.5463,23309
2024-08-14 13:02:00,526.5463,526.5463,526.1267,526.2567,20475
2024-08-14 13:03:00,526.3765,526.5763,526.0068,526.0967,32166
2024-08-14 13:04:00,526.1566,526.1566,525.7871,525.9768,20926
2024-08-14 13:05:00,526.0568,526.5064,525.8070,526.4108,22492
2024-08-14 13:06:00,526.4072,526.6761,526.4072,526.4864,18538
2024-08-14 13:07:00,526.5613,527.0858,526.4564,526.9060,9883
2024-08-14 13:08:00,526.9609,526.9759,526.5863,526.7261,17284
2024-08-14 13:09:00,526.8760,527.0059,526.7261,526.9559,13267
2024-08-14 13:10:00,526.7961,526.9559,526.4964,526.6412,24213
2024-08-14 13:11:00,526.5863,526.6262,526.1672,526.6262,15458
2024-08-14 13:12:00,526.6762,526.7461,526.4264,526.4865,11095
2024-08-14 13:13:00,526.6962,526.7961,526.2066,526.3415,29652
2024-08-14 13:14:00,526.2566,526.6162,526.2066,526.5064,14671
2024-08-14 13:15:00,526.3066,526.5963,525.7571,525.8969,33323
2024-08-14 13:16:00,525.8530,526.1867,525.7571,525.9419,17342
2024-08-14 13:17:00,525.9469,526.1267,525.8070,525.8719,9856
2024-08-14 13:18:00,525.7970,525.8570,524.2185,524.5719,120487
2024-08-14 13:19:00,524.5926,525.3774,524.4721,525.3275,40755
2024-08-14 13:20:00,525.2475,525.3473,524.6980,524.7380,25690
2024-08-14 13:21:00,524.7980,525.1826,524.7730,524.9318,21983
2024-08-14 13:22:00,524.8979,524.9977,524.6381,524.7230,14535
2024-08-14 13:23:00,524.6481,524.7580,524.1186,524.7580,16916
2024-08-14 13:24:00,524.6681,525.1776,524.6681,525.1776,20605
2024-08-14 13:25:00,525.2387,525.4973,525.1276,525.2375,12162
2024-08-14 13:26:00,525.3275,525.4873,525.1676,525.2275,10674
2024-08-14 13:27:00,525.3025,525.3025,524.8379,525.0377,11716
2024-08-14 13:28:00,525.1077,525.5073,525.1077,525.4266,8345
2024-08-14 13:29:00,525.4374,525.6871,525.1677,525.5722,22367
2024-08-14 13:30:00,525.5726,525.8270,525.3774,525.8170,25910
2024-08-14 13:31:00,525.7720,526.1966,525.6971,526.1167,9159
2024-08-14 13:32:00,526.1067,526.1167,525.8470,525.8819,5958
2024-08-14 13:33:00,525.8819,525.8819,525.6072,525.7371,13494
2024-08-14 13:34:00,525.7770,525.9569,525.6871,525.9369,8249
2024-08-14 13:35:00,525.9569,526.1567,525.8889,525.9569,7109
2024-08-14 13:36:00,525.9219,526.0068,525.2675,525.6172,15861
2024-08-14 13:37:00,525.5922,525.6472,525.2475,525.2675,4813
2024-08-14 13:38:00,525.2064,525.4473,525.1077,525.3974,6704
2024-08-14 13:39:00,525.4798,525.4973,525.1576,525.2375,6026
2024-08-14 13:40:00,525.2975,525.3994,525.1077,525.3994,4365
2024-08-14 13:41:00,525.2475,525.2475,524.8279,524.8279,9078
2024-08-14 13:42:00,524.8179,524.8879,524.5083,524.8679,11084
2024-08-14 13:43:00,525.0078,525.1876,524.9178,525.1876,7831
2024-08-14 13:44:00,525.2153,525.2475,524.9978,525.1177,8063
2024-08-14 13:45:00,525.1626,525.3175,525.1276,525.2694,3580
2024-08-14 13:46:00,525.3574,525.4951,525.1077,525.3574,7946
2024-08-14 13:47:00,525.3774,525.5473,525.3275,525.4673,8315
2024-08-14 13:48:00,525.4973,525.6459,525.3374,525.6122,9413
2024-08-14 13:49:00,525.6122,525.9269,525.2976,525.7591,9714
2024-08-14 13:50:00,525.7571,525.9369,525.5972,525.5972,6032
2024-08-14 13:51:00,525.6571,525.7371,525.2375,525.3624,6703
2024-08-14 13:52:00,525.3774,525.5672,525.3574,525.3574,5266
2024-08-14 13:53:00,525.5273,525.8868,525.5273,525.8868,9955
2024-08-14 13:54:00,525.7970,525.8869,525.5173,525.5423,8783
2024-08-14 13:55:00,525.5772,526.0068,525.5772,525.9868,12534
2024-08-14 13:56:00,525.9937,526.1066,525.8070,526.0368,7993
2024-08-14 13:57:00,526.0768,526.1067,525.8769,526.0668,15484
2024-08-14 13:58:00,526.0068,526.0568,525.9069,526.0468,4689
2024-08-14 13:59:00,525.9444,526.0967,525.8270,525.8406,34170
2024-08-14 14:00:00,525.8270,525.9868,524.4583,524.4583,30444
2024-08-14 14:01:00,524.7680,524.8779,524.3184,524.6480,22627
2024-08-14 14:02:00,524.5182,525.0477,524.4283,524.9628,19480
2024-08-14 14:03:00,524.8679,525.0177,524.7080,524.8379,10745
2024-08-14 14:04:00,524.7180,524.9678,524.6481,524.7380,11070
2024-08-14 14:05:00,524.8329,525.1575,524.6581,525.0177,8081
2024-08-14 14:06:00,525.0078,525.1476,524.8179,524.8894,8435
2024-08-14 14:07:00,524.8580,525.2450,524.8580,525.0977,8310
2024-08-14 14:08:00,525.0677,525.2475,525.0677,525.1876,7433
2024-08-14 14:09:00,525.1876,525.2275,524.8780,524.8780,12341
2024-08-14 14:10:00,524.9278,525.1476,524.8479,525.1476,9400
2024-08-14 14:11:00,525.2176,525.3873,525.2076,525.3674,13310
2024-08-14 14:12:00,525.2375,525.4174,525.2375,525.3624,5756
2024-08-14 14:13:00,525.3374,525.3674,525.1676,525.1876,4149
2024-08-14 14:14:00,525.2675,525.4473,525.2126,525.2775,10169
2024-08-14 14:15:00,525.2275,525.2775,525.1377,525.2375,2345
2024-08-14 14:16:00,525.2975,525.3874,525.2525,525.3774,4194
2024-08-14 14:17:00,525.2975,525.2975,524.8779,525.0078,9606
2024-08-14 14:18:00,525.0377,525.3275,525.0078,525.1976,8592
2024-08-14 14:19:00,525.1976,525.2575,525.0577,525.2575,6764
2024-08-14 14:20:00,525.2975,525.4074,525.1876,525.1876,13870
2024-08-14 14:21:00,525.2810,525.3674,525.1376,525.1476,7082
2024-08-14 14:22:00,525.2110,525.5872,525.0977,525.5373,14989
2024-08-14 14:23:00,525.5650,525.6571,525.2576,525.2576,14918
2024-08-14 14:24:00,525.2575,525.4523,525.1476,525.4523,315170
2024-08-14 14:25:00,525.4473,525.6571,525.4473,525.5473,9173
2024-08-14 14:26:00,525.5073,525.5972,525.2076,525.4773,18718
2024-08-14 14:27:00,525.4324,525.7021,525.3574,525.5423,10198
2024-08-14 14:28:00,525.6072,525.6571,525.3574,525.3624,5795
2024-08-14 14:29:00,525.3275,525.7271,525.3175,525.7271,16812
2024-08-14 14:30:00,525.7271,525.9069,525.6138,525.7670,13358
2024-08-14 14:31:00,525.6372,525.8070,525.5373,525.7271,7868
2024-08-14 14:32:00,525.7571,525.8270,525.3895,525.3895,8039
2024-08-14 14:33:00,525.3474,525.5772,525.3474,525.4773,4984
2024-08-14 14:34:00,525.5073,525.5672,525.4074,525.4224,3527
2024-08-14 14:35:00,525.5872,525.6161,525.1276,525.2099,7843
2024-08-14 14:36:00,525.2076,525.5572,525.2076,525.4074,6336
2024-08-14 14:37:00,525.4773,525.6372,525.2976,525.5772,5321
2024-08-14 14:38:00,525.6671,525.7670,525.5473,525.6351,5951
2024-08-14 14:39:00,525.6971,525.9369,525.5073,525.5972,10440
2024-08-14 14:40:00,525.4923,525.7171,525.4923,525.5872,4239
2024-08-14 14:41:00,525.6372,525.7471,525.2975,525.7471,7071
2024-08-14 14:42:00,525.7071,525.7571,525.5273,525.5572,3245
2024-08-14 14:43:00,525.6471,525.6471,525.3474,525.4773,4565
2024-08-14 14:44:00,525.4923,525.5073,525.3774,525.4523,5475
2024-08-14 14:45:00,525.4473,525.5373,525.1976,525.4174,9409
2024-08-14 14:46:00,525.4174,525.4823,525.2210,525.2825,4788
2024-08-14 14:47:00,525.2076,525.2076,524.7980,524.9678,51897
2024-08-14 14:48:00,524.9228,524.9678,524.7580,524.9378,9120
2024-08-14 14:49:00,524.9278,525.1259,524.9178,524.9628,14595
2024-08-14 14:50:00,524.8979,525.2176,524.8979,524.9278,5251
2024-08-14 14:51:00,524.9500,525.0984,524.7380,524.8879,23454
2024-08-14 14:52:00,524.9478,524.9878,524.8279,524.8479,11655
2024-08-14 14:53:00,524.8879,525.0078,524.5182,524.6681,29937
2024-08-14 14:54:00,524.6831,524.7880,524.5981,524.7281,4656
2024-08-14 14:55:00,524.8179,524.8379,524.6781,524.8029,11191
2024-08-14 14:56:00,524.8679,525.0078,524.7080,524.7080,9828
2024-08-14 14:57:00,524.8379,525.0078,524.5782,524.9342,33913
2024-08-14 14:58:00,525.0078,525.2875,524.9378,525.2675,21393
2024-08-14 14:59:00,525.3175,525.3674,525.0377,525.1027,8860
2024-08-14 15:00:00,525.1077,525.1077,524.5482,524.6248,12396
2024-08-14 15:01:00,524.6781,524.8779,524.5382,524.8779,9471
2024-08-14 15:02:00,524.9378,524.9578,524.7830,524.8329,5795
2024-08-14 15:03:00,524.7080,524.9777,524.3484,524.8679,27143
2024-08-14 15:04:00,524.8819,525.1775,524.8819,525.0477,11127
2024-08-14 15:05:00,525.1077,525.3874,525.1077,525.2176,8359
2024-08-14 15:06:00,525.2076,525.4074,525.2076,525.2775,8064
2024-08-14 15:07:00,525.2176,525.4973,525.1776,525.4473,15849
2024-08-14 15:08:00,525.4174,525.4174,525.0927,525.0927,7053
2024-08-14 15:09:00,525.1017,525.1017,524.5881,524.6131,9779
2024-08-14 15:10:00,524.6781,524.8004,524.3484,524.5432,29451
2024-08-14 15:11:00,524.5042,524.6381,524.2585,524.3484,12235
2024-08-14 15:12:00,524.3084,524.5212,524.3084,524.4133,7798
2024-08-14 15:13:00,524.3877,524.3877,523.2695,523.3943,42632
2024-08-14 15:14:00,523.3393,523.4212,522.8098,523.0396,27578
2024-08-14 15:15:00,523.0096,523.4892,523.0096,523.4258,11282
2024-08-14 15:16:00,523.5092,523.9088,523.2894,523.8938,13480
2024-08-14 15:17:00,523.8838,524.0187,523.6191,523.8289,10330
2024-08-14 15:18:00,523.8488,524.0885,523.8089,523.8488,13184
2024-08-14 15:19:00,523.8888,524.0786,523.8089,524.0586,10140
2024-08-14 15:20:00,524.0586,524.3621,523.9088,524.1086,30806
2024-08-14 15:21:00,524.1314,524.2084,523.8488,524.0936,8806
2024-08-14 15:22:00,524.1036,524.2485,524.0287,524.2285,8723
2024-08-14 15:23:00,524.0886,524.2783,523.9687,524.1785,9300
2024-08-14 15:24:00,524.2784,524.3084,524.0806,524.0886,9513
2024-08-14 15:25:00,524.1186,524.2683,523.9348,524.1436,8534
2024-08-14 15:26:00,524.1086,524.1586,523.9088,523.9288,14137
2024-08-14 15:27:00,523.9837,523.9937,523.5991,523.5991,14479
2024-08-14 15:28:00,523.6540,523.7689,523.5092,523.7290,15402
2024-08-14 15:29:00,523.7789,523.7789,523.5591,523.5891,8049
2024-08-14 15:30:00,523.5891,523.8888,523.4893,523.8888,11378
2024-08-14 15:31:00,523.9387,524.0087,523.7389,523.7989,12697
2024-08-14 15:32:00,523.7889,523.7889,523.4492,523.5741,14789
2024-08-14 15:33:00,523.4792,523.5791,523.1095,523.1195,12780
2024-08-14 15:34:00,523.1695,523.3193,522.8897,522.9297,22816
2024-08-14 15:35:00,522.9297,523.0596,522.6400,522.8448,26882
2024-08-14 15:36:00,522.9597,523.6890,522.9597,523.6890,27376
2024-08-14 15:37:00,523.6990,523.8488,523.4592,523.5291,17657
2024-08-14 15:38:00,523.6191,523.8089,523.5192,523.7489,14076
2024-08-14 15:39:00,523.7140,524.2184,523.7140,524.2166,15186
2024-08-14 15:40:00,524.2170,524.4383,523.9497,524.4383,15618
2024-08-14 15:41:00,524.4183,524.4881,524.1436,524.4033,13467
2024-08-14 15:42:00,524.4882,524.4882,524.1814,524.3144,11595
2024-08-14 15:43:00,524.4583,524.7080,524.2984,524.6181,14340
2024-08-14 15:44:00,524.6081,524.8278,524.4683,524.7079,11424
2024-08-14 15:45:00,524.6081,524.6081,524.3883,524.6081,10964
2024-08-14 15:46:00,524.5881,524.6081,524.3284,524.3284,21427
2024-08-14 15:47:00,524.3134,524.6323,524.2585,524.6323,15656
2024-08-14 15:48:00,524.7080,524.9178,524.6391,524.8458,38676
2024-08-14 15:49:00,524.8609,525.0078,524.7480,524.9178,20199
2024-08-14 15:50:00,525.0277,525.2925,524.8879,525.0777,37237
2024-08-14 15:51:00,525.1226,525.3075,524.8129,525.1776,41127
2024-08-14 15:52:00,525.2275,525.7869,525.1077,525.5772,31702
2024-08-14 15:53:00,525.6272,525.7471,525.3474,525.5672,31610
2024-08-14 15:54:00,525.6072,526.6462,525.6072,526.6262,44939
2024-08-14 15:55:00,526.4864,526.9959,526.4864,526.7162,56903
2024-08-14 15:56:00,526.7861,526.7861,526.3965,526.4564,49420
2024-08-14 15:57:00,526.4464,526.7162,526.0168,526.6662,87656
2024-08-14 15:58:00,526.6462,526.8860,526.5263,526.8560,73182
2024-08-14 15:59:00,526.8560,527.0059,525.8470,525.8470,252238
2024-08-14 16:00:00,525.8470,526.6262,525.8470,526.5163,2358644
2024-08-14 16:01:00,526.3765,526.9559,526.2666,526.9559,79258
2024-08-14 16:02:00,526.2666,526.9559,526.2666,526.5263,7201
2024-08-14 16:03:00,526.9060,526.9060,526.2666,526.6063,7878
2024-08-14 16:04:00,526.7062,526.7062,526.2666,526.6113,592
2024-08-14 16:05:00,526.7062,526.7062,526.2666,526.5363,1877
2024-08-14 16:06:00,526.6562,526.7062,526.5463,526.7062,859
2024-08-14 16:07:00,526.8061,527.0059,526.2666,527.0059,1305
2024-08-14 16:08:00,527.0359,527.1857,527.0059,527.1657,515
2024-08-14 16:09:00,527.1757,527.1857,526.9060,527.1058,725
2024-08-14 16:10:00,527.1857,527.1857,526.2666,526.2666,10158
2024-08-14 16:11:00,526.2666,527.2293,526.2666,526.5363,765
2024-08-14 16:12:00,526.7561,526.7961,526.5263,526.7561,635
2024-08-14 16:13:00,526.7761,526.7961,526.2666,526.7961,6593
2024-08-14 16:14:00,526.5263,526.8360,526.5263,526.7561,692
2024-08-14 16:15:00,526.6762,526.9959,526.2666,526.8360,772
2024-08-14 16:16:00,526.8360,526.8360,526.8360,526.8360,3
2024-08-14 16:17:00,526.8360,526.9060,526.7661,526.9060,1130
2024-08-14 16:18:00,526.8560,526.8810,526.7961,526.8560,1255
2024-08-14 16:19:00,526.8161,526.8560,526.7062,526.8560,215
2024-08-14 16:20:00,526.7811,526.7811,526.7811,526.7811,1
2024-08-14 16:21:00,526.7062,526.8560,526.0368,526.0368,356
2024-08-14 16:22:00,526.6113,526.6113,526.3665,526.5863,33
2024-08-14 16:23:00,526.7062,526.8161,526.4111,526.5863,741
2024-08-14 16:24:00,526.5363,526.7761,526.5363,526.5863,59
2024-08-14 16:25:00,526.7561,526.8061,526.5663,526.7561,218
2024-08-14 16:26:00,526.6162,526.7361,526.6162,526.7062,142
2024-08-14 16:27:00,526.6912,526.7561,526.6262,526.6262,92
2024-08-14 16:28:00,526.7561,526.7561,526.6362,526.7561,42
2024-08-14 16:29:00,526.6612,526.8161,526.5663,526.7561,396
2024-08-14 16:30:00,526.7112,526.8560,526.2666,526.7012,648145
2024-08-14 16:31:00,526.7012,526.7561,526.5663,526.5663,27
2024-08-14 16:32:00,526.6063,526.6962,526.6063,526.6962,26
2024-08-14 16:33:00,526.5763,526.8261,526.5763,526.7062,1144
2024-08-14 16:34:00,526.6862,526.7062,526.5064,526.5064,245
2024-08-14 16:35:00,526.5064,526.8261,526.2666,526.8261,155
2024-08-14 16:36:00,526.6562,526.6562,526.6562,526.6562,1
2024-08-14 16:37:00,526.6063,526.6548,526.3665,526.3665,393
2024-08-14 16:38:00,526.3665,526.6562,526.3665,526.5163,98
2024-08-14 16:39:00,526.3765,526.6562,526.3765,526.5163,154
2024-08-14 16:40:00,526.5363,526.6462,526.3821,526.3821,110
2024-08-14 16:41:00,526.6162,526.6459,526.5064,526.6162,246
2024-08-14 16:42:00,526.5064,526.6162,526.5064,526.6162,12
2024-08-14 16:43:00,526.6562,526.6562,526.5163,526.5163,5
2024-08-14 16:44:00,526.6562,526.6562,526.4464,526.4464,15
2024-08-14 16:45:00,526.6063,526.6063,526.5163,526.5163,21
2024-08-14 16:46:00,526.5163,526.5763,526.4064,526.5064,14
2024-08-14 16:47:00,526.5313,526.6562,526.4164,526.6562,117
2024-08-14 16:48:00,526.4164,526.6502,526.4164,526.5363,28
2024-08-14 16:49:00,526.5064,526.6416,526.4164,526.5363,99
2024-08-14 16:50:00,526.6562,526.6562,526.6562,526.6562,2
2024-08-14 16:51:00,526.5363,526.5813,526.5363,526.5813,7
2024-08-14 16:52:00,526.5064,526.5813,526.5064,526.5763,8
2024-08-14 16:53:00,526.5563,526.6063,526.4164,526.5963,250
2024-08-14 16:54:00,526.5064,526.5963,526.5064,526.5963,106
2024-08-14 16:55:00,526.5963,526.5963,526.5064,526.5463,31
2024-08-14 16:56:00,526.5064,526.5863,526.4964,526.5663,39
2024-08-14 16:57:00,526.4164,526.5064,526.4164,526.4814,28
2024-08-14 16:58:00,526.4164,526.5263,526.4164,526.5263,242
2024-08-14 16:59:00,526.4764,526.5728,526.4764,526.5563,414
2024-08-14 17:00:00,526.6063,526.6063,526.4764,526.4764,57
2024-08-14 17:01:00,526.5413,526.5563,526.5413,526.5563,54
2024-08-14 17:02:00,526.5663,526.6063,526.5064,526.5813,156
2024-08-14 17:03:00,526.5064,526.5064,526.5064,526.5064,151
2024-08-14 17:04:00,526.5763,526.5763,526.5064,526.5064,21
2024-08-14 17:05:00,526.5064,526.5663,526.4164,526.5663,265
2024-08-14 17:06:00,526.5064,526.5563,526.4064,526.5563,60
2024-08-14 17:07:00,526.5563,526.5563,526.4101,526.4814,206
2024-08-14 17:08:00,526.5663,526.8560,526.5463,526.5463,824
2024-08-14 17:09:00,526.5563,526.8560,526.5363,526.5663,37
2024-08-14 17:10:00,526.5363,526.8560,526.5363,526.7861,42
2024-08-14 17:11:00,526.7861,526.7961,526.6662,526.6662,29
2024-08-14 17:12:00,526.7861,526.7861,526.6562,526.7761,21
2024-08-14 17:13:00,526.5363,526.7749,526.5363,526.6462,4
2024-08-14 17:14:00,526.7961,526.7961,526.6662,526.6662,29
2024-08-14 17:15:00,526.7561,526.8261,526.5363,526.8261,492
2024-08-14 17:16:00,526.8161,526.8261,526.4064,526.5145,95
2024-08-14 17:17:00,526.8360,526.8360,526.5064,526.8261,39
2024-08-14 17:18:00,526.6712,526.6712,526.5663,526.5663,4
2024-08-14 17:19:00,526.5563,526.8161,526.5064,526.6912,483
2024-08-14 17:20:00,526.7961,526.7961,526.5663,526.7062,259
2024-08-14 17:21:00,526.7561,526.7561,526.7062,526.7062,22
2024-08-14 17:22:00,526.8560,526.8560,526.5663,526.5663,12
2024-08-14 17:23:00,526.7112,526.7861,526.5763,526.7861,240
2024-08-14 17:24:00,526.5663,526.7112,526.5663,526.7112,19
2024-08-14 17:25:00,526.8487,526.8487,526.5663,526.5663,7
2024-08-14 17:26:00,526.8560,526.8560,526.5963,526.5963,152
2024-08-14 17:27:00,526.6063,526.7561,526.6063,526.7561,21
2024-08-14 17:28:00,526.7561,526.7561,526.6562,526.7561,29
2024-08-14 17:29:00,526.8560,526.8560,526.7561,526.7811,10
2024-08-14 17:30:00,526.7811,526.7811,526.6562,526.6562,104
2024-08-14 17:31:00,526.7961,526.8560,526.6562,526.7561,10
2024-08-14 17:32:00,526.7561,526.7561,526.6562,526.7561,54
2024-08-14 17:33:00,526.7561,526.7561,526.6862,526.7561,4
2024-08-14 17:34:00,526.6662,526.7561,526.6162,526.6562,259
2024-08-14 17:35:00,526.6562,526.6562,526.5064,526.5064,209
2024-08-14 17:36:00,526.4564,526.5064,526.4064,526.5064,240
2024-08-14 17:37:00,526.4064,526.7561,526.4064,526.4064,22
2024-08-14 17:38:00,526.5064,526.5064,526.5064,526.5064,193
2024-08-14 17:39:00,526.5163,526.6312,526.5064,526.5064,161
2024-08-14 17:40:00,526.5064,526.5064,526.4664,526.4664,630
2024-08-14 17:41:00,526.6312,526.6312,526.6312,526.6312,1
2024-08-14 17:42:00,526.6312,526.8560,526.5064,526.6312,7
2024-08-14 17:43:00,526.6312,526.8560,526.6262,526.6262,6
2024-08-14 17:44:00,526.8560,526.8560,526.4664,526.6312,15
2024-08-14 17:45:00,526.4064,526.6312,526.4064,526.6312,3
2024-08-14 17:46:00,526.6312,526.8560,526.6312,526.8560,2
2024-08-14 17:47:00,526.8261,526.8261,526.5064,526.5064,9
2024-08-14 17:48:00,526.5064,526.7261,526.4664,526.7062,20
2024-08-14 17:49:00,526.6312,526.7062,526.6262,526.6262,5
2024-08-14 17:50:00,526.5064,526.8560,526.5064,526.8560,6
2024-08-14 17:51:00,526.5064,526.6312,526.5064,526.6312,19
2024-08-14 17:52:00,526.7261,526.7561,526.5064,526.7561,70
2024-08-14 17:53:00,526.5813,526.7561,526.4664,526.7561,13
2024-08-14 17:54:00,526.7561,526.7561,526.5813,526.7561,4
2024-08-14 17:55:00,526.5064,526.5863,526.5064,526.5813,32
2024-08-14 17:56:00,526.5763,526.5813,526.4064,526.5813,36
2024-08-14 17:57:00,526.5763,526.7261,526.5763,526.7062,244
2024-08-14 17:58:00,526.5863,526.7561,526.5863,526.7549,30
2024-08-14 17:59:00,526.7062,526.7561,526.5813,526.5813,29
2024-08-14 18:00:00,526.7561,527.1757,526.4064,526.5813,298
2024-08-14 18:01:00,526.7062,526.7062,526.5813,526.5813,4
2024-08-14 18:02:00,526.5813,526.5813,526.4864,526.4864,7
2024-08-14 18:03:00,526.5813,526.7561,526.4564,526.5163,140
2024-08-14 18:04:00,526.4064,526.5813,526.4064,526.5064,7
2024-08-14 18:05:00,526.5813,526.5813,526.4064,526.5813,12
2024-08-14 18:06:00,526.5163,526.5163,526.4064,526.4064,401
2024-08-14 18:07:00,526.7461,526.7461,526.3365,526.3365,17
2024-08-14 18:08:00,526.4364,526.4364,526.4364,526.4364,3
2024-08-14 18:09:00,526.5064,526.5064,526.3365,526.3365,100
2024-08-14 18:10:00,526.5064,526.5064,526.2666,526.5064,23
2024-08-14 18:11:00,526.2678,526.2678,526.2678,526.2678,1
2024-08-14 18:12:00,526.6982,526.7461,526.5064,526.7461,10
2024-08-14 18:13:00,526.5113,526.5113,526.3565,526.5113,19
2024-08-14 18:14:00,526.5113,526.7561,526.2666,526.2666,22
2024-08-14 18:15:00,526.4364,526.5113,526.2666,526.2666,106
2024-08-14 18:16:00,526.5014,526.6962,526.2766,526.5113,19
2024-08-14 18:17:00,526.7561,526.7561,526.2766,526.7561,24
2024-08-14 18:18:00,526.4864,526.5113,526.4064,526.5113,53
2024-08-14 18:19:00,526.4164,526.5113,526.4164,526.4164,5
2024-08-14 18:20:00,526.5113,526.5113,526.5064,526.5064,17
2024-08-14 18:21:00,526.3265,526.3565,526.2666,526.3565,108
2024-08-14 18:22:00,526.5014,526.5014,526.4364,526.4364,2
2024-08-14 18:23:00,526.2666,526.3565,526.2666,526.3565,46
2024-08-14 18:24:00,526.3965,526.3965,526.2066,526.2066,227
2024-08-14 18:25:00,526.2666,526.5263,525.1177,525.8220,17
2024-08-14 18:26:00,525.1177,526.5163,525.1177,526.5163,108
2024-08-14 18:27:00,525.5123,525.5123,525.5073,525.5073,4
2024-08-14 18:28:00,525.7471,525.7471,525.5073,525.7471,25
2024-08-14 18:29:00,524.5182,525.6322,524.5182,525.6322,31
2024-08-14 18:30:00,525.8070,526.5064,525.0078,525.7571,13
2024-08-14 18:31:00,525.7571,525.8070,525.0078,525.7571,104
2024-08-14 18:32:00,525.7571,526.2566,525.7571,526.2566,3
2024-08-14 18:33:00,525.8070,526.2566,525.1077,526.2566,28
2024-08-14 18:34:00,525.8070,525.8070,525.8070,525.8070,3
2024-08-14 18:35:00,526.5064,526.5064,526.2066,526.2566,95
2024-08-14 18:36:00,526.5263,526.5263,525.2575,525.2575,59
2024-08-14 18:37:00,526.5263,526.5263,525.8070,526.5263,8
2024-08-14 18:38:00,525.8919,525.8919,525.2892,525.8070,3
2024-08-14 18:39:00,525.5947,526.5263,525.2575,525.2575,29
2024-08-14 18:40:00,525.8070,525.8919,525.5073,525.8570,13
2024-08-14 18:41:00,525.6072,525.8919,525.2787,525.8919,504
2024-08-14 18:42:00,525.8869,525.8969,525.8869,525.8969,36
2024-08-14 18:43:00,526.4064,526.5263,525.5073,525.8969,404
2024-08-14 18:44:00,525.3574,526.5263,525.3574,526.5263,24
2024-08-14 18:45:00,525.8969,526.0068,525.8969,526.0068,4
2024-08-14 18:46:00,525.8969,525.8969,525.8969,525.8969,1
2024-08-14 18:47:00,525.8969,526.0068,525.8969,525.8969,3
2024-08-14 18:48:00,526.0068,526.0668,525.8969,525.8969,10
2024-08-14 18:49:00,525.9069,526.5064,525.9069,526.5064,27
2024-08-14 18:50:00,525.9069,525.9069,525.9069,525.9069,1
2024-08-14 18:51:00,526.2666,526.5263,526.0168,526.5263,718
2024-08-14 18:52:00,526.0168,526.5263,526.0168,526.5263,19
2024-08-14 18:53:00,526.5263,526.5263,525.5073,526.0168,5
2024-08-14 18:54:00,525.6072,525.6072,525.6072,525.6072,10
