,open_ORCL,high_ORCL,low_ORCL,close_ORCL,volume_ORCL
2024-07-09 17:08:00,140.5050,140.5050,140.5050,140.5050,1
2024-07-09 17:09:00,140.2961,140.5050,140.2961,140.3060,59
2024-07-09 17:10:00,140.2961,140.2961,140.2961,140.2961,1
2024-07-09 17:11:00,140.2961,140.2961,140.2961,140.2961,15
2024-07-09 17:12:00,140.3558,140.3558,140.3458,140.3458,12
2024-07-09 17:13:00,140.5050,140.5050,140.5050,140.5050,10
2024-07-09 17:15:00,140.5050,140.5050,140.5050,140.5050,10
2024-07-09 17:16:00,140.4951,140.4951,140.2961,140.2961,12
2024-07-09 17:19:00,140.3558,140.3558,140.2961,140.2961,20
2024-07-09 17:20:00,140.3060,140.3060,140.3060,140.3060,2
2024-07-09 17:21:00,140.2961,140.2961,140.2961,140.2961,6
2024-07-09 17:26:00,140.4254,140.4254,140.4254,140.4254,10
2024-07-09 17:27:00,140.3856,140.4254,140.3856,140.4254,3
2024-07-09 17:29:00,140.2961,140.4155,140.2961,140.4155,13
2024-07-09 17:30:00,140.2972,140.4254,140.2972,140.4254,53
2024-07-09 17:32:00,140.3657,140.3657,140.3259,140.3259,28
2024-07-09 17:34:00,140.2961,140.2961,140.2961,140.2961,80
2024-07-09 17:38:00,140.3359,140.4254,140.3359,140.3757,725
2024-07-09 17:39:00,140.4055,140.4055,140.2961,140.2961,506
2024-07-09 17:40:00,140.2961,140.2961,140.2961,140.2961,6
2024-07-09 17:41:00,140.2961,140.3866,140.2961,140.3856,24
2024-07-09 17:43:00,140.4253,140.4253,140.3956,140.3956,329
2024-07-09 17:44:00,140.4155,140.4155,140.4155,140.4155,125
2024-07-09 17:45:00,140.2961,140.2961,140.2961,140.2961,35
2024-07-09 17:46:00,140.4055,140.4055,140.4055,140.4055,6
2024-07-09 17:47:00,140.3060,140.3956,140.2961,140.3956,17
2024-07-09 17:48:00,140.4055,140.4055,140.2961,140.4055,41
2024-07-09 17:49:00,140.4254,140.4254,140.2961,140.4055,1113
2024-07-09 17:51:00,140.3856,140.4055,140.3856,140.4055,142
2024-07-09 17:56:00,140.3856,140.3856,140.3856,140.3856,7
2024-07-09 17:57:00,140.4055,140.4055,140.2961,140.2961,7
2024-07-09 17:59:00,140.3856,140.3856,140.3856,140.3856,1
2024-07-09 18:00:00,140.3956,140.3956,140.3956,140.3956,1
2024-07-09 18:01:00,140.4254,140.4254,140.4254,140.4254,35
2024-07-09 18:02:00,140.3259,140.3458,140.2961,140.3458,355
2024-07-09 18:05:00,140.3458,140.3458,140.3458,140.3458,2
2024-07-09 18:07:00,140.3458,140.3458,140.3160,140.3160,3
2024-07-09 18:09:00,140.3856,140.3856,140.3856,140.3856,20
2024-07-09 18:11:00,140.4055,140.4055,140.4055,140.4055,4
2024-07-09 18:12:00,140.2993,140.2993,140.2993,140.2993,1
2024-07-09 18:16:00,140.3160,140.3160,140.3160,140.3160,35
2024-07-09 18:17:00,140.3160,140.3160,140.3160,140.3160,10
2024-07-09 18:23:00,140.3359,140.3359,140.3160,140.3160,13
2024-07-09 18:27:00,140.2961,140.2961,140.2961,140.2961,22
2024-07-09 18:30:00,139.9678,140.3657,139.9678,140.2973,887702
2024-07-09 18:31:00,140.3856,140.3856,140.3856,140.3856,100
2024-07-09 18:32:00,140.3359,140.3359,140.3359,140.3359,1
2024-07-09 18:33:00,140.2961,140.2961,140.2961,140.2961,153
2024-07-09 18:35:00,140.3856,140.4055,140.3856,140.4055,6
2024-07-09 18:36:00,140.2961,140.2961,140.2961,140.2961,1
2024-07-09 18:37:00,140.3856,140.3856,140.2977,140.2977,9
2024-07-09 18:38:00,140.2961,140.2961,140.2961,140.2961,3
2024-07-09 18:39:00,140.2961,140.2961,140.2961,140.2961,24
2024-07-09 18:40:00,140.2961,140.2969,140.2961,140.2969,45
2024-07-09 18:41:00,140.4055,140.4055,140.4055,140.4055,15
2024-07-09 18:42:00,140.2961,140.2961,140.2961,140.2961,25
2024-07-09 18:43:00,140.2961,140.2961,140.2961,140.2961,18
2024-07-09 18:45:00,140.2961,140.3856,140.2961,140.3856,25
2024-07-09 18:49:00,140.4055,140.4055,140.2961,140.2961,77
2024-07-09 18:50:00,140.2961,140.2961,140.2961,140.2961,35
2024-07-09 18:54:00,140.4055,140.4055,140.4055,140.4055,10
2024-07-09 18:55:00,140.3956,140.3956,140.3956,140.3956,12
2024-07-09 18:57:00,140.4055,140.4055,140.4055,140.4055,1
2024-07-09 18:58:00,140.2961,140.2961,140.2961,140.2961,70
2024-07-09 19:00:00,139.9678,140.3359,139.9678,140.3359,887648
2024-07-09 19:01:00,140.4055,140.4055,140.4055,140.4055,3
2024-07-09 19:02:00,140.4046,140.4046,140.4046,140.4046,1
2024-07-09 19:03:00,140.3856,140.4055,140.3856,140.4055,47
2024-07-09 19:06:00,140.4055,140.4055,140.4055,140.4055,5
2024-07-09 19:07:00,140.3359,140.3359,140.3359,140.3359,1
2024-07-09 19:09:00,140.4055,140.4055,140.3856,140.3856,1910
2024-07-09 19:11:00,140.3359,140.3359,140.2961,140.3060,114
2024-07-09 19:13:00,140.2961,140.2961,140.2961,140.2961,87
2024-07-09 19:15:00,140.3458,140.3458,140.3458,140.3458,6
2024-07-09 19:16:00,140.2962,140.2962,140.2961,140.2961,164
2024-07-09 19:18:00,140.2961,140.2961,140.2961,140.2961,9
2024-07-09 19:19:00,140.2961,140.2961,140.2961,140.2961,1
2024-07-09 19:20:00,140.3060,140.3060,140.2961,140.2961,113
2024-07-09 19:21:00,140.2961,140.2961,140.2961,140.2961,10
2024-07-09 19:23:00,140.4055,140.4055,140.2961,140.3060,36
2024-07-09 19:25:00,140.3558,140.4055,140.2961,140.4055,1074
2024-07-09 19:28:00,140.2961,140.2961,140.2961,140.2961,2
2024-07-09 19:31:00,140.3458,140.3458,140.3359,140.3359,150
2024-07-09 19:33:00,140.3359,140.3359,140.3359,140.3359,1
2024-07-09 19:35:00,140.4254,140.4254,140.4254,140.4254,1
2024-07-09 19:36:00,140.4254,140.4254,140.3359,140.3359,34
2024-07-09 19:37:00,140.3359,140.3359,140.2961,140.2961,50
2024-07-09 19:38:00,140.3841,140.3841,140.3841,140.3841,1
2024-07-09 19:39:00,140.2975,140.2975,140.2975,140.2975,16
2024-07-09 19:40:00,140.3160,140.3160,140.3160,140.3160,8
2024-07-09 19:41:00,140.3060,140.3160,140.3060,140.3160,10
2024-07-09 19:44:00,140.2961,140.2961,140.2961,140.2961,300
2024-07-09 19:45:00,140.2961,140.2961,140.2961,140.2961,104
2024-07-09 19:46:00,140.3011,140.3011,140.2961,140.2961,538
2024-07-09 19:47:00,140.2961,140.2961,140.2961,140.2961,1
2024-07-09 19:48:00,140.2961,140.2961,140.2961,140.2961,15
2024-07-09 19:51:00,140.2961,140.3060,140.2961,140.2961,52
2024-07-09 19:53:00,140.2961,140.3160,140.2961,140.3160,52
2024-07-09 19:54:00,140.2961,140.4055,140.2961,140.4055,51
2024-07-09 19:55:00,140.3060,140.3160,140.3060,140.3160,10
2024-07-09 19:57:00,140.3060,140.3160,140.3060,140.3160,9
2024-07-09 19:58:00,140.3060,140.4055,140.3060,140.4055,16
2024-07-09 19:59:00,140.2961,140.3359,140.2961,140.3359,52
2024-07-10 04:00:00,140.1767,140.1866,139.3409,140.1667,323
2024-07-10 04:01:00,140.1568,140.1767,139.7986,139.7986,273
2024-07-10 04:02:00,140.1767,140.1767,140.1767,140.1767,3
2024-07-10 04:03:00,139.7986,139.7986,139.7986,139.7986,4
2024-07-10 04:04:00,139.6792,140.1667,139.3509,140.1667,36
2024-07-10 04:12:00,140.1568,140.1568,139.7887,139.9876,874
2024-07-10 04:13:00,139.9876,139.9876,139.9876,139.9876,320
2024-07-10 04:14:00,139.9876,139.9876,139.9777,139.9777,100
2024-07-10 04:16:00,139.9777,139.9777,139.9777,139.9777,239
2024-07-10 04:18:00,139.9777,139.9777,139.9777,139.9777,1
2024-07-10 04:19:00,139.9777,139.9777,139.9777,139.9777,40
2024-07-10 04:20:00,139.9777,139.9777,139.8484,139.9678,497
2024-07-10 04:22:00,139.7986,139.9180,139.7986,139.9180,12
2024-07-10 04:24:00,139.7986,139.9876,139.7986,139.7986,220
2024-07-10 04:27:00,139.9876,139.9876,139.9876,139.9876,1
2024-07-10 04:28:00,139.9876,139.9876,139.9876,139.9876,3
2024-07-10 04:29:00,139.9876,139.9876,139.9876,139.9876,2
2024-07-10 04:30:00,139.9876,139.9976,139.9777,139.9777,396
2024-07-10 04:31:00,139.9876,139.9876,139.9876,139.9876,1
2024-07-10 04:32:00,139.9777,139.9777,139.9678,139.9678,297
2024-07-10 04:33:00,139.9777,139.9777,139.9777,139.9777,2
2024-07-10 04:34:00,139.9876,139.9876,139.9876,139.9876,1
2024-07-10 04:35:00,139.9876,139.9876,139.9777,139.9777,21
2024-07-10 04:36:00,140.1269,140.1269,140.1269,140.1269,36
2024-07-10 04:39:00,140.1269,140.1269,140.1269,140.1269,3
2024-07-10 04:43:00,140.1269,140.1269,140.1269,140.1269,11
2024-07-10 04:45:00,140.1170,140.1170,140.1170,140.1170,20
2024-07-10 04:47:00,140.1170,140.1170,139.9678,139.9678,320
2024-07-10 04:49:00,139.9777,139.9876,139.9379,139.9678,113
2024-07-10 04:57:00,140.0871,140.0871,140.0871,140.0871,15
2024-07-10 04:58:00,140.0772,140.0772,140.0772,140.0772,14
2024-07-10 05:05:00,139.9777,139.9777,139.9777,139.9777,5
2024-07-10 05:10:00,140.0772,140.0871,140.0772,140.0871,3
2024-07-10 05:11:00,140.0971,140.0971,139.9976,140.0075,4
2024-07-10 05:17:00,140.0871,140.0871,140.0871,140.0871,29
2024-07-10 05:19:00,140.1269,140.1767,140.1269,140.1767,100
2024-07-10 05:20:00,140.1568,140.1568,140.0971,140.1269,3
2024-07-10 05:23:00,140.1767,140.1767,140.1568,140.1568,2
2024-07-10 05:24:00,140.1767,140.2065,140.1667,140.2065,360
2024-07-10 05:26:00,140.2463,141.0025,140.2463,141.0025,353
2024-07-10 05:27:00,141.0920,141.2313,141.0920,141.2313,62
2024-07-10 05:34:00,140.3757,140.3757,140.3757,140.3757,1
2024-07-10 05:35:00,140.3757,140.3757,140.3060,140.3757,19
2024-07-10 05:39:00,140.3359,140.3359,140.3359,140.3359,1
2024-07-10 05:40:00,140.3757,140.3856,140.3657,140.3856,228
2024-07-10 05:41:00,140.3657,140.3657,140.3060,140.3060,34
2024-07-10 05:42:00,140.3160,140.3259,140.2961,140.2961,105
2024-07-10 05:44:00,140.2961,140.2961,140.2961,140.2961,10
2024-07-10 05:49:00,140.3060,140.3060,140.2961,140.2961,102
2024-07-10 05:54:00,140.3558,140.3558,140.3558,140.3558,50
2024-07-10 06:03:00,140.3856,140.4851,140.0971,140.0971,249
2024-07-10 06:05:00,140.1866,140.2165,140.1866,140.2165,30
2024-07-10 06:06:00,140.1767,140.1767,140.1767,140.1767,20
2024-07-10 06:11:00,140.1767,140.1767,140.1767,140.1767,5
2024-07-10 06:20:00,140.2463,140.2463,140.2463,140.2463,10
2024-07-10 06:23:00,140.2463,140.2662,140.2264,140.2662,106
2024-07-10 06:25:00,140.2762,140.2861,140.2762,140.2861,108
2024-07-10 06:26:00,140.2861,140.2861,140.2861,140.2861,1
2024-07-10 06:29:00,140.2662,140.2662,140.2662,140.2662,1
2024-07-10 06:31:00,140.2762,140.2762,140.2762,140.2762,30
2024-07-10 06:32:00,140.2861,140.2861,140.2861,140.2861,11
2024-07-10 06:36:00,140.2762,140.4752,140.2762,140.4652,4016
2024-07-10 06:51:00,140.3956,140.3956,140.3956,140.3956,6
2024-07-10 06:54:00,140.3259,140.3259,140.3259,140.3259,2
2024-07-10 06:56:00,140.2861,140.2861,140.2861,140.2861,1
2024-07-10 07:00:00,140.1269,140.2861,140.1269,140.1866,44
2024-07-10 07:01:00,140.2463,140.2463,140.2463,140.2463,26
2024-07-10 07:04:00,140.1966,140.2264,140.1866,140.2264,18
2024-07-10 07:06:00,140.2264,140.2264,140.2065,140.2165,300
2024-07-10 07:07:00,140.2264,140.2264,140.2264,140.2264,40
2024-07-10 07:09:00,140.2364,140.2364,140.1269,140.1767,114
2024-07-10 07:10:00,140.1866,140.1866,140.1866,140.1866,5
2024-07-10 07:13:00,140.1866,140.1866,140.1866,140.1866,14
2024-07-10 07:18:00,140.2264,140.2364,140.2165,140.2165,237
2024-07-10 07:20:00,140.2463,140.2762,140.2463,140.2762,180
2024-07-10 07:25:00,140.2264,140.2264,140.2264,140.2264,20
2024-07-10 07:28:00,140.2264,140.2264,140.1667,140.2165,64
2024-07-10 07:29:00,140.1667,140.1667,140.1667,140.1667,1
2024-07-10 07:30:00,140.1369,140.1866,140.0374,140.1170,524
2024-07-10 07:34:00,140.1767,140.1866,140.1767,140.1866,100
2024-07-10 07:36:00,140.1767,140.1767,140.1767,140.1767,3
2024-07-10 07:38:00,140.1866,140.1866,140.0374,140.0374,1598
2024-07-10 07:40:00,140.1866,140.1866,140.1866,140.1866,20
2024-07-10 07:42:00,140.1866,140.1866,140.1468,140.1468,7
2024-07-10 07:45:00,140.2264,140.2861,140.1866,140.2861,901
2024-07-10 07:50:00,140.2861,140.2861,140.2861,140.2861,50
2024-07-10 07:57:00,140.2364,140.2762,140.2364,140.2762,150
2024-07-10 07:58:00,140.2762,140.2762,140.2762,140.2762,25
2024-07-10 07:59:00,140.2762,140.2861,140.2662,140.2861,206
2024-07-10 08:00:00,140.2861,140.5647,138.3858,139.9678,3473
2024-07-10 08:01:00,139.9678,140.3856,139.9678,140.3160,171
2024-07-10 08:02:00,140.2463,140.3956,139.9678,140.2563,508
2024-07-10 08:03:00,140.2563,140.3956,140.2563,140.2563,40
2024-07-10 08:04:00,140.2364,140.2364,140.2264,140.2264,107
2024-07-10 08:05:00,140.5647,140.5647,140.5647,140.5647,1
2024-07-10 08:07:00,140.5647,140.5647,140.5647,140.5647,9
2024-07-10 08:10:00,140.3856,140.3856,140.1369,140.1369,17
2024-07-10 08:11:00,140.1369,140.3458,140.1369,140.2762,1993
2024-07-10 08:12:00,140.3060,140.3060,140.2762,140.2762,12
2024-07-10 08:13:00,140.3060,140.3060,140.2762,140.2762,15
2024-07-10 08:14:00,140.3060,140.3060,140.3060,140.3060,3
2024-07-10 08:16:00,140.5448,140.5448,140.2762,140.2762,12
2024-07-10 08:17:00,140.3060,140.3060,140.3060,140.3060,7
2024-07-10 08:19:00,140.2861,140.3060,140.2861,140.3060,60
2024-07-10 08:22:00,140.3060,140.3060,140.2861,140.2861,9
2024-07-10 08:23:00,140.1369,140.1369,140.1369,140.1369,180
2024-07-10 08:25:00,140.3259,140.3259,140.3259,140.3259,1
2024-07-10 08:26:00,140.2861,140.2861,140.2861,140.2861,5
2024-07-10 08:27:00,140.4436,140.4436,140.4436,140.4436,1
2024-07-10 08:28:00,140.1667,140.1667,140.1568,140.1568,30
2024-07-10 08:30:00,140.1468,140.2364,140.1468,140.2364,3
2024-07-10 08:31:00,140.1369,140.1369,140.1369,140.1369,44
2024-07-10 08:32:00,140.3060,140.3060,140.3060,140.3060,11
2024-07-10 08:33:00,140.2762,140.2861,140.2364,140.2364,130
2024-07-10 08:34:00,140.2364,140.3359,140.2364,140.3359,461
2024-07-10 08:35:00,140.3160,140.3160,140.3160,140.3160,14
2024-07-10 08:36:00,140.2364,140.2364,140.2364,140.2364,350
2024-07-10 08:37:00,140.1667,140.1966,140.1369,140.1405,396
2024-07-10 08:38:00,140.2463,140.2463,140.1468,140.1667,163
2024-07-10 08:39:00,140.1468,140.1767,140.1369,140.1667,273
2024-07-10 08:40:00,140.1369,140.1370,140.0473,140.1369,565
2024-07-10 08:41:00,140.0871,140.0871,140.0871,140.0871,1
2024-07-10 08:42:00,140.0971,140.1369,140.0473,140.1369,115
2024-07-10 08:44:00,140.0503,140.0503,140.0473,140.0473,20
2024-07-10 08:46:00,140.0772,140.1170,139.9876,140.1170,1713
2024-07-10 08:48:00,140.0871,140.0871,140.0075,140.0075,5
2024-07-10 08:50:00,140.0573,140.0672,139.9976,139.9977,1270
2024-07-10 08:53:00,139.9962,139.9962,139.9962,139.9962,100
2024-07-10 08:54:00,140.0402,140.0402,140.0402,140.0402,1
2024-07-10 08:55:00,139.9976,139.9976,139.9976,139.9976,20
2024-07-10 08:57:00,140.0274,140.0274,140.0274,140.0274,1
2024-07-10 08:58:00,140.0075,140.0361,139.9876,140.0361,157
2024-07-10 08:59:00,139.9876,140.0374,139.9876,140.0175,10
2024-07-10 09:00:00,139.9876,139.9876,139.9876,139.9876,20
2024-07-10 09:01:00,140.0374,140.0374,139.9876,139.9876,22
2024-07-10 09:02:00,139.9876,140.0157,139.9678,140.0157,216
2024-07-10 09:03:00,139.9777,139.9777,139.9777,139.9777,13
2024-07-10 09:04:00,140.0127,140.0175,139.9777,139.9777,176
2024-07-10 09:05:00,139.9777,139.9777,139.9180,139.9180,1350
2024-07-10 09:06:00,139.9379,139.9777,139.8882,139.8882,935
2024-07-10 09:07:00,139.8882,139.8882,139.8882,139.8882,7
2024-07-10 09:08:00,139.8484,139.9777,139.8484,139.8882,17
2024-07-10 09:09:00,139.8882,139.9180,139.7688,139.8882,95
2024-07-10 09:10:00,139.8882,140.0374,139.7688,139.9280,303
2024-07-10 09:11:00,139.9578,139.9578,139.9578,139.9578,22
2024-07-10 09:12:00,139.7688,140.1866,139.7688,139.9777,64
2024-07-10 09:13:00,139.7736,139.7736,139.7736,139.7736,500
2024-07-10 09:15:00,139.9379,139.9379,139.9379,139.9379,10
2024-07-10 09:16:00,139.9379,139.9876,139.9379,139.9876,44
2024-07-10 09:17:00,140.1866,140.1866,140.1866,140.1866,52
2024-07-10 09:18:00,139.9578,139.9777,139.9578,139.9578,102
2024-07-10 09:19:00,140.0175,140.0274,140.0075,140.0274,23
2024-07-10 09:20:00,140.1866,140.1866,139.9876,139.9876,77
2024-07-10 09:21:00,140.1866,140.1866,140.1866,140.1866,20
2024-07-10 09:22:00,140.0175,140.1866,140.0175,140.0175,4
2024-07-10 09:23:00,140.0175,140.0175,140.0175,140.0175,11
2024-07-10 09:24:00,140.1688,140.1688,140.0175,140.0374,383
2024-07-10 09:25:00,140.0374,140.0374,140.0374,140.0374,16
2024-07-10 09:27:00,140.0871,140.1369,140.0374,140.1369,36
2024-07-10 09:28:00,140.0075,140.1369,140.0075,140.0175,8
2024-07-10 09:29:00,140.1369,140.5448,140.1369,140.4951,938
2024-07-10 09:30:00,140.4055,140.5050,139.9876,140.2364,103213
2024-07-10 09:31:00,140.1468,140.1468,139.9876,140.0772,15482
2024-07-10 09:32:00,140.0672,140.0971,139.5797,139.5797,25850
2024-07-10 09:33:00,139.6046,139.6792,139.3807,139.4106,19043
2024-07-10 09:34:00,139.4305,139.4305,139.2215,139.3337,29706
2024-07-10 09:35:00,139.3708,139.6195,139.3210,139.5399,16976
2024-07-10 09:36:00,139.6394,139.6394,139.0275,139.1121,34774
2024-07-10 09:37:00,139.1121,139.3807,139.1074,139.3260,12030
2024-07-10 09:38:00,139.3449,139.3807,139.1121,139.3807,15715
2024-07-10 09:39:00,139.4404,139.5797,139.3903,139.5151,12605
2024-07-10 09:40:00,139.4703,139.6015,139.4603,139.5598,15125
2024-07-10 09:41:00,139.4802,139.6494,139.4540,139.6295,10167
2024-07-10 09:42:00,139.6096,139.6494,139.5158,139.6394,10574
2024-07-10 09:43:00,139.6394,140.0175,139.6394,139.8583,20052
2024-07-10 09:44:00,139.8185,140.0324,139.7787,140.0075,14160
2024-07-10 09:45:00,139.9976,140.2662,139.9976,140.2463,23836
2024-07-10 09:46:00,140.1966,140.3875,140.1369,140.1767,37876
2024-07-10 09:47:00,140.1767,140.1767,139.9976,140.0772,18773
2024-07-10 09:48:00,140.1070,140.1767,139.9678,139.9727,8937
2024-07-10 09:49:00,139.9777,140.2065,139.9628,140.0274,18738
2024-07-10 09:50:00,140.0026,140.1866,139.9678,140.1059,28637
2024-07-10 09:51:00,140.0772,140.1767,140.0473,140.0772,8247
2024-07-10 09:52:00,140.1369,140.1468,139.9081,139.9777,13911
2024-07-10 09:53:00,139.9578,140.0573,139.8583,139.8683,12723
2024-07-10 09:54:00,139.8722,140.0871,139.8583,140.0772,10073
2024-07-10 09:55:00,140.0573,140.0573,139.8086,139.9876,32681
2024-07-10 09:56:00,140.0175,140.0672,139.8782,140.0225,6852
2024-07-10 09:57:00,140.0473,140.1568,139.9678,140.1269,7156
2024-07-10 09:58:00,140.0871,140.1269,139.9976,140.0175,5952
2024-07-10 09:59:00,140.0175,140.1070,139.9678,140.0971,21373
2024-07-10 10:00:00,140.1170,140.5647,140.0822,140.5382,21976
2024-07-10 10:01:00,140.5547,140.9328,140.5349,140.8348,44948
2024-07-10 10:02:00,140.8624,140.8930,140.7538,140.8607,18622
2024-07-10 10:03:00,140.7836,140.8234,140.6742,140.8134,15228
2024-07-10 10:04:00,140.8233,140.8532,140.7289,140.7836,12583
2024-07-10 10:05:00,140.8085,140.9491,140.6841,140.7239,14945
2024-07-10 10:06:00,140.6692,140.9328,140.6145,140.8433,13857
2024-07-10 10:07:00,140.8831,140.8831,140.6294,140.6294,15980
2024-07-10 10:08:00,140.6543,140.8930,140.5947,140.8831,10004
2024-07-10 10:09:00,140.9328,140.9428,140.7388,140.7388,20404
2024-07-10 10:10:00,140.7388,140.7538,140.6294,140.7090,6790
2024-07-10 10:11:00,140.6841,140.7040,140.4752,140.5896,9030
2024-07-10 10:12:00,140.5846,140.6443,140.4155,140.4453,17111
2024-07-10 10:13:00,140.4156,140.5349,140.3657,140.4652,11291
2024-07-10 10:14:00,140.5100,140.6543,140.4553,140.6294,11966
2024-07-10 10:15:00,140.6244,140.7040,140.5946,140.6791,14445
2024-07-10 10:16:00,140.6791,140.6791,140.4453,140.4553,33543
2024-07-10 10:17:00,140.4752,140.5946,140.4354,140.4503,9174
2024-07-10 10:18:00,140.4254,140.4254,140.2961,140.3259,10621
2024-07-10 10:19:00,140.3259,140.3948,140.1866,140.3948,17504
2024-07-10 10:20:00,140.3956,140.3956,140.2065,140.2463,8145
2024-07-10 10:21:00,140.1767,140.1866,140.0971,140.1468,7915
2024-07-10 10:22:00,140.1468,140.3558,140.1468,140.3210,22486
2024-07-10 10:23:00,140.2861,140.2861,140.0573,140.1568,13247
2024-07-10 10:24:00,140.1568,140.2065,140.1518,140.1667,9416
2024-07-10 10:25:00,140.1817,140.2364,140.1070,140.1966,10987
2024-07-10 10:26:00,140.2115,140.2563,140.1572,140.2463,5637
2024-07-10 10:27:00,140.2733,140.3458,140.2613,140.3359,9266
2024-07-10 10:28:00,140.3558,140.4452,140.3558,140.4452,8946
2024-07-10 10:29:00,140.4055,140.4453,140.3359,140.4254,12061
2024-07-10 10:30:00,140.4354,140.6742,140.4354,140.6145,15317
2024-07-10 10:31:00,140.6543,140.6791,140.5349,140.5647,8956
2024-07-10 10:32:00,140.6137,140.7538,140.5846,140.6941,11749
2024-07-10 10:33:00,140.6941,140.7836,140.6543,140.7587,10213
2024-07-10 10:34:00,140.8116,140.8433,140.7438,140.7637,6280
2024-07-10 10:35:00,140.7786,140.8134,140.7140,140.7786,6287
2024-07-10 10:36:00,140.7438,140.7538,140.6145,140.6443,9686
2024-07-10 10:37:00,140.6642,141.0522,140.6618,141.0224,17303
2024-07-10 10:38:00,141.0622,141.1816,141.0622,141.1815,13006
2024-07-10 10:39:00,141.1318,141.1716,141.1020,141.1667,9676
2024-07-10 10:40:00,141.1667,141.1891,141.0522,141.0522,14289
2024-07-10 10:41:00,141.0698,141.0698,140.9328,140.9428,9299
2024-07-10 10:42:00,140.9229,140.9229,140.6995,140.7538,12441
2024-07-10 10:43:00,140.7736,140.9229,140.7189,140.9179,7338
2024-07-10 10:44:00,140.9229,140.9425,140.8433,140.9030,5815
2024-07-10 10:45:00,140.8781,140.9129,140.7935,140.8433,12191
2024-07-10 10:46:00,140.9129,141.0821,140.8781,141.0025,13115
2024-07-10 10:47:00,141.0721,141.2313,141.0721,141.1667,24251
2024-07-10 10:48:00,141.1915,141.2811,141.1915,141.2612,13668
2024-07-10 10:49:00,141.2413,141.3806,141.2214,141.3159,26254
2024-07-10 10:50:00,141.3159,141.3159,141.1716,141.2235,10042
2024-07-10 10:51:00,141.2015,141.2015,140.9627,141.0075,12950
2024-07-10 10:52:00,140.9726,141.0124,140.9428,140.9826,9118
2024-07-10 10:53:00,141.0059,141.0323,140.9627,141.0025,4459
2024-07-10 10:54:00,141.0025,141.0025,140.8632,140.9129,9697
2024-07-10 10:55:00,140.9129,140.9129,140.8433,140.8831,11740
2024-07-10 10:56:00,140.8930,140.8980,140.8035,140.8930,8748
2024-07-10 10:57:00,140.8831,140.9328,140.7438,140.9328,17090
2024-07-10 10:58:00,140.9328,140.9478,140.5846,140.6344,71516
2024-07-10 10:59:00,140.6244,140.7958,140.6045,140.7090,19508
