,open_GS,high_GS,low_GS,close_GS,volume_GS
2024-07-24 19:45:00,485.1476,485.1476,485.1476,485.1476,5
2024-07-24 19:46:00,486.1318,486.1318,486.1318,486.1318,1
2024-07-24 19:52:00,485.6447,485.6447,485.6447,485.6447,10
2024-07-24 19:53:00,486.1318,486.1417,486.1318,486.1417,10
2024-07-24 19:55:00,486.1417,486.1417,486.1417,486.1417,2
2024-07-24 19:59:00,486.1219,486.1417,486.1219,486.1417,115
2024-07-25 04:00:00,483.8452,483.8452,482.9803,482.9803,4
2024-07-25 04:01:00,483.8552,485.0382,483.8552,484.1932,21
2024-07-25 04:06:00,483.8552,483.8552,483.8452,483.8552,5
2024-07-25 04:07:00,483.8254,483.8254,483.7458,483.7458,26
2024-07-25 04:08:00,483.7061,483.7061,483.7061,483.7061,2
2024-07-25 04:11:00,483.0996,483.6564,482.8909,483.2985,82
2024-07-25 04:12:00,483.0996,483.6762,482.4932,483.2587,184
2024-07-25 04:15:00,483.2587,483.2587,483.2587,483.2587,1
2024-07-25 04:16:00,483.2587,483.2587,483.2587,483.2587,1
2024-07-25 04:17:00,482.9406,483.3382,482.6721,483.3382,50
2024-07-25 04:19:00,482.8511,483.1493,482.4733,483.1493,130
2024-07-25 04:20:00,483.1394,483.3382,482.3242,483.1394,135
2024-07-25 04:22:00,483.6564,483.6564,483.6564,483.6564,4
2024-07-25 04:24:00,482.6821,482.6821,482.6721,482.6721,7
2024-07-25 04:26:00,483.9347,483.9347,483.9347,483.9347,20
2024-07-25 04:29:00,484.2131,484.2827,484.2131,484.2827,2
2024-07-25 04:30:00,484.2827,484.2827,484.2827,484.2827,4
2024-07-25 04:33:00,484.8991,485.0482,484.8991,485.0482,2
2024-07-25 04:38:00,485.1675,485.3265,484.8692,484.9090,53
2024-07-25 04:40:00,483.9844,483.9844,483.9844,483.9844,75
2024-07-25 04:41:00,484.8493,484.8493,484.8493,484.8493,5
2024-07-25 04:43:00,483.9944,484.2628,483.9944,484.2528,15
2024-07-25 04:44:00,483.9944,485.1476,483.9944,485.1476,13
2024-07-25 04:51:00,485.8833,485.8833,485.8833,485.8833,10
2024-07-25 05:21:00,485.8435,485.8435,485.8435,485.8435,10
2024-07-25 05:24:00,485.1476,485.1476,485.1476,485.1476,1
2024-07-25 05:27:00,485.1476,485.1476,485.1476,485.1476,1
2024-07-25 05:28:00,485.1476,485.1476,485.1476,485.1476,10
2024-07-25 05:32:00,485.1476,485.1476,485.1476,485.1476,6
2024-07-25 05:47:00,485.0482,485.6248,485.0482,485.6248,27
2024-07-25 05:48:00,485.6844,485.6844,485.1476,485.1476,46
2024-07-25 05:56:00,484.1634,484.1634,484.1634,484.1634,1
2024-07-25 06:07:00,484.4219,484.4219,484.4219,484.4219,3
2024-07-25 06:11:00,484.2031,484.2628,484.1932,484.2628,63
2024-07-25 06:13:00,484.0143,484.0143,484.0143,484.0143,20
2024-07-25 06:16:00,483.9546,484.1037,483.9546,484.0540,32
2024-07-25 06:17:00,484.1534,484.1534,484.1534,484.1534,10
2024-07-25 06:20:00,483.5967,483.6862,483.5967,483.6862,6
2024-07-25 06:21:00,483.7160,484.2528,483.7160,484.1932,26
2024-07-25 06:22:00,484.1932,485.1376,484.1932,485.1376,43
2024-07-25 06:23:00,484.1634,484.1833,484.1634,484.1833,13
2024-07-25 06:24:00,484.1833,484.1833,484.1833,484.1833,3
2024-07-25 07:00:00,484.2827,484.2827,484.2827,484.2827,11
2024-07-25 07:06:00,484.8991,485.2569,484.8991,485.1376,7
2024-07-25 07:07:00,485.0979,485.1476,485.0979,485.1476,29
2024-07-25 07:14:00,484.7499,484.7499,484.7499,484.7499,4
2024-07-25 07:21:00,484.9488,484.9686,484.9488,484.9686,20
2024-07-25 07:24:00,484.6505,484.6505,484.6505,484.6505,8
2024-07-25 07:25:00,484.2131,484.2131,484.2131,484.2131,10
2024-07-25 07:26:00,484.8493,484.8493,484.8493,484.8493,5
2024-07-25 07:27:00,484.8991,484.9289,484.8991,484.9289,10
2024-07-25 07:28:00,484.9289,484.9289,484.9289,484.9289,3
2024-07-25 07:29:00,484.8991,484.8991,484.5312,484.5312,28
2024-07-25 07:30:00,484.8493,484.8493,484.8493,484.8493,5
2024-07-25 07:34:00,484.6505,484.6505,484.5909,484.5909,11
2024-07-25 07:37:00,484.6406,484.6406,484.6406,484.6406,1
2024-07-25 07:38:00,484.3622,484.3622,484.1534,484.1534,223
2024-07-25 07:40:00,484.1634,484.1634,484.1534,484.1534,8
2024-07-25 07:44:00,484.1534,484.8394,484.1534,484.8394,20
2024-07-25 07:53:00,484.1634,484.1634,483.7359,483.7359,67
2024-07-25 07:57:00,483.7160,483.7160,483.7160,483.7160,1
2024-07-25 08:00:00,484.1634,485.0979,483.8552,483.8552,339
2024-07-25 08:02:00,483.8552,484.2827,483.5470,483.8552,32
2024-07-25 08:03:00,485.1476,485.6447,485.1476,485.6447,4
2024-07-25 08:04:00,485.1476,485.8037,485.1476,485.1575,4
2024-07-25 08:07:00,483.8452,483.8552,483.8452,483.8552,10
2024-07-25 08:11:00,484.0043,484.0043,484.0043,484.0043,7
2024-07-25 08:23:00,484.1534,484.1534,484.0441,484.0441,102
2024-07-25 08:25:00,479.5107,479.5107,479.5107,479.5107,1
2024-07-25 08:26:00,483.8353,483.8552,483.1593,483.1593,21
2024-07-25 08:31:00,484.1534,484.1534,484.1534,484.1534,80
2024-07-25 08:32:00,484.1534,484.1534,484.1534,484.1534,118
2024-07-25 08:34:00,484.1534,484.1534,484.1534,484.1534,81
2024-07-25 08:35:00,484.1534,484.1534,484.1534,484.1534,5
2024-07-25 08:36:00,484.1534,484.1534,484.1534,484.1534,10
2024-07-25 08:38:00,484.1534,484.1534,484.1534,484.1534,120
2024-07-25 08:39:00,484.1534,484.1534,484.1534,484.1534,10
2024-07-25 08:40:00,484.1534,484.1534,484.1534,484.1534,1
2024-07-25 08:41:00,484.1534,484.1534,482.1651,482.1651,7
2024-07-25 08:43:00,482.2616,482.2616,482.2616,482.2616,10
2024-07-25 08:44:00,483.1891,483.1891,483.1891,483.1891,5
2024-07-25 08:57:00,483.1891,483.1891,483.1891,483.1891,15
2024-07-25 08:58:00,484.8394,484.8493,484.8394,484.8493,15
2024-07-25 08:59:00,484.8394,484.8394,484.8394,484.8394,10
2024-07-25 09:06:00,483.2587,483.2587,483.2587,483.2587,2
2024-07-25 09:08:00,483.1891,484.8493,483.1891,484.8493,10
2024-07-25 09:13:00,484.8493,484.8493,484.8493,484.8493,5
2024-07-25 09:20:00,484.1534,484.1534,484.1534,484.1534,5
2024-07-25 09:24:00,484.8493,484.8493,484.8493,484.8493,5
2024-07-25 09:25:00,484.2131,484.2528,484.0242,484.1534,621
2024-07-25 09:29:00,483.1891,483.1891,482.7417,482.7417,53
2024-07-25 09:30:00,483.2090,483.8552,482.1850,482.6871,25261
2024-07-25 09:31:00,482.6871,483.2090,481.1312,481.6680,11063
2024-07-25 09:32:00,481.7028,482.9306,481.5885,482.2447,15288
2024-07-25 09:33:00,482.1154,482.1154,480.4254,480.6341,10181
2024-07-25 09:34:00,480.8678,481.3797,480.4055,481.1909,15957
2024-07-25 09:35:00,481.3499,481.6531,481.0815,481.6482,6993
2024-07-25 09:36:00,481.9762,482.2049,481.8967,482.1552,2036
2024-07-25 09:37:00,482.8710,483.8551,482.6026,483.2189,6731
2024-07-25 09:38:00,483.2985,483.4178,481.6780,482.7417,6500
2024-07-25 09:39:00,483.0201,483.6961,483.0201,483.3482,1795
2024-07-25 09:40:00,483.3780,483.3780,483.3581,483.3581,987
2024-07-25 09:41:00,483.5520,484.0143,482.8809,484.0143,5754
2024-07-25 09:42:00,483.6891,484.1534,483.2786,484.1534,3980
2024-07-25 09:43:00,484.1290,484.8394,484.1290,484.7897,3990
2024-07-25 09:44:00,484.6107,485.3365,484.6107,484.7102,2986
2024-07-25 09:45:00,484.5909,484.9488,484.1236,484.8493,4110
2024-07-25 09:46:00,485.1078,485.6447,484.8827,485.6447,4674
2024-07-25 09:47:00,485.2868,485.2868,484.6803,485.0979,1408
2024-07-25 09:48:00,484.8792,485.5950,484.8692,485.3961,1267
2024-07-25 09:49:00,485.6447,486.3008,485.3961,486.3008,4536
2024-07-25 09:50:00,486.3008,486.6090,486.3008,486.4300,7363
2024-07-25 09:51:00,486.3953,487.1856,486.3953,487.1359,6603
2024-07-25 09:52:00,486.6588,487.6032,486.6588,487.6032,3226
2024-07-25 09:53:00,487.5932,487.6479,487.0067,487.6131,5724
