,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT
2024-05-02 12:15:00,393.9885,394.1180,393.9686,394.1180,10545
2024-05-02 12:16:00,394.1275,394.1280,393.7394,393.7892,19780
2024-05-02 12:17:00,393.7792,393.9088,393.7095,393.8090,14505
2024-05-02 12:18:00,393.7892,393.9885,393.7493,393.9885,13699
2024-05-02 12:19:00,393.9387,394.0980,393.8490,393.8689,17400
2024-05-02 12:20:00,393.8590,394.0483,393.7842,394.0284,12723
2024-05-02 12:21:00,394.0682,394.0800,393.8111,393.9088,14255
2024-05-02 12:22:00,393.8889,394.0383,393.8191,393.9835,13269
2024-05-02 12:23:00,394.0284,394.1978,393.9486,394.1280,26379
2024-05-02 12:24:00,394.1579,394.4369,394.1579,394.3721,31939
2024-05-02 12:25:00,394.3472,394.4942,394.3255,394.4469,30499
2024-05-02 12:26:00,394.4618,394.4867,394.2476,394.2476,22826
2024-05-02 12:27:00,394.2526,394.3771,394.2177,394.3074,7068
2024-05-02 12:28:00,394.3771,394.4170,394.1479,394.3373,12010
2024-05-02 12:29:00,394.2526,394.3074,394.1580,394.2974,13646
2024-05-02 12:30:00,394.2974,394.3373,393.7294,393.7992,24056
2024-05-02 12:31:00,393.7743,393.8191,393.5301,393.7195,35400
2024-05-02 12:32:00,393.6597,393.8390,393.6497,393.8191,13946
2024-05-02 12:33:00,393.7792,393.8290,393.6198,393.7893,11252
2024-05-02 12:34:00,393.8241,393.8241,393.6329,393.7593,13055
2024-05-02 12:35:00,393.7992,393.8490,393.5240,393.5501,19702
2024-05-02 12:36:00,393.5700,393.5999,393.2810,393.3533,39322
2024-05-02 12:37:00,393.3707,393.5899,393.2526,393.5411,25971
2024-05-02 12:38:00,393.5999,393.8689,393.5999,393.8490,27600
2024-05-02 12:39:00,393.8191,394.0483,393.7792,393.9885,29506
2024-05-02 12:40:00,393.9984,394.0981,393.9586,393.9586,25128
2024-05-02 12:41:00,394.0533,394.0582,393.9187,394.0084,10974
2024-05-02 12:42:00,394.0134,394.0981,393.9187,393.9736,12640
2024-05-02 12:43:00,393.9581,394.1978,393.9581,394.0881,15176
2024-05-02 12:44:00,394.0981,394.2376,394.0931,394.0931,15574
2024-05-02 12:45:00,394.1131,394.1778,394.0396,394.0981,11145
2024-05-02 12:46:00,394.1230,394.1280,393.9287,393.9885,9004
2024-05-02 12:47:00,393.9387,394.0383,393.8685,394.0206,19546
2024-05-02 12:48:00,394.0284,394.0776,393.9586,394.0284,13836
2024-05-02 12:49:00,394.0333,394.2675,394.0333,394.1679,15834
2024-05-02 12:50:00,394.2077,394.2426,394.0881,394.1230,14652
2024-05-02 12:51:00,394.1180,394.1978,393.9686,394.0483,6901
2024-05-02 12:52:00,394.0333,394.1460,394.0285,394.0882,8152
2024-05-02 12:53:00,394.1479,394.1479,394.0084,394.0284,15469
2024-05-02 12:54:00,394.0782,394.1878,393.9088,394.0682,16420
2024-05-02 12:55:00,394.0284,394.0333,393.7792,393.9486,21285
2024-05-02 12:56:00,393.9387,394.0152,393.8490,393.9187,9312
2024-05-02 12:57:00,393.9088,393.9283,393.7618,393.7992,14928
2024-05-02 12:58:00,393.8440,394.0483,393.8440,393.9138,12154
2024-05-02 12:59:00,393.8689,394.0284,393.8689,393.9785,13927
2024-05-02 13:00:00,394.0084,394.1367,394.0084,394.0682,11490
2024-05-02 13:01:00,394.0483,394.1031,393.9985,394.0284,7744
2024-05-02 13:02:00,394.0546,394.1579,394.0284,394.0981,8226
2024-05-02 13:03:00,394.0981,394.1180,394.0682,394.0981,4823
2024-05-02 13:04:00,394.1280,394.3362,394.1280,394.2974,18435
2024-05-02 13:05:00,394.2974,394.4718,394.2476,394.2775,16110
2024-05-02 13:06:00,394.3373,394.6063,394.2575,394.5864,16796
2024-05-02 13:07:00,394.5864,394.8354,394.5615,394.7857,18054
2024-05-02 13:08:00,394.8156,394.8654,394.6960,394.7558,20414
2024-05-02 13:09:00,394.8056,394.8156,394.6063,394.6626,13829
2024-05-02 13:10:00,394.6312,394.6860,394.5764,394.6859,14291
2024-05-02 13:11:00,394.6262,394.7433,394.5764,394.6561,13908
2024-05-02 13:12:00,394.6761,394.8255,394.6462,394.7732,10408
2024-05-02 13:13:00,394.8056,395.3237,394.7807,395.2440,35889
2024-05-02 13:14:00,395.2889,395.3437,395.1992,395.2141,27311
2024-05-02 13:15:00,395.2241,395.3635,395.1842,395.2939,13247
2024-05-02 13:16:00,395.3337,395.3437,395.1444,395.1543,14550
2024-05-02 13:17:00,395.2025,395.2640,395.1383,395.2440,13578
2024-05-02 13:18:00,395.2341,395.3038,395.1842,395.2241,11521
2024-05-02 13:19:00,395.1643,395.2440,394.9949,394.9949,17753
2024-05-02 13:20:00,394.9999,395.0547,394.8953,395.0148,16755
2024-05-02 13:21:00,395.0647,395.1494,394.9949,395.0547,16151
2024-05-02 13:22:00,395.0796,395.1842,395.0248,395.1743,12271
2024-05-02 13:23:00,395.1992,395.2042,395.0816,395.1713,8805
2024-05-02 13:24:00,395.1245,395.2141,395.0946,395.1942,11225
2024-05-02 13:25:00,395.2340,395.2340,394.9497,395.0093,11790
2024-05-02 13:26:00,394.9451,395.0910,394.9451,395.0647,9137
2024-05-02 13:27:00,395.0647,395.3935,395.0647,395.3543,12392
2024-05-02 13:28:00,395.3536,395.6028,395.2939,395.5928,32994
2024-05-02 13:29:00,395.5430,395.6725,395.5131,395.5729,15434
2024-05-02 13:30:00,395.5529,395.8419,395.5529,395.8419,36791
2024-05-02 13:31:00,395.8319,395.9914,395.6427,395.6427,24398
2024-05-02 13:32:00,395.6927,395.6927,395.3935,395.4174,15128
2024-05-02 13:33:00,395.4433,395.5081,395.3437,395.4383,13316
2024-05-02 13:34:00,395.4633,395.4832,395.3438,395.4383,12501
2024-05-02 13:35:00,395.4633,395.4633,395.1045,395.1543,26881
2024-05-02 13:36:00,395.1743,395.3237,395.1145,395.3237,22227
2024-05-02 13:37:00,395.2141,395.5131,395.2141,395.4334,17551
2024-05-02 13:38:00,395.4633,395.4782,395.2839,395.3736,23141
2024-05-02 13:39:00,395.3287,395.3337,395.1444,395.1643,17882
2024-05-02 13:40:00,395.1842,395.2939,395.1444,395.2839,15127
2024-05-02 13:41:00,395.2939,395.3138,395.1344,395.1344,16683
2024-05-02 13:42:00,395.1743,395.3437,395.1643,395.2540,18903
2024-05-02 13:43:00,395.2590,395.3736,395.2241,395.3487,12086
2024-05-02 13:44:00,395.3437,395.4732,395.3337,395.4084,16742
2024-05-02 13:45:00,395.4234,395.4533,395.3237,395.3502,12307
2024-05-02 13:46:00,395.3337,395.4134,395.2839,395.4134,14388
2024-05-02 13:47:00,395.3636,395.5200,395.3636,395.4583,14315
2024-05-02 13:48:00,395.4234,395.4433,395.2739,395.3835,15717
2024-05-02 13:49:00,395.3536,395.3536,395.1381,395.1793,22472
2024-05-02 13:50:00,395.1942,395.2241,395.1045,395.1444,28543
2024-05-02 13:51:00,395.1942,395.1942,395.0447,395.0647,19370
2024-05-02 13:52:00,395.1045,395.1444,394.9949,395.0995,22692
2024-05-02 13:53:00,395.0846,395.1344,395.0148,395.0282,20681
2024-05-02 13:54:00,395.0447,395.0447,394.7010,394.7010,28337
2024-05-02 13:55:00,394.6860,395.0348,394.6860,394.9850,32340
2024-05-02 13:56:00,395.0099,395.2241,395.0099,395.1942,19330
2024-05-02 13:57:00,395.1743,395.1743,395.0547,395.0846,33220
2024-05-02 13:58:00,395.0746,395.2839,395.0746,395.1394,22523
2024-05-02 13:59:00,395.1543,395.1543,394.9551,395.0633,16861
2024-05-02 14:00:00,395.0697,395.1942,394.9551,395.1942,17565
2024-05-02 14:01:00,395.1444,395.2493,395.0547,395.2241,16730
2024-05-02 14:02:00,395.1842,395.4931,395.1743,395.4732,34404
2024-05-02 14:03:00,395.5055,395.7323,395.4533,395.5951,24042
2024-05-02 14:04:00,395.5505,395.7722,395.5505,395.6725,20425
2024-05-02 14:05:00,395.6326,395.7423,395.4931,395.6924,21745
2024-05-02 14:06:00,395.7024,395.9316,395.6625,395.7622,28273
2024-05-02 14:07:00,395.7921,395.9886,395.7622,395.8917,27400
2024-05-02 14:08:00,395.8818,396.1259,395.8818,396.1159,29487
2024-05-02 14:09:00,396.1707,396.2803,396.1209,396.1982,51592
2024-05-02 14:10:00,396.2604,396.3202,396.0312,396.0512,28952
2024-05-02 14:11:00,396.0711,396.0711,395.8220,395.8818,20157
2024-05-02 14:12:00,395.9067,396.1109,395.9067,396.0910,18481
2024-05-02 14:13:00,396.0614,396.0711,395.8519,395.8818,14615
2024-05-02 14:14:00,395.9216,395.9914,395.8120,395.9515,16193
2024-05-02 14:15:00,395.9714,396.1807,395.9515,396.1707,166127
2024-05-02 14:16:00,396.1310,396.2803,396.1109,396.2803,18144
2024-05-02 14:17:00,396.2654,396.2903,395.9814,396.0113,71880
2024-05-02 14:18:00,395.9914,396.0213,395.8718,396.0213,34843
2024-05-02 14:19:00,395.9964,396.0331,395.9117,395.9117,13408
2024-05-02 14:20:00,395.9366,395.9864,395.7921,395.9216,14598
2024-05-02 14:21:00,395.9017,395.9389,395.7622,395.7622,11957
2024-05-02 14:22:00,395.7821,395.9017,395.7821,395.9017,13492
2024-05-02 14:23:00,395.9067,395.9117,395.8020,395.8220,13906
2024-05-02 14:24:00,395.8519,395.9415,395.8120,395.9415,13964
2024-05-02 14:25:00,395.9714,396.1765,395.9615,396.1707,26408
2024-05-02 14:26:00,396.2056,396.2106,396.0213,396.0910,10739
2024-05-02 14:27:00,396.1109,396.2505,396.1039,396.1408,14794
2024-05-02 14:28:00,396.1956,396.2106,395.8917,395.9714,13379
2024-05-02 14:29:00,395.9814,396.1408,395.9665,396.1209,8246
2024-05-02 14:30:00,396.1508,396.1707,395.9615,396.1707,19230
2024-05-02 14:31:00,396.1010,396.1209,395.9615,395.9714,9338
2024-05-02 14:32:00,396.0113,396.2105,396.0113,396.1508,12886
2024-05-02 14:33:00,396.1907,396.3800,396.1608,396.2903,32215
2024-05-02 14:34:00,396.2704,396.3302,396.1807,396.3301,13418
2024-05-02 14:35:00,396.2744,396.4697,396.2744,396.4358,23802
2024-05-02 14:36:00,396.4431,396.5793,396.3999,396.5793,24593
2024-05-02 14:37:00,396.5295,396.5393,396.3302,396.3525,15610
2024-05-02 14:38:00,396.3700,396.3800,396.2604,396.3202,13579
2024-05-02 14:39:00,396.2803,396.3401,396.2505,396.3351,25533
2024-05-02 14:40:00,396.3501,396.4562,396.3003,396.3900,17870
2024-05-02 14:41:00,396.4049,396.4597,396.3203,396.4398,14625
2024-05-02 14:42:00,396.4896,396.5394,396.3700,396.4896,11505
2024-05-02 14:43:00,396.4996,396.5095,396.3102,396.3102,29854
2024-05-02 14:44:00,396.3202,396.3750,396.2505,396.3401,14396
2024-05-02 14:45:00,396.3700,396.3850,396.2206,396.2903,15036
2024-05-02 14:46:00,396.2903,396.4298,396.2903,396.4024,18329
2024-05-02 14:47:00,396.4697,396.7287,396.4318,396.6587,36966
2024-05-02 14:48:00,396.6635,396.7088,396.5494,396.6690,19557
2024-05-02 14:49:00,396.6789,396.7287,396.5389,396.5394,22061
2024-05-02 14:50:00,396.5594,396.7287,396.5295,396.6989,24255
2024-05-02 14:51:00,396.7188,396.7985,396.6396,396.7885,21645
2024-05-02 14:52:00,396.7885,396.8244,396.6391,396.6391,23630
2024-05-02 14:53:00,396.6458,397.1074,396.6458,397.0775,24855
2024-05-02 14:54:00,397.0775,397.1572,396.7287,396.7487,32865
2024-05-02 14:55:00,396.7586,396.9679,396.7586,396.9679,15383
2024-05-02 14:56:00,396.9480,397.0078,396.7985,396.9978,19190
2024-05-02 14:57:00,396.9928,397.0875,396.9280,397.0476,17613
2024-05-02 14:58:00,397.0277,397.2188,396.9978,397.1697,30579
2024-05-02 14:59:00,397.1971,397.2270,396.9679,397.0875,19445
2024-05-02 15:00:00,397.1223,397.2369,397.0576,397.1672,20105
2024-05-02 15:01:00,397.1871,397.2368,396.9878,397.0018,18846
2024-05-02 15:02:00,397.0310,397.0377,396.8000,396.9181,15705
2024-05-02 15:03:00,396.9480,397.0177,396.7387,396.7437,29109
2024-05-02 15:04:00,396.7586,396.9280,396.7442,396.8683,12208
2024-05-02 15:05:00,396.8832,397.1473,396.8782,397.0626,35306
2024-05-02 15:06:00,397.1074,397.1970,396.9380,396.9380,16359
2024-05-02 15:07:00,396.9380,397.0377,396.8882,397.0078,12863
2024-05-02 15:08:00,396.9480,397.0875,396.9380,397.0477,22204
2024-05-02 15:09:00,397.0576,397.2369,397.0476,397.2369,38107
2024-05-02 15:10:00,397.2130,397.3067,397.1373,397.2369,30177
2024-05-02 15:11:00,397.2369,397.2868,396.9380,396.9380,18256
2024-05-02 15:12:00,396.9231,396.9231,396.4497,396.5693,39627
2024-05-02 15:13:00,396.5494,396.7984,396.5494,396.6690,519909
2024-05-02 15:14:00,396.7088,396.7238,396.5195,396.5561,17424
2024-05-02 15:15:00,396.5494,396.8483,396.5295,396.7686,17352
2024-05-02 15:16:00,396.7786,396.8483,396.6889,396.7985,19091
2024-05-02 15:17:00,396.7786,396.7985,396.5095,396.5594,15991
2024-05-02 15:18:00,396.4946,396.6291,396.4074,396.4846,530151
2024-05-02 15:19:00,396.5095,396.5594,396.3900,396.5195,22031
2024-05-02 15:20:00,396.5793,396.6490,396.3999,396.6490,16326
2024-05-02 15:21:00,396.6789,396.9480,396.6191,396.9081,24812
2024-05-02 15:22:00,396.9330,397.0277,396.9280,396.9579,24352
2024-05-02 15:23:00,397.0177,397.2369,397.0177,397.1273,28719
2024-05-02 15:24:00,397.1273,397.2170,396.9680,397.1191,46155
2024-05-02 15:25:00,397.1074,397.1572,396.8832,396.9779,28604
2024-05-02 15:26:00,396.9679,396.9898,396.8484,396.9898,21223
2024-05-02 15:27:00,396.9978,397.0775,396.9081,396.9579,22252
2024-05-02 15:28:00,396.9878,397.0377,396.9380,397.0177,12826
2024-05-02 15:29:00,396.9978,397.0277,396.9181,396.9181,17910
2024-05-02 15:30:00,396.8981,396.9330,396.6889,396.7985,18268
2024-05-02 15:31:00,396.7985,397.0277,396.7885,396.8683,22145
2024-05-02 15:32:00,396.8184,396.8284,396.5693,396.7689,26764
2024-05-02 15:33:00,396.7387,396.7686,396.4996,396.5618,19264
2024-05-02 15:34:00,396.5507,396.5892,396.2505,396.2505,33754
2024-05-02 15:35:00,396.2505,396.4099,395.8519,396.1209,40776
2024-05-02 15:36:00,396.1159,396.3003,395.9914,396.1907,49372
2024-05-02 15:37:00,396.1807,396.2505,395.9117,396.2006,40821
2024-05-02 15:38:00,396.1955,396.2803,395.9316,396.0910,20898
2024-05-02 15:39:00,396.0113,396.1608,395.8917,395.9316,25544
2024-05-02 15:40:00,395.9914,396.2405,395.8917,396.0811,35488
2024-05-02 15:41:00,396.0910,396.1408,395.8220,395.8917,42715
2024-05-02 15:42:00,395.9515,396.2305,395.7921,396.2106,36402
2024-05-02 15:43:00,396.2156,396.2803,396.0512,396.2006,42198
2024-05-02 15:44:00,396.2006,396.2704,396.0561,396.0561,39311
2024-05-02 15:45:00,396.0312,396.1408,395.7223,395.9515,63233
2024-05-02 15:46:00,395.9615,396.3800,395.9316,396.3401,39323
2024-05-02 15:47:00,396.3302,396.3700,396.0611,396.1010,30578
2024-05-02 15:48:00,396.1209,396.2106,395.9615,396.1558,32579
2024-05-02 15:49:00,396.1508,396.2803,395.9814,396.2554,29986
2024-05-02 15:50:00,396.2305,396.4298,396.1209,396.2106,58138
2024-05-02 15:51:00,396.2106,396.5095,396.1608,396.4547,54643
2024-05-02 15:52:00,396.4996,396.5494,396.3900,396.5145,59120
2024-05-02 15:53:00,396.4996,396.5195,395.9714,396.3700,71705
2024-05-02 15:54:00,396.3601,396.4697,396.0213,396.0711,71217
2024-05-02 15:55:00,396.0711,396.2604,395.9216,396.2106,81066
2024-05-02 15:56:00,396.2206,396.3601,396.1209,396.3501,85324
2024-05-02 15:57:00,396.3401,396.3401,396.0312,396.1508,83252
2024-05-02 15:58:00,396.1508,396.1907,395.8220,395.9914,106791
2024-05-02 15:59:00,395.9814,396.6391,395.9814,396.5295,436117
2024-05-02 16:00:00,396.6690,396.8683,396.4298,396.4298,7153860
2024-05-02 16:01:00,396.6441,396.7786,396.4298,396.7786,48533
2024-05-02 16:02:00,396.7786,396.7786,396.4298,396.5693,265016
2024-05-02 16:03:00,396.6789,396.9380,396.4298,396.9280,164472
2024-05-02 16:04:00,396.8749,397.0476,396.7686,397.0476,962
2024-05-02 16:05:00,396.9280,397.0875,396.4298,396.9579,3083
2024-05-02 16:06:00,396.8882,397.4228,396.8483,397.0576,863
2024-05-02 16:07:00,397.0675,397.3366,396.9081,397.2768,295
2024-05-02 16:08:00,397.1971,397.2070,397.0875,397.2070,4092
2024-05-02 16:09:00,397.0875,397.2064,396.4298,397.1423,1042
2024-05-02 16:10:00,397.0775,397.2070,396.4298,397.1423,1727
2024-05-02 16:11:00,397.0277,397.1124,396.9530,397.1124,648
2024-05-02 16:12:00,397.0177,397.0675,396.9280,396.9878,152
2024-05-02 16:13:00,396.9380,396.9380,396.7586,396.9181,567
2024-05-02 16:14:00,396.8633,396.9280,396.7985,396.7985,17
2024-05-02 16:15:00,396.4298,396.8683,396.4298,396.7287,1057
2024-05-02 16:16:00,396.9280,396.9280,396.5992,396.6291,1541
2024-05-02 16:17:00,396.7287,396.7586,396.5992,396.7586,37
2024-05-02 16:18:00,396.5992,396.6241,396.4298,396.5344,773
2024-05-02 16:19:00,396.5394,396.5992,396.4298,396.4298,273
2024-05-02 16:20:00,396.4298,396.5892,396.4298,396.5394,3813
2024-05-02 16:21:00,396.5394,396.7337,396.4996,396.6391,491
2024-05-02 16:22:00,396.6690,396.6690,396.4298,396.4298,251
2024-05-02 16:23:00,396.4298,396.6490,396.4298,396.5942,48873
2024-05-02 16:24:00,396.5942,396.6490,396.5394,396.5693,41
2024-05-02 16:25:00,396.5594,396.6490,396.5394,396.6490,147
2024-05-02 16:26:00,396.5494,396.6490,396.5394,396.5494,318
2024-05-02 16:27:00,396.6490,396.6490,396.5494,396.5992,322
2024-05-02 16:28:00,396.5594,396.6490,396.5594,396.5594,47
2024-05-02 16:29:00,396.6490,396.6490,396.5494,396.5992,21
2024-05-02 16:30:00,396.5594,397.2369,396.5295,397.2369,4169
2024-05-02 16:31:00,397.3067,397.3864,396.5992,397.0576,3439
2024-05-02 16:32:00,397.2469,397.2868,396.4298,396.9878,3913
2024-05-02 16:33:00,397.0177,397.0277,396.8483,396.9380,894
2024-05-02 16:34:00,397.0277,397.2868,396.8981,397.2270,2997
2024-05-02 16:35:00,397.1672,397.1971,396.6391,397.0476,2611
2024-05-02 16:36:00,397.1473,397.2070,397.0875,397.1572,843
2024-05-02 16:37:00,397.1174,397.2070,397.1174,397.2070,1392
2024-05-02 16:38:00,397.2070,397.2070,397.1074,397.1473,405
2024-05-02 16:39:00,397.1373,397.1373,396.8134,397.0377,1430
2024-05-02 16:40:00,397.0775,397.2270,397.0476,397.0498,914
2024-05-02 16:41:00,397.1373,397.2270,396.9978,397.0875,1881
2024-05-02 16:42:00,397.0974,397.1871,396.6490,396.6989,4381
2024-05-02 16:43:00,396.6889,396.9900,396.4298,396.8384,93427
2024-05-02 16:44:00,396.9978,396.9978,395.9415,396.3700,3742
2024-05-02 16:45:00,396.3700,396.3900,396.0910,396.1109,5500
2024-05-02 16:46:00,396.2803,396.8981,396.2803,396.8134,839
2024-05-02 16:47:00,396.8085,396.9779,396.7188,396.7885,1331
2024-05-02 16:48:00,396.7885,396.7885,396.0910,396.3401,4101
2024-05-02 16:49:00,396.4298,396.4298,396.0910,396.3800,3915
2024-05-02 16:50:00,396.3401,396.3401,396.0412,396.2206,3383
2024-05-02 16:51:00,396.2206,401.9581,377.1826,395.8419,4307
2024-05-02 16:52:00,396.0312,396.3302,369.7833,396.1608,2443
2024-05-02 16:53:00,396.1608,396.3302,373.1776,396.2803,585
2024-05-02 16:54:00,373.1585,396.2828,373.1585,395.9914,1040
2024-05-02 16:55:00,396.0711,396.0711,386.5017,395.8419,1188
2024-05-02 16:56:00,395.8917,395.8917,369.7833,372.7644,5612
2024-05-02 16:57:00,395.5529,395.8419,372.7644,395.7921,2226
2024-05-02 16:58:00,395.8170,395.9015,368.7571,395.8120,1542
2024-05-02 16:59:00,395.8220,395.8319,381.4720,395.6526,1997
2024-05-02 17:00:00,395.7124,395.8020,395.6426,395.7423,318
2024-05-02 17:01:00,395.7223,395.8020,395.6426,395.7968,562
2024-05-02 17:02:00,395.7173,395.8020,395.4433,395.4981,1153
2024-05-02 17:03:00,395.5529,395.7921,395.4533,395.7821,1469
2024-05-02 17:04:00,395.6924,395.8618,395.6028,395.7722,1418
2024-05-02 17:05:00,395.7472,395.8917,395.6825,395.7921,509
2024-05-02 17:06:00,395.7921,396.4298,395.7722,396.0811,237119
2024-05-02 17:07:00,395.9017,396.0811,395.5828,395.5928,3356
2024-05-02 17:08:00,395.5928,395.5928,395.5031,395.5479,1966
2024-05-02 17:09:00,395.5928,395.5928,395.5031,395.5928,2054
2024-05-02 17:10:00,395.5479,395.5928,395.0946,395.5430,865
2024-05-02 17:11:00,395.5330,395.5828,395.1045,395.4134,887
2024-05-02 17:12:00,395.3935,395.4832,395.0198,395.4832,3209
2024-05-02 17:13:00,395.3437,395.4832,395.3437,395.3935,204
2024-05-02 17:14:00,395.4334,395.4633,395.2939,395.3835,669
2024-05-02 17:15:00,395.4234,395.4732,395.0846,395.0846,69
2024-05-02 17:16:00,395.2789,395.4533,395.0846,395.2739,526
2024-05-02 17:17:00,395.4533,395.4533,395.2492,395.2939,127
2024-05-02 17:18:00,395.2971,395.4134,395.2939,395.3437,189
2024-05-02 17:19:00,395.3437,395.4234,395.2939,395.2939,210
2024-05-02 17:20:00,395.3437,395.4234,395.2939,395.3736,214
2024-05-02 17:21:00,395.2939,395.4234,395.2939,395.3935,275
2024-05-02 17:22:00,395.4234,395.4533,395.2440,395.2440,2019
2024-05-02 17:23:00,395.3437,395.4234,395.2540,395.4234,105
2024-05-02 17:24:00,395.4234,395.4234,394.9949,394.9969,3543
2024-05-02 17:25:00,395.0941,395.0946,394.7857,394.7857,1850
2024-05-02 17:26:00,394.9152,395.0148,394.8355,394.9301,414
2024-05-02 17:27:00,394.9301,394.9949,394.2276,394.4967,3292
2024-05-02 17:28:00,394.4967,395.3935,394.3074,395.0697,2743
2024-05-02 17:29:00,395.0697,395.3935,394.5963,394.8953,158
2024-05-02 17:30:00,394.8504,395.3835,394.6063,394.9949,205
2024-05-02 17:31:00,394.9949,395.3835,394.6063,394.8853,383
2024-05-02 17:32:00,394.8056,394.9949,394.8056,394.8056,128
2024-05-02 17:33:00,394.8056,394.9949,394.8056,394.9202,301
2024-05-02 17:34:00,394.9451,394.9949,394.8355,394.9152,209
2024-05-02 17:35:00,394.9935,395.0946,394.7458,394.9252,261
2024-05-02 17:36:00,394.9451,395.0946,394.9052,395.0946,732
2024-05-02 17:37:00,394.9351,395.0946,394.8953,394.9700,632
2024-05-02 17:38:00,395.0946,395.0946,394.8953,394.9700,234
2024-05-02 17:39:00,394.9700,395.0946,394.9476,395.0198,524
2024-05-02 17:40:00,395.0447,395.0946,394.9949,395.0946,491
2024-05-02 17:41:00,395.0846,395.0946,394.9949,394.9949,116
2024-05-02 17:42:00,395.0430,395.3835,394.9700,395.3835,991
2024-05-02 17:43:00,395.2440,395.3935,395.0946,395.2440,1217
2024-05-02 17:44:00,395.2440,395.2939,395.0946,395.1942,44
2024-05-02 17:45:00,395.1942,395.3935,395.1444,395.1942,758
2024-05-02 17:46:00,395.2440,395.2939,395.1444,395.2689,654
2024-05-02 17:47:00,395.2939,395.3935,395.2440,395.3835,205
2024-05-02 17:48:00,395.2689,395.3835,395.2191,395.2839,299
2024-05-02 17:49:00,395.2440,395.2939,395.2440,395.2939,165
2024-05-02 17:50:00,395.3835,395.3935,395.1444,395.3935,368
2024-05-02 17:51:00,395.2241,395.3437,394.8454,395.1444,3142
2024-05-02 17:52:00,395.1344,395.2739,395.1344,395.1942,194
2024-05-02 17:53:00,395.1942,395.3935,395.0946,395.1942,225
2024-05-02 17:54:00,395.3636,395.3935,395.0946,395.3935,372
2024-05-02 17:55:00,395.2440,395.3885,395.1444,395.3337,29
2024-05-02 17:56:00,395.2191,395.3437,395.0946,395.1942,73
2024-05-02 17:57:00,395.2939,395.2939,394.9700,394.9700,471
2024-05-02 17:58:00,394.9700,395.0946,394.9700,394.9700,111
2024-05-02 17:59:00,395.0946,395.0946,394.8454,395.0398,347
