,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL
2024-04-01 05:32:00,171.4386,171.4485,171.4286,171.4386,53
2024-04-01 05:33:00,171.4386,171.4386,171.4286,171.4286,22
2024-04-01 05:34:00,171.4286,171.4685,171.4286,171.4485,359
2024-04-01 05:35:00,171.4585,171.4585,171.4286,171.4585,36
2024-04-01 05:36:00,171.4286,171.4286,171.3189,171.3288,660
2024-04-01 05:37:00,171.3488,171.3687,171.3189,171.3288,741
2024-04-01 05:38:00,171.3288,171.3288,171.3089,171.3089,7
2024-04-01 05:39:00,171.3288,171.3288,171.2989,171.2989,18
2024-04-01 05:40:00,171.3089,171.3089,171.2989,171.2989,52
2024-04-01 05:41:00,171.2989,171.3189,171.2889,171.2989,78
2024-04-01 05:42:00,171.3189,171.3987,171.2989,171.3288,739
2024-04-01 05:43:00,171.3588,171.3987,171.3089,171.3089,117
2024-04-01 05:44:00,171.3887,171.3887,171.3887,171.3887,6
2024-04-01 05:45:00,171.3987,171.3987,171.3288,171.3887,103
2024-04-01 05:46:00,171.3288,171.3987,171.3288,171.3887,12
2024-04-01 05:47:00,171.3887,171.3887,171.3189,171.3288,13
2024-04-01 05:48:00,171.3288,171.3288,171.3288,171.3288,1
2024-04-01 05:49:00,171.3588,171.3588,171.3288,171.3288,9
2024-04-01 05:50:00,171.3288,171.3687,171.3189,171.3189,516
2024-04-01 05:51:00,171.3189,171.3189,171.3189,171.3189,1
2024-04-01 05:52:00,171.3189,171.3588,171.3189,171.3288,37
2024-04-01 05:53:00,171.3189,171.3288,171.3189,171.3288,34
2024-04-01 05:54:00,171.3388,171.3488,171.3288,171.3288,78
2024-04-01 05:55:00,171.3488,171.3987,171.3488,171.3987,256
2024-04-01 05:56:00,171.3887,171.3887,171.3787,171.3787,8
2024-04-01 05:57:00,171.3787,171.3787,171.3687,171.3687,4
2024-04-01 05:58:00,171.3787,171.3887,171.3588,171.3887,207
2024-04-01 05:59:00,171.3787,171.3887,171.3787,171.3887,84
2024-04-01 06:00:00,171.3687,171.3887,171.3687,171.3687,24
2024-04-01 06:01:00,171.4186,171.4585,171.3887,171.4585,297
2024-04-01 06:02:00,171.4485,171.4485,171.3987,171.4386,34
2024-04-01 06:03:00,171.4386,171.4585,171.4386,171.4485,16
2024-04-01 06:04:00,171.4585,171.4585,171.4286,171.4485,50
2024-04-01 06:05:00,171.4485,171.4485,171.3787,171.3987,466
2024-04-01 06:06:00,171.4086,171.4485,171.3887,171.4485,166
2024-04-01 06:07:00,171.3887,171.4485,171.3887,171.4485,30
2024-04-01 06:08:00,171.4485,171.4485,171.4086,171.4485,296
2024-04-01 06:09:00,171.4485,171.4485,171.4186,171.4386,18
2024-04-01 06:10:00,171.4386,171.4386,171.4186,171.4286,17
2024-04-01 06:11:00,171.4186,171.4286,171.4186,171.4286,76
2024-04-01 06:12:00,171.4286,171.4286,171.4286,171.4286,48
2024-04-01 06:13:00,171.4286,171.4286,171.4186,171.4186,4
2024-04-01 06:14:00,171.4286,171.4286,171.4286,171.4286,12
2024-04-01 06:15:00,171.4286,171.4286,171.4286,171.4286,8
2024-04-01 06:16:00,171.4286,171.4286,171.4186,171.4186,83
2024-04-01 06:17:00,171.4186,171.4186,171.4186,171.4186,2
2024-04-01 06:18:00,171.4186,171.4186,171.4186,171.4186,8
2024-04-01 06:19:00,171.4186,171.4186,171.4186,171.4186,6
2024-04-01 06:20:00,171.4186,171.4186,171.3987,171.4186,22
2024-04-01 06:21:00,171.4086,171.4186,171.3288,171.3588,1778
2024-04-01 06:22:00,171.3687,171.3787,171.3388,171.3787,69
2024-04-01 06:23:00,171.3588,171.3588,171.3388,171.3388,14
2024-04-01 06:24:00,171.3588,171.3588,171.3388,171.3488,18
2024-04-01 06:25:00,171.3388,171.3388,171.3388,171.3388,67
2024-04-01 06:26:00,171.3388,171.3588,171.3388,171.3588,6
2024-04-01 06:27:00,171.3588,171.3588,171.3588,171.3588,19
2024-04-01 06:28:00,171.3687,171.3687,171.2989,171.3089,420
2024-04-01 06:29:00,171.3089,171.3388,171.2790,171.3189,580
2024-04-01 06:30:00,171.2989,171.3089,171.2690,171.2690,869
2024-04-01 06:31:00,171.2690,171.2790,171.2590,171.2790,90
2024-04-01 06:32:00,171.2690,171.2690,171.2490,171.2690,15
2024-04-01 06:33:00,171.2590,171.2590,171.1094,171.1792,2414
2024-04-01 06:34:00,171.1493,171.2490,171.1194,171.2091,161
2024-04-01 06:35:00,171.2490,171.2490,171.1892,171.1892,26
2024-04-01 06:36:00,171.2490,171.2490,171.1692,171.1692,108
2024-04-01 06:37:00,171.2490,171.2690,171.1892,171.2690,165
2024-04-01 06:38:00,171.2291,171.2291,171.0994,171.1692,409
2024-04-01 06:39:00,171.1792,171.1792,171.1692,171.1692,22
2024-04-01 06:41:00,171.2191,171.2291,171.1692,171.2091,96
2024-04-01 06:42:00,171.2091,171.2291,171.2091,171.2291,94
2024-04-01 06:43:00,171.2291,171.2291,171.1792,171.1792,3
2024-04-01 06:44:00,171.2191,171.2291,171.1792,171.1892,7
2024-04-01 06:45:00,171.2291,171.2291,171.1892,171.2291,9
2024-04-01 06:46:00,171.2291,171.3288,171.2191,171.3288,475
2024-04-01 06:47:00,171.3189,171.3189,171.3189,171.3189,16
2024-04-01 06:48:00,171.3189,171.3189,171.2490,171.2989,65
2024-04-01 06:49:00,171.2490,171.2590,171.2490,171.2490,58
2024-04-01 06:50:00,171.2889,171.2889,171.2690,171.2889,37
2024-04-01 06:51:00,171.2690,171.2889,171.2690,171.2690,113
2024-04-01 06:52:00,171.2690,171.2690,171.2690,171.2690,3
2024-04-01 06:53:00,171.2889,171.2889,171.2690,171.2690,2
2024-04-01 06:54:00,171.2989,171.2989,171.2690,171.2889,82
2024-04-01 06:55:00,171.2989,171.2989,171.2690,171.2690,10
2024-04-01 06:56:00,171.2889,171.2989,171.2690,171.2690,37
2024-04-01 06:57:00,171.2690,171.2690,171.2191,171.2291,208
2024-04-01 06:58:00,171.2291,171.2291,171.0695,171.1094,1665
2024-04-01 06:59:00,171.0994,171.1692,171.0795,171.1692,309
2024-04-01 07:00:00,171.1094,171.2490,171.0695,171.1692,3302
2024-04-01 07:01:00,171.1692,171.1692,171.1393,171.1692,2899
2024-04-01 07:02:00,171.1692,171.1892,171.1593,171.1892,138
2024-04-01 07:03:00,171.1692,171.1892,171.1493,171.1493,1163
2024-04-01 07:04:00,171.1692,171.1792,171.1493,171.1692,511
2024-04-01 07:05:00,171.1792,171.1792,171.1593,171.1692,189
2024-04-01 07:06:00,171.1692,171.1692,171.0795,171.1194,890
2024-04-01 07:07:00,171.1393,171.1792,171.1293,171.1692,1587
2024-04-01 07:08:00,171.1692,171.1792,171.1593,171.1692,359
2024-04-01 07:09:00,171.1493,171.1692,171.1094,171.1094,412
2024-04-01 07:10:00,171.1194,171.1493,171.0795,171.1293,1177
2024-04-01 07:11:00,171.1393,171.1892,171.1393,171.1892,273
2024-04-01 07:12:00,171.1493,171.1493,170.9797,170.9897,6435
2024-04-01 07:13:00,171.0495,171.0495,170.9697,171.0196,4142
2024-04-01 07:14:00,170.9897,171.0296,170.9797,170.9997,173
2024-04-01 07:15:00,170.9997,171.0595,170.9697,171.0396,1018
2024-04-01 07:16:00,171.0396,171.0695,171.0196,171.0396,264
2024-04-01 07:17:00,171.0695,171.1094,171.0595,171.0695,1258
2024-04-01 07:18:00,171.0695,171.1094,171.0695,171.1094,36
2024-04-01 07:19:00,171.0795,171.1094,171.0595,171.0595,292
2024-04-01 07:20:00,171.0795,171.0795,171.0595,171.0795,55
2024-04-01 07:21:00,171.0894,171.0894,171.0096,171.0296,629
2024-04-01 07:22:00,171.0296,171.0396,171.0296,171.0396,240
2024-04-01 07:23:00,171.0396,171.0595,171.0296,171.0296,212
2024-04-01 07:24:00,171.0495,171.0595,171.0495,171.0595,93
2024-04-01 07:25:00,171.0595,171.0695,171.0196,171.0695,120
2024-04-01 07:26:00,171.0595,171.0695,171.0196,171.0695,1189
2024-04-01 07:27:00,171.0595,171.0595,171.0196,171.0396,321
2024-04-01 07:28:00,171.0296,171.0296,171.0096,171.0096,171
2024-04-01 07:29:00,171.0096,171.0296,170.9797,171.0196,1091
2024-04-01 07:30:00,171.0096,171.0196,170.9997,170.9997,176
2024-04-01 07:31:00,171.0196,171.0296,170.9897,171.0096,174
2024-04-01 07:32:00,171.0196,171.0296,170.9598,170.9697,965
2024-04-01 07:33:00,170.9697,170.9697,170.9398,170.9498,373
2024-04-01 07:34:00,170.9398,170.9498,170.9398,170.9498,1396
2024-04-01 07:35:00,170.9598,171.0196,170.9398,170.9897,1650
2024-04-01 07:36:00,170.9797,171.0296,170.9797,171.0096,205
2024-04-01 07:37:00,171.0296,171.0396,171.0296,171.0396,232
2024-04-01 07:38:00,171.0396,171.0894,171.0296,171.0894,3814
2024-04-01 07:39:00,171.0695,171.0994,171.0695,171.0994,69
2024-04-01 07:40:00,171.0994,171.0994,171.0695,171.0894,194
2024-04-01 07:41:00,171.0795,171.0994,171.0795,171.0795,179
2024-04-01 07:42:00,171.0795,171.1094,171.0795,171.1094,567
2024-04-01 07:43:00,171.0795,171.1094,171.0795,171.0894,318
2024-04-01 07:44:00,171.0994,171.1094,171.0894,171.0894,116
2024-04-01 07:45:00,171.0894,171.1094,171.0894,171.0894,110
2024-04-01 07:46:00,171.0795,171.1892,171.0795,171.1593,2040
2024-04-01 07:47:00,171.1692,171.1692,171.1194,171.1194,388
2024-04-01 07:48:00,171.1293,171.1493,171.1194,171.1194,129
2024-04-01 07:49:00,171.1194,171.2291,171.1194,171.2191,906
2024-04-01 07:50:00,171.2291,171.2291,171.1792,171.1892,232
2024-04-01 07:51:00,171.1792,171.1792,171.1692,171.1792,7
2024-04-01 07:52:00,171.1792,171.1892,171.1692,171.1792,224
2024-04-01 07:53:00,171.1792,171.1792,171.1493,171.1493,274
2024-04-01 07:54:00,171.1393,171.1593,171.1293,171.1493,191
2024-04-01 07:55:00,171.1493,171.1493,171.1293,171.1493,45
2024-04-01 07:56:00,171.1293,171.1293,171.1293,171.1293,93
2024-04-01 07:57:00,171.1293,171.1692,171.1293,171.1692,749
2024-04-01 07:58:00,171.1692,171.1892,171.1692,171.1892,4
2024-04-01 07:59:00,171.1692,171.1992,171.1692,171.1692,24
2024-04-01 08:00:00,171.0994,171.5483,170.9298,171.0495,46121
2024-04-01 08:01:00,171.1343,171.5483,170.9398,171.1992,2986
2024-04-01 08:02:00,171.1692,171.5682,171.0495,171.3987,3972
2024-04-01 08:03:00,171.3687,171.5682,171.0495,171.5383,1821
2024-04-01 08:04:00,171.5184,171.5682,171.1194,171.5383,4707
2024-04-01 08:05:00,171.1992,171.5682,171.0695,171.4685,4982
2024-04-01 08:06:00,171.5383,171.5383,171.0296,171.0296,7322
2024-04-01 08:07:00,171.0994,171.1792,171.0196,171.1792,2643
2024-04-01 08:08:00,171.0296,171.1293,171.0296,171.1293,674
2024-04-01 08:09:00,171.1643,171.2191,171.0196,171.0994,1052
2024-04-01 08:10:00,171.0987,171.1094,171.0196,171.0495,433
2024-04-01 08:11:00,171.0446,171.0446,170.9697,171.0196,1688
2024-04-01 08:12:00,170.9797,171.0196,170.9697,170.9797,1904
2024-04-01 08:13:00,170.9797,171.0196,170.9697,170.9947,1532
2024-04-01 08:14:00,170.9947,171.1293,170.9697,171.0944,1719
2024-04-01 08:15:00,171.0944,171.2191,170.9697,170.9797,130
2024-04-01 08:16:00,171.0894,171.1493,171.0196,171.0695,715
2024-04-01 08:17:00,171.1493,171.1493,171.0595,171.1194,836
2024-04-01 08:18:00,171.0495,171.1194,171.0396,171.0994,701
2024-04-01 08:19:00,171.0495,171.1493,171.0495,171.1094,838
2024-04-01 08:20:00,171.1094,171.1493,170.9797,171.1194,1207
2024-04-01 08:21:00,171.0743,171.1194,170.9835,171.0595,615
2024-04-01 08:22:00,171.0196,171.1290,170.9997,171.0694,1802
2024-04-01 08:23:00,171.0396,171.0695,170.9797,171.0595,297
2024-04-01 08:24:00,171.0495,171.0595,171.0196,171.0396,1343
2024-04-01 08:25:00,171.0196,171.0695,170.9797,170.9897,2803
2024-04-01 08:26:00,170.9797,171.0495,170.9697,171.0096,1556
2024-04-01 08:27:00,171.0096,171.0495,171.0096,171.0196,1664
2024-04-01 08:28:00,171.0196,171.0495,170.9997,171.0296,324
2024-04-01 08:29:00,171.0246,171.0296,170.9997,171.0196,278
2024-04-01 08:30:00,171.0096,171.0296,170.9997,170.9997,3421
2024-04-01 08:31:00,171.0096,171.0096,170.9298,170.9298,2364
2024-04-01 08:32:00,170.9797,171.0296,170.9298,170.9516,761
2024-04-01 08:33:00,170.9498,171.0296,170.9498,170.9997,882
2024-04-01 08:34:00,170.9897,171.0296,170.9398,170.9498,2856
2024-04-01 08:35:00,170.9417,171.0296,170.9298,170.9797,746
2024-04-01 08:36:00,171.0296,171.0296,170.9298,170.9897,2675
2024-04-01 08:37:00,170.9697,171.0695,170.9298,171.0595,3951
2024-04-01 08:38:00,171.0695,171.0695,170.9298,170.9997,1060
2024-04-01 08:39:00,170.9398,171.0695,170.9398,171.0096,217
2024-04-01 08:40:00,170.9398,171.0695,170.9398,171.0096,574
2024-04-01 08:41:00,170.9797,171.0695,170.9797,171.0096,407
2024-04-01 08:42:00,171.0296,171.0894,171.0096,171.0495,1866
2024-04-01 08:43:00,171.0695,171.2191,171.0096,171.1194,2481
2024-04-01 08:44:00,171.0695,171.1692,171.0695,171.0719,1253
2024-04-01 08:45:00,171.1593,171.1593,171.0196,171.0994,327
2024-04-01 08:46:00,171.1194,171.1593,171.0695,171.1094,98
2024-04-01 08:47:00,171.1094,171.1593,171.0695,171.1094,1129
2024-04-01 08:48:00,171.1493,171.1842,171.0994,171.1493,3825
2024-04-01 08:49:00,171.2191,171.2191,171.1593,171.1992,361
2024-04-01 08:50:00,171.1992,171.2690,171.1892,171.2690,2428
2024-04-01 08:51:00,171.2690,171.3189,170.6555,171.2490,2569
2024-04-01 08:52:00,171.1293,171.4086,171.0795,171.1593,2325
2024-04-01 08:53:00,171.0695,171.2191,171.0695,171.1094,415
2024-04-01 08:54:00,171.1593,171.2060,171.1094,171.1393,361
2024-04-01 08:55:00,171.1194,171.1692,171.1094,171.1692,175
2024-04-01 08:56:00,171.1393,175.6230,171.0196,171.1393,2113
2024-04-01 08:57:00,171.1293,171.1692,171.0296,171.1593,1208
2024-04-01 08:58:00,171.1194,171.1393,171.0495,171.0944,343
2024-04-01 08:59:00,171.0944,171.1094,171.0495,171.0495,1479
2024-04-01 09:00:00,171.0695,171.0695,170.9797,171.0396,498
2024-04-01 09:01:00,171.0096,171.0695,170.9298,170.9897,2137
2024-04-01 09:02:00,170.9398,171.0495,170.9398,170.9411,1344
2024-04-01 09:03:00,170.9697,170.9997,170.9398,170.9697,1704
2024-04-01 09:04:00,170.9598,171.0196,170.9598,170.9697,854
2024-04-01 09:05:00,171.0196,171.0495,170.9697,170.9697,3238
2024-04-01 09:06:00,170.9947,171.0196,170.9697,170.9997,810
2024-04-01 09:07:00,170.9797,171.0196,170.9697,170.9947,1729
2024-04-01 09:08:00,170.9947,171.0196,170.9697,170.9897,1428
2024-04-01 09:09:00,170.9697,171.0196,170.9697,170.9897,290
2024-04-01 09:10:00,171.0196,171.0196,170.9697,170.9697,2106
2024-04-01 09:11:00,170.9947,171.0196,170.9697,170.9721,401
2024-04-01 09:12:00,170.9997,171.0695,170.9298,170.9498,4800
2024-04-01 09:13:00,170.9498,170.9697,170.8700,170.9199,4643
2024-04-01 09:14:00,170.8899,170.9697,170.8700,170.8949,443
2024-04-01 09:15:00,170.8949,170.9199,170.7902,170.8301,4590
2024-04-01 09:16:00,170.8253,170.8301,170.6505,170.6705,8750
2024-04-01 09:17:00,170.6605,172.3762,170.6505,170.6904,5323
2024-04-01 09:18:00,170.7004,170.7204,170.6505,170.6855,3794
2024-04-01 09:19:00,170.7104,170.7503,170.6712,170.7004,1761
2024-04-01 09:20:00,170.7104,170.8500,170.6505,170.7204,3487
2024-04-01 09:21:00,170.7204,170.8500,170.7204,170.8500,2745
2024-04-01 09:22:00,170.7403,170.8500,170.7403,170.8052,540
2024-04-01 09:23:00,170.8101,170.8401,170.7702,170.8301,1537
2024-04-01 09:24:00,170.8201,170.8401,170.7104,170.7702,1382
2024-04-01 09:25:00,170.7702,170.8101,170.5707,170.7104,18328
2024-04-01 09:26:00,170.6705,170.8201,170.3912,170.4610,20346
2024-04-01 09:27:00,170.4610,170.5608,170.3114,170.4610,18387
2024-04-01 09:28:00,170.5408,170.7204,170.4909,170.6306,13631
2024-04-01 09:29:00,170.6206,170.7595,170.5508,170.6605,13328
2024-04-01 09:30:00,170.7603,170.8201,170.3313,170.3812,1157164
2024-04-01 09:31:00,170.3812,170.3962,169.9224,169.9523,350535
2024-04-01 09:32:00,169.9423,170.1618,169.8027,169.8624,227128
2024-04-01 09:33:00,169.8625,170.3214,169.8327,170.1019,277959
2024-04-01 09:34:00,170.1019,170.3912,170.0919,170.3114,150448
2024-04-01 09:35:00,170.3064,170.4810,170.2715,170.3613,216771
2024-04-01 09:36:00,170.3613,170.4560,170.3214,170.4011,163567
2024-04-01 09:37:00,170.3912,170.5707,170.3762,170.4860,178209
2024-04-01 09:38:00,170.4860,170.6602,170.3363,170.4012,233149
2024-04-01 09:39:00,170.4012,170.4012,170.1917,170.2316,171587
2024-04-01 09:40:00,170.2316,170.2715,170.0022,170.0371,189469
2024-04-01 09:41:00,170.0421,170.0719,169.8775,169.9373,202585
2024-04-01 09:42:00,169.9373,170.1817,169.9024,170.0720,197194
2024-04-01 09:43:00,170.0670,170.0670,169.8426,169.8526,180057
2024-04-01 09:44:00,169.8526,170.0022,169.8226,169.9324,213455
2024-04-01 09:45:00,169.9423,170.0620,169.9304,170.0321,166858
2024-04-01 09:46:00,170.0421,170.0520,169.9423,170.0072,235078
2024-04-01 09:47:00,170.0122,170.0670,169.9523,170.0122,191807
2024-04-01 09:48:00,170.0271,170.0471,169.9024,169.9623,172535
2024-04-01 09:49:00,169.9623,169.9723,169.8476,169.8624,178840
2024-04-01 09:50:00,169.8575,169.9723,169.8526,169.8575,183725
2024-04-01 09:51:00,169.8575,169.8715,169.6231,169.8715,357132
2024-04-01 09:52:00,169.8526,169.8625,169.7628,169.8326,98406
2024-04-01 09:53:00,169.8426,169.8426,169.7029,169.7639,95750
2024-04-01 09:54:00,169.7628,169.7728,169.6680,169.6830,166925
2024-04-01 09:55:00,169.6930,169.7528,169.6830,169.7279,116022
2024-04-01 09:56:00,169.7229,169.7584,169.6281,169.7584,189062
2024-04-01 09:57:00,169.7578,169.8725,169.6830,169.8558,143554
2024-04-01 09:58:00,169.8526,169.8725,169.7129,169.7628,283895
2024-04-01 09:59:00,169.7628,169.7628,169.6830,169.7079,124911
2024-04-01 10:00:00,169.7079,169.9224,169.6531,169.9124,243518
2024-04-01 10:01:00,169.9214,169.9921,169.8974,169.9811,188541
2024-04-01 10:02:00,169.9829,170.0242,169.8526,169.8526,164659
2024-04-01 10:03:00,169.8575,169.8575,169.7029,169.7329,168153
2024-04-01 10:04:00,169.7331,169.7678,169.6231,169.6580,150958
2024-04-01 10:05:00,169.6630,169.7329,169.6531,169.6830,127283
2024-04-01 10:06:00,169.6930,169.7728,169.6431,169.7728,120447
2024-04-01 10:07:00,169.7728,169.8825,169.7528,169.8725,160661
2024-04-01 10:08:00,169.8725,169.8825,169.7528,169.8326,118585
2024-04-01 10:09:00,169.8326,169.8526,169.7329,169.7525,113540
2024-04-01 10:10:00,169.7527,169.8426,169.7466,169.8376,69173
2024-04-01 10:11:00,169.8326,169.8480,169.6730,169.7179,139872
2024-04-01 10:12:00,169.7179,169.7329,169.6032,169.6290,221404
2024-04-01 10:13:00,169.6281,169.6531,169.5832,169.6281,133902
2024-04-01 10:14:00,169.6281,169.6531,169.6032,169.6133,139096
2024-04-01 10:15:00,169.6181,169.6331,169.5932,169.6231,99702
2024-04-01 10:16:00,169.6231,169.6730,169.6032,169.6365,206335
2024-04-01 10:17:00,169.6331,169.7129,169.6331,169.6730,149069
2024-04-01 10:18:00,169.6810,169.6979,169.5234,169.5782,711190
2024-04-01 10:19:00,169.5832,169.5932,169.4186,169.4386,253065
2024-04-01 10:20:00,169.4436,169.5733,169.4087,169.5683,169219
2024-04-01 10:21:00,169.5683,169.6032,169.5334,169.5782,177324
2024-04-01 10:22:00,169.5832,169.6032,169.5234,169.5882,99658
2024-04-01 10:23:00,169.5812,169.6231,169.5733,169.6231,88349
2024-04-01 10:24:00,169.6231,169.7528,169.6132,169.7126,146226
2024-04-01 10:25:00,169.7079,169.7478,169.6930,169.7279,112500
2024-04-01 10:26:00,169.7249,169.7329,169.6431,169.6730,91088
2024-04-01 10:27:00,169.6730,169.7129,169.6331,169.6880,82960
2024-04-01 10:28:00,169.6880,169.7628,169.6880,169.7428,99110
2024-04-01 10:29:00,169.7427,169.7528,169.6332,169.6629,71772
2024-04-01 10:30:00,169.6531,169.7079,169.5932,169.6331,109171
2024-04-01 10:31:00,169.6431,169.7329,169.6431,169.6930,84896
2024-04-01 10:32:00,169.6930,169.7029,169.6331,169.6381,57141
2024-04-01 10:33:00,169.6431,169.6730,169.5733,169.6730,97100
2024-04-01 10:34:00,169.6730,169.6730,169.6231,169.6331,103665
2024-04-01 10:35:00,169.6331,169.6331,169.4855,169.5563,97071
2024-04-01 10:36:00,169.5583,169.5832,169.5234,169.5806,81652
2024-04-01 10:37:00,169.5782,169.5882,169.5533,169.5767,94404
2024-04-01 10:38:00,169.5733,169.5832,169.5034,169.5184,86892
2024-04-01 10:39:00,169.5034,169.5234,169.4236,169.4286,154382
2024-04-01 10:40:00,169.4310,169.5034,169.3937,169.4984,104897
2024-04-01 10:41:00,169.4984,169.5633,169.4785,169.5234,71665
2024-04-01 10:42:00,169.5322,169.5733,169.5234,169.5633,65645
2024-04-01 10:43:00,169.5657,169.5733,169.5334,169.5383,86161
2024-04-01 10:44:00,169.5383,169.6231,169.5234,169.5982,131141
2024-04-01 10:45:00,169.5882,169.6032,169.5633,169.5932,118382
2024-04-01 10:46:00,169.5932,169.6032,169.5433,169.5633,72191
2024-04-01 10:47:00,169.5583,169.6531,169.5583,169.6481,99765
2024-04-01 10:48:00,169.6493,169.6580,169.5334,169.5832,131466
2024-04-01 10:49:00,169.5832,169.5999,169.5533,169.5533,68447
2024-04-01 10:50:00,169.5583,169.5832,169.5134,169.5533,98959
2024-04-01 10:51:00,169.5433,169.5832,169.5334,169.5683,74917
2024-04-01 10:52:00,169.5633,169.5932,169.5151,169.5733,58325
2024-04-01 10:53:00,169.5733,169.5832,169.5034,169.5134,50904
2024-04-01 10:54:00,169.5134,169.5184,169.4685,169.4835,61409
2024-04-01 10:55:00,169.4935,169.5334,169.4635,169.4885,59356
2024-04-01 10:56:00,169.4885,169.5832,169.4835,169.5284,96101
2024-04-01 10:57:00,169.5284,169.5383,169.4685,169.4735,50233
2024-04-01 10:58:00,169.4785,169.4935,169.4286,169.4585,75728
2024-04-01 10:59:00,169.4536,169.4935,169.4236,169.4536,100271
2024-04-01 11:00:00,169.4585,169.4585,169.3887,169.4162,111088
2024-04-01 11:01:00,169.4186,169.4235,169.3638,169.3837,164749
2024-04-01 11:02:00,169.3787,169.4236,169.3538,169.3987,69424
2024-04-01 11:03:00,169.3937,169.4037,169.3438,169.3438,64020
2024-04-01 11:04:00,169.3438,169.3667,169.2840,169.3089,100544
2024-04-01 11:05:00,169.3139,169.3339,169.2541,169.2640,102140
2024-04-01 11:06:00,169.2631,169.2640,169.1942,169.2429,148181
2024-04-01 11:07:00,169.2341,169.2541,169.1842,169.2092,118176
2024-04-01 11:08:00,169.2092,169.2092,169.1192,169.1593,139706
2024-04-01 11:09:00,169.1643,169.2042,169.1344,169.1943,100644
2024-04-01 11:10:00,169.1942,169.2142,169.1343,169.1593,125597
2024-04-01 11:11:00,169.1643,169.2241,169.1593,169.2142,65058
2024-04-01 11:12:00,169.2241,169.2940,169.2241,169.2552,93594
2024-04-01 11:13:00,169.2639,169.2639,169.1443,169.1743,83775
2024-04-01 11:14:00,169.1743,169.1942,169.1743,169.1743,51219
2024-04-01 11:15:00,169.1792,169.1942,169.1244,169.1344,95395
2024-04-01 11:16:00,169.1244,169.2142,169.0496,169.2042,212942
2024-04-01 11:17:00,169.2044,169.2044,169.1044,169.1344,85839
2024-04-01 11:18:00,169.1393,169.1942,169.1393,169.1942,51926
2024-04-01 11:19:00,169.1865,169.2042,169.1643,169.1789,76808
2024-04-01 11:20:00,169.1787,169.1842,169.1543,169.1543,76649
2024-04-01 11:21:00,169.1543,169.1643,169.0845,169.1493,73798
2024-04-01 11:22:00,169.1443,169.2640,169.1443,169.2538,100704
2024-04-01 11:23:00,169.2510,169.3638,169.2441,169.3538,158779
2024-04-01 11:24:00,169.3438,169.3738,169.2940,169.3139,107217
2024-04-01 11:25:00,169.3240,169.3538,169.3040,169.3488,55466
2024-04-01 11:26:00,169.3488,169.4236,169.3438,169.3937,79769
2024-04-01 11:27:00,169.3937,169.4635,169.3738,169.4536,85920
2024-04-01 11:28:00,169.4486,169.4635,169.3937,169.4037,61993
2024-04-01 11:29:00,169.3937,169.4336,169.3937,169.4186,53550
2024-04-01 11:30:00,169.4137,169.4236,169.3887,169.4087,55233
2024-04-01 11:31:00,169.4087,169.4434,169.3837,169.4286,42252
2024-04-01 11:32:00,169.4236,169.4935,169.4236,169.4835,84069
2024-04-01 11:33:00,169.4835,169.4935,169.4635,169.4785,608472
2024-04-01 11:34:00,169.4835,169.5134,169.4536,169.4536,58999
2024-04-01 11:35:00,169.4536,169.5533,169.4536,169.5433,93365
2024-04-01 11:36:00,169.5483,169.6531,169.5433,169.5534,205071
2024-04-01 11:37:00,169.5633,169.5733,169.5034,169.5433,67718
2024-04-01 11:38:00,169.5433,169.5733,169.5334,169.5533,42323
2024-04-01 11:39:00,169.5536,169.5733,169.5334,169.5433,59410
2024-04-01 11:40:00,169.5334,169.5533,169.4936,169.5433,62991
2024-04-01 11:41:00,169.5533,169.5733,169.5334,169.5522,79355
2024-04-01 11:42:00,169.5533,169.5633,169.5034,169.5533,67000
2024-04-01 11:43:00,169.5443,169.5733,169.5284,169.5469,69196
2024-04-01 11:44:00,169.5483,169.5533,169.5334,169.5463,34036
2024-04-01 11:45:00,169.5483,169.5533,169.5134,169.5234,56630
2024-04-01 11:46:00,169.5134,169.5633,169.4835,169.4935,69299
2024-04-01 11:47:00,169.4885,169.5533,169.4835,169.5433,44768
2024-04-01 11:48:00,169.5533,169.5733,169.5334,169.5633,61108
2024-04-01 11:49:00,169.5683,169.6231,169.5634,169.6063,73564
2024-04-01 11:50:00,169.6132,169.6331,169.5234,169.5383,86963
2024-04-01 11:51:00,169.5336,169.5633,169.4536,169.4585,65100
2024-04-01 11:52:00,169.4536,169.4635,169.3787,169.4037,64843
2024-04-01 11:53:00,169.3937,169.4236,169.3638,169.3837,72819
2024-04-01 11:54:00,169.3837,169.3937,169.2142,169.2541,113194
2024-04-01 11:55:00,169.2640,169.3239,169.2441,169.2553,82236
2024-04-01 11:56:00,169.2441,169.2690,169.2241,169.2491,55938
2024-04-01 11:57:00,169.2391,169.2940,169.2291,169.2640,60566
2024-04-01 11:58:00,169.2640,169.2690,169.2241,169.2491,41620
2024-04-01 11:59:00,169.2441,169.2441,169.1792,169.2173,65405
2024-04-01 12:00:00,169.2241,169.2341,169.1546,169.1842,95204
2024-04-01 12:01:00,169.1942,169.2639,169.1842,169.2341,62028
2024-04-01 12:02:00,169.2241,169.3438,169.2241,169.3316,62232
2024-04-01 12:03:00,169.3289,169.4037,169.3239,169.3987,53852
2024-04-01 12:04:00,169.3944,169.4735,169.3937,169.4733,112577
