,open_MCD,high_MCD,low_MCD,close_MCD,volume_MCD
2024-05-23 17:19:00,254.7624,254.7624,254.7229,254.7624,29
2024-05-23 17:20:00,254.7229,254.7229,254.7229,254.7229,1
2024-05-23 17:21:00,254.7624,254.8315,254.6636,254.7624,76
2024-05-23 17:22:00,254.6636,254.6636,254.6189,254.6636,4
2024-05-23 17:23:00,254.6636,254.6636,254.6636,254.6636,2
2024-05-23 17:24:00,254.6636,254.6636,254.6636,254.6636,26
2024-05-23 17:25:00,254.6636,254.6636,254.6636,254.6636,12
2024-05-23 17:26:00,254.6340,254.6537,254.6340,254.6537,24
2024-05-23 17:27:00,254.6636,254.6636,254.6636,254.6636,3
2024-05-23 17:28:00,254.8019,254.8019,254.5648,254.6438,1721
2024-05-23 17:29:00,254.6537,254.7624,254.6537,254.6636,301
2024-05-23 17:30:00,254.7624,254.7624,254.7624,254.7624,855
2024-05-23 17:31:00,254.7624,254.7624,254.6636,254.6636,7
2024-05-23 17:34:00,254.7723,254.7723,254.7723,254.7723,1
2024-05-23 17:35:00,254.7723,254.7723,254.7624,254.7624,5
2024-05-23 17:36:00,254.7723,254.7723,254.7723,254.7723,3
2024-05-23 17:37:00,254.7624,254.7624,254.7624,254.7624,1
2024-05-23 17:39:00,254.7723,254.7920,254.7723,254.7723,234404
2024-05-23 17:40:00,254.7723,254.7723,254.7624,254.7624,16
2024-05-23 17:41:00,254.7624,254.7707,254.6636,254.6636,404
2024-05-23 17:42:00,254.6686,254.6686,254.6686,254.6686,300
2024-05-23 17:43:00,254.7723,254.7723,254.7723,254.7723,15
2024-05-23 17:44:00,254.7624,254.7624,254.7624,254.7624,2
2024-05-23 17:45:00,254.7624,254.7723,254.7624,254.7723,10
2024-05-23 17:46:00,254.7624,254.7723,254.7624,254.7723,74
2024-05-23 17:47:00,254.7624,254.7723,254.7624,254.7723,17
2024-05-23 17:48:00,254.7624,254.7624,254.4660,254.4660,1530
2024-05-23 17:49:00,254.4660,254.4660,254.3673,254.3673,470
2024-05-23 17:50:00,254.7624,254.7624,254.7624,254.7624,8
2024-05-23 17:51:00,254.3771,254.3771,254.3771,254.3771,2
2024-05-23 17:52:00,254.7525,254.7624,254.7525,254.7525,31
2024-05-23 17:53:00,254.6636,254.6636,254.6636,254.6636,1
2024-05-23 17:54:00,254.7624,254.7624,254.7525,254.7525,11
2024-05-23 17:55:00,254.7525,254.7624,254.7525,254.7624,7
2024-05-23 17:56:00,254.7624,254.7624,254.7525,254.7525,8
2024-05-23 17:57:00,254.7525,254.7624,254.3771,254.3771,8
2024-05-23 17:58:00,254.7130,254.7130,254.7130,254.7130,2
2024-05-23 17:59:00,254.7624,254.7624,254.6618,254.6636,14
2024-05-23 18:00:00,254.7624,254.7920,254.6636,254.7920,212
2024-05-23 18:01:00,254.6537,254.6537,254.6537,254.6537,8
2024-05-23 18:03:00,254.7919,254.7919,254.7919,254.7919,120
2024-05-23 18:04:00,254.7920,254.7920,254.7920,254.7920,1
2024-05-23 18:05:00,254.6537,254.7426,254.6537,254.7426,2
2024-05-23 18:06:00,254.6537,254.6537,254.6537,254.6537,3
2024-05-23 18:07:00,254.6636,254.6636,254.6636,254.6636,19
2024-05-23 18:08:00,254.7920,254.7920,254.7920,254.7920,2
2024-05-23 18:09:00,254.7821,254.7920,254.7821,254.7920,49
2024-05-23 18:11:00,254.7920,254.7920,254.7920,254.7920,2
2024-05-23 18:12:00,254.7920,254.7920,254.7920,254.7920,10
2024-05-23 18:14:00,254.7920,254.7920,254.7920,254.7920,1
2024-05-23 18:15:00,254.4660,254.4660,254.4660,254.4660,3
2024-05-23 18:16:00,254.4660,254.4660,254.4660,254.4660,200
2024-05-23 18:17:00,254.7920,254.7920,254.7920,254.7920,8
2024-05-23 18:19:00,254.7920,254.7920,254.7624,254.7821,54
2024-05-23 18:20:00,254.7920,254.7920,254.7920,254.7920,1005
2024-05-23 18:21:00,254.7920,254.7920,254.7920,254.7920,7
2024-05-23 18:22:00,254.7624,254.7624,254.7624,254.7624,38
2024-05-23 18:24:00,254.7624,254.7624,254.7624,254.7624,1
2024-05-23 18:25:00,254.7624,254.7624,254.7624,254.7624,1
2024-05-23 18:26:00,254.7624,254.7624,254.7624,254.7624,11
2024-05-23 18:27:00,254.6636,254.6636,254.3673,254.5154,885
2024-05-23 18:30:00,254.7920,254.7920,254.7920,254.7920,636506
2024-05-23 18:32:00,254.7426,254.7426,254.4957,254.4957,105
2024-05-23 18:33:00,254.3995,254.3995,254.3995,254.3995,100
2024-05-23 18:35:00,254.6932,254.7624,254.6142,254.7624,6
2024-05-23 18:36:00,254.7624,254.7624,254.4660,254.4660,16
2024-05-23 18:37:00,254.7624,254.7624,254.7328,254.7328,42
2024-05-23 18:38:00,254.7624,254.7624,254.7328,254.7624,30
2024-05-23 18:40:00,254.7624,254.7624,254.7624,254.7624,2
2024-05-23 18:41:00,254.7624,254.7624,254.6438,254.6438,21
2024-05-23 18:44:00,254.6438,254.6438,254.6438,254.6438,26
2024-05-23 18:45:00,254.6241,254.6241,254.6241,254.6241,101
2024-05-23 18:46:00,254.6241,254.6241,254.6241,254.6241,5
2024-05-23 18:47:00,254.4660,254.6438,254.4660,254.4660,112
2024-05-23 18:48:00,254.7624,254.7624,254.4660,254.4660,27
2024-05-23 18:49:00,254.7624,254.7624,254.7624,254.7624,2
2024-05-23 18:50:00,254.6043,254.7624,254.6043,254.6537,61
2024-05-23 18:51:00,254.6142,254.7624,254.6142,254.7624,5
2024-05-23 18:52:00,254.6438,254.6537,254.6438,254.6537,16
2024-05-23 18:53:00,254.5648,254.5648,254.5648,254.5648,1
2024-05-23 18:54:00,254.6093,254.7624,254.6093,254.6537,4
2024-05-23 18:55:00,254.6438,254.6537,254.6438,254.6537,6
2024-05-23 18:56:00,254.6537,254.6537,254.6537,254.6537,4
2024-05-23 18:57:00,254.6537,254.6537,254.6537,254.6537,6
2024-05-23 18:58:00,254.6537,254.6537,254.3673,254.3673,18
2024-05-23 19:00:00,254.7920,254.7920,254.7920,254.7920,636506
2024-05-23 19:01:00,254.6636,254.6636,254.6636,254.6636,15
2024-05-23 19:02:00,254.6537,254.6537,254.6438,254.6438,4
2024-05-23 19:03:00,254.6636,254.6636,254.6636,254.6636,5
2024-05-23 19:04:00,254.6241,254.6340,254.6241,254.6340,15
2024-05-23 19:06:00,254.6241,254.6241,254.5648,254.5648,1324
2024-05-23 19:08:00,254.6241,254.6241,254.4858,254.4858,9
2024-05-23 19:09:00,254.6340,254.6636,254.5648,254.5648,4
2024-05-23 19:10:00,254.5648,254.5648,254.4858,254.4858,5
2024-05-23 19:11:00,254.5747,254.5747,254.4463,254.4463,130
2024-05-23 19:13:00,254.5648,254.6241,254.5648,254.6241,51
2024-05-23 19:14:00,254.6636,254.6636,254.5648,254.6241,31
2024-05-23 19:15:00,254.6241,254.6241,254.6241,254.6241,17
2024-05-23 19:16:00,254.6340,254.6340,254.6340,254.6340,84
2024-05-23 19:17:00,254.6340,254.6340,254.6340,254.6340,5
2024-05-23 19:18:00,254.6340,254.6340,254.6340,254.6340,8
2024-05-23 19:19:00,254.6340,254.6636,254.6340,254.6636,100
2024-05-23 19:20:00,254.4759,254.6537,254.4759,254.6537,28
2024-05-23 19:22:00,254.6636,254.6636,254.6636,254.6636,335
2024-05-23 19:23:00,254.7229,254.7426,254.7229,254.7426,80
2024-05-23 19:24:00,254.7624,254.7624,254.5846,254.7624,7
2024-05-23 19:25:00,254.7426,254.7426,254.7426,254.7426,1
2024-05-23 19:27:00,254.7426,254.7624,254.7426,254.7624,2
2024-05-23 19:28:00,254.7426,254.7624,254.7426,254.7624,6
2024-05-23 19:30:00,254.7624,254.7624,254.7624,254.7624,1
2024-05-23 19:31:00,254.7624,254.7624,254.7426,254.7606,7
2024-05-23 19:32:00,254.7624,254.7624,254.7624,254.7624,9
2024-05-23 19:33:00,254.7624,254.7624,254.7624,254.7624,10
2024-05-23 19:34:00,254.7624,254.7624,254.7624,254.7624,70
2024-05-23 19:35:00,254.7624,254.7624,254.7624,254.7624,4
2024-05-23 19:36:00,254.7624,254.7723,254.7624,254.7723,185
2024-05-23 19:37:00,254.7624,254.7624,254.7624,254.7624,5
2024-05-23 19:39:00,254.8315,254.8315,254.7624,254.7624,3
2024-05-23 19:40:00,254.7821,254.7821,254.7821,254.7821,2
2024-05-23 19:41:00,254.8315,254.8315,254.8315,254.8315,5
2024-05-23 19:42:00,254.5747,254.5747,254.5747,254.5747,200
2024-05-23 19:43:00,254.7821,254.7821,254.7821,254.7821,1
2024-05-23 19:44:00,254.7920,254.7920,254.7920,254.7920,2
2024-05-23 19:46:00,254.8118,254.8118,254.7920,254.7920,5
2024-05-23 19:47:00,254.7920,254.8315,254.7920,254.8315,7
2024-05-23 19:48:00,254.8315,254.8315,254.8315,254.8315,1
2024-05-23 19:49:00,254.8414,254.8414,254.8414,254.8414,20
2024-05-23 19:50:00,254.7723,254.8019,254.7723,254.8019,8
2024-05-23 19:51:00,254.8019,254.8414,254.8019,254.8217,7
2024-05-23 19:52:00,254.8315,254.8414,254.8315,254.8414,97
2024-05-23 19:53:00,254.8315,254.8315,254.8315,254.8315,4
2024-05-23 19:54:00,254.7920,254.8612,254.5747,254.8612,462
2024-05-23 19:55:00,254.8612,254.8612,254.8612,254.8612,4
2024-05-23 19:56:00,254.8538,254.8538,254.3673,254.6142,494
2024-05-23 19:57:00,254.5648,254.5648,254.3673,254.3673,41
2024-05-23 19:59:00,254.7920,254.8612,254.7920,254.8612,16
2024-05-24 04:00:00,255.3551,255.6317,254.5747,254.5747,13
2024-05-24 04:01:00,255.2958,255.4539,255.0291,255.4539,55
2024-05-24 04:03:00,255.4341,255.4341,255.4341,255.4341,10
2024-05-24 04:07:00,255.8391,255.8391,255.3452,255.8194,60
2024-05-24 04:08:00,255.8391,255.8391,255.8391,255.8391,1
2024-05-24 04:09:00,255.8391,255.8391,255.4440,255.4440,101
2024-05-24 04:10:00,255.4440,255.4440,255.2563,255.3551,71
2024-05-24 04:12:00,255.3551,255.3551,255.3551,255.3551,26
2024-05-24 04:13:00,255.3551,255.3551,255.3551,255.3551,10
2024-05-24 04:14:00,255.3551,255.3551,255.3551,255.3551,100
2024-05-24 04:15:00,255.3551,255.3551,255.3551,255.3551,100
2024-05-24 04:16:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:17:00,255.3551,255.3551,255.3551,255.3551,4
2024-05-24 04:18:00,255.3551,255.3551,255.1081,255.2761,87
2024-05-24 04:19:00,255.3551,255.3551,255.3551,255.3551,15
2024-05-24 04:20:00,255.3551,255.3551,255.3551,255.3551,29
2024-05-24 04:21:00,255.3551,255.3551,255.3551,255.3551,21
2024-05-24 04:22:00,255.3551,255.3551,255.3551,255.3551,4
2024-05-24 04:23:00,255.3551,255.3551,255.3551,255.3551,2
2024-05-24 04:26:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:27:00,255.3551,255.3551,255.3551,255.3551,2
2024-05-24 04:29:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:30:00,255.3551,255.3551,255.3551,255.3551,11
2024-05-24 04:32:00,255.1081,255.3551,255.1081,255.3551,2
2024-05-24 04:35:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:37:00,255.3551,255.3551,255.3551,255.3551,2
2024-05-24 04:38:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:40:00,255.3551,255.3551,255.3551,255.3551,80
2024-05-24 04:41:00,255.3946,255.3946,255.3946,255.3946,2
2024-05-24 04:42:00,255.3551,255.3551,255.3551,255.3551,5
2024-05-24 04:44:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 04:45:00,255.3551,255.3551,255.3551,255.3551,11
2024-05-24 04:46:00,255.3551,255.3946,255.3551,255.3946,19
2024-05-24 04:47:00,255.3551,255.3946,255.3551,255.3946,109
2024-05-24 04:48:00,255.4144,255.4144,255.3946,255.3946,5
2024-05-24 04:49:00,255.3748,255.3748,255.3748,255.3748,1
2024-05-24 04:50:00,255.3946,255.3946,255.3946,255.3946,1
2024-05-24 04:51:00,255.3946,255.3946,255.1773,255.1773,43
2024-05-24 04:52:00,255.4045,255.4045,255.1081,255.1081,2
2024-05-24 04:53:00,255.4045,255.4045,255.1081,255.1081,2
2024-05-24 04:55:00,255.4242,255.4341,255.3946,255.3946,6
2024-05-24 04:56:00,255.4341,255.4341,255.1081,255.1081,3
2024-05-24 04:57:00,255.4045,255.4045,255.1081,255.1081,2
2024-05-24 04:58:00,255.3946,255.3946,255.1081,255.3946,3
2024-05-24 04:59:00,255.1081,255.3946,255.1081,255.3946,2
2024-05-24 05:00:00,255.3551,255.3551,255.3551,255.3551,1
2024-05-24 05:01:00,255.4045,255.4045,255.4045,255.4045,1
2024-05-24 05:03:00,255.3946,255.3946,255.3946,255.3946,1
2024-05-24 05:04:00,255.3946,255.3946,255.3946,255.3946,1
2024-05-24 05:05:00,255.4341,255.4440,255.4341,255.4440,80
2024-05-24 05:06:00,255.4045,255.4045,255.1180,255.3946,7
2024-05-24 05:10:00,255.4440,255.4440,255.4440,255.4440,25
2024-05-24 05:12:00,255.3946,255.3946,255.3946,255.3946,7
2024-05-24 05:15:00,255.4045,255.4045,255.4045,255.4045,11
2024-05-24 05:17:00,255.4440,255.4440,255.1081,255.1575,387
2024-05-24 05:21:00,255.3650,255.3650,255.3650,255.3650,1
2024-05-24 05:22:00,255.4440,255.4440,255.1575,255.1575,8
2024-05-24 05:23:00,255.1575,255.1575,255.1575,255.1575,11
2024-05-24 05:25:00,255.4440,255.4440,255.4440,255.4440,8
2024-05-24 05:26:00,256.3133,256.3133,256.3133,256.3133,1
2024-05-24 05:29:00,256.0367,256.0367,256.0367,256.0367,5
2024-05-24 05:30:00,256.0960,256.0960,256.0960,256.0960,5
2024-05-24 05:31:00,256.2441,256.2441,256.2441,256.2441,25
2024-05-24 05:37:00,256.8270,256.8270,256.3528,256.4121,96
2024-05-24 05:42:00,256.8270,256.8270,256.8270,256.8270,4
2024-05-24 05:44:00,256.2935,256.7973,256.2935,256.7973,20
2024-05-24 05:45:00,256.7973,256.7973,256.7973,256.7973,2
2024-05-24 05:46:00,256.8270,256.8270,256.8270,256.8270,4
2024-05-24 05:47:00,256.7973,256.7973,256.7973,256.7973,10
2024-05-24 05:48:00,256.7973,256.7973,256.7973,256.7973,1
2024-05-24 05:49:00,256.4615,256.5701,256.4318,256.4318,106
2024-05-24 05:50:00,256.6689,256.6689,256.6689,256.6689,1
2024-05-24 05:52:00,256.6689,256.7282,256.6689,256.7282,24
2024-05-24 05:58:00,256.3429,256.3429,256.3429,256.3429,120
2024-05-24 05:59:00,256.5010,256.5010,256.5010,256.5010,22
2024-05-24 06:00:00,256.5109,256.7084,256.5109,256.7084,7
2024-05-24 06:03:00,256.5800,256.5800,256.5800,256.5800,1
2024-05-24 06:05:00,256.4812,256.4812,256.4812,256.4812,15
2024-05-24 06:08:00,256.6887,256.6887,256.3034,256.3034,3
2024-05-24 06:10:00,256.4812,256.4812,256.4812,256.4812,5
2024-05-24 06:12:00,256.4812,256.4812,256.4812,256.4812,1
2024-05-24 06:13:00,256.4812,256.4812,256.4812,256.4812,4
2024-05-24 06:14:00,256.4812,256.4812,256.4812,256.4812,1
2024-05-24 06:17:00,256.4812,256.4812,256.3627,256.3627,16
2024-05-24 06:18:00,256.4812,256.4812,256.4812,256.4812,9
2024-05-24 06:19:00,256.1454,256.2935,255.7502,255.7502,127
2024-05-24 06:22:00,256.2540,256.2540,256.2540,256.2540,2
2024-05-24 06:24:00,256.2540,256.2540,256.2540,256.2540,5
2024-05-24 06:27:00,256.2738,256.2738,256.2738,256.2738,6
2024-05-24 06:29:00,256.2738,256.2738,256.2738,256.2738,1
2024-05-24 06:31:00,255.8885,256.0762,255.6712,256.0762,415
2024-05-24 06:32:00,256.2540,256.4022,256.1849,256.1849,99
2024-05-24 06:34:00,256.4812,256.4812,256.4812,256.4812,6
2024-05-24 06:35:00,256.1849,256.1849,256.0564,256.0762,186
2024-05-24 06:36:00,256.1849,256.1849,256.1849,256.1849,1
2024-05-24 06:40:00,256.1849,256.1849,256.1849,256.1849,1
2024-05-24 06:42:00,256.1750,256.1750,256.1157,256.1157,171
2024-05-24 06:43:00,256.2738,256.2837,256.2540,256.2837,113
2024-05-24 06:44:00,256.3429,256.3429,256.3429,256.3429,3
2024-05-24 06:45:00,256.3429,256.3429,256.3429,256.3429,21
2024-05-24 06:46:00,256.4713,256.8368,256.3429,256.7084,445
2024-05-24 06:47:00,256.7084,256.7084,255.7700,256.5109,101
2024-05-24 06:48:00,256.6985,256.6985,255.6712,255.6712,139
2024-05-24 06:49:00,256.0071,256.0071,256.0071,256.0071,3
2024-05-24 06:50:00,256.0071,256.3232,256.0071,256.3232,6
2024-05-24 06:52:00,256.0367,256.0367,255.9478,255.9478,99
2024-05-24 06:55:00,255.6712,256.0367,255.6712,256.0367,19
2024-05-24 06:58:00,255.9478,255.9478,255.5131,255.5625,885
2024-05-24 07:00:00,255.5625,255.9280,255.3551,255.3551,75
2024-05-24 07:01:00,255.7008,255.7008,255.5625,255.5625,177
2024-05-24 07:02:00,255.5625,255.7008,255.5625,255.7008,6
2024-05-24 07:03:00,255.7008,255.7008,255.7008,255.7008,12
2024-05-24 07:04:00,255.3551,255.3551,255.3551,255.3551,456
2024-05-24 07:06:00,255.3650,255.6761,255.3551,255.6761,103
2024-05-24 07:07:00,255.3551,255.4045,255.3551,255.3650,527
2024-05-24 07:08:00,255.3650,255.3650,255.2365,255.2365,272
2024-05-24 07:10:00,255.3551,255.3551,255.3551,255.3551,8
2024-05-24 07:11:00,255.3551,255.3551,255.3551,255.3551,102
2024-05-24 07:15:00,255.5428,255.5428,255.5428,255.5428,4
2024-05-24 07:17:00,255.5378,255.7206,255.5378,255.5378,120
2024-05-24 07:18:00,255.5378,255.5378,255.5378,255.5378,1
2024-05-24 07:19:00,255.5378,255.6020,255.5378,255.5378,151
2024-05-24 07:21:00,255.4341,255.5378,255.4045,255.5378,11
2024-05-24 07:22:00,255.4045,255.5378,255.3551,255.5378,89
2024-05-24 07:24:00,255.5378,255.5378,255.5378,255.5378,12
2024-05-24 07:29:00,255.4637,255.7008,255.4637,255.4637,964
2024-05-24 07:31:00,255.4637,255.4637,255.4637,255.4637,16
2024-05-24 07:34:00,255.6267,255.6267,255.6267,255.6267,3
2024-05-24 07:35:00,255.5033,255.5033,255.4637,255.5033,121
2024-05-24 07:37:00,255.3551,255.3551,255.2859,255.2859,11
2024-05-24 07:38:00,255.3156,255.4934,255.0785,255.2662,357
2024-05-24 07:39:00,255.4193,255.4193,255.4193,255.4193,1
2024-05-24 07:40:00,255.3452,255.3452,255.3452,255.3452,4
2024-05-24 07:41:00,255.2662,255.3452,255.2662,255.3452,76
2024-05-24 07:42:00,255.2662,255.3551,255.2464,255.2958,178
2024-05-24 07:43:00,255.2563,255.3551,255.2563,255.3551,20
2024-05-24 07:46:00,255.3551,255.4242,255.3551,255.4242,3
2024-05-24 07:48:00,255.4242,255.4242,255.4242,255.4242,5
2024-05-24 07:49:00,255.3551,255.3551,255.3551,255.3551,10
2024-05-24 07:50:00,255.4242,255.6514,255.2958,255.6514,328
2024-05-24 07:52:00,255.6514,255.6514,255.5033,255.5033,16
2024-05-24 07:53:00,255.4934,255.4934,255.4835,255.4835,4
2024-05-24 07:54:00,255.4144,255.4242,255.4144,255.4144,41
2024-05-24 07:58:00,255.5033,255.5527,255.4539,255.5527,9
2024-05-24 07:59:00,255.4144,255.4144,255.4045,255.4045,12
2024-05-24 08:00:00,255.9873,256.6788,254.7920,254.7920,780
2024-05-24 08:01:00,254.7920,255.7502,254.5747,255.7502,47
2024-05-24 08:02:00,255.5428,256.6195,254.6932,256.6195,163
2024-05-24 08:03:00,255.4144,256.8368,254.7920,256.3429,354
2024-05-24 08:04:00,255.5625,256.8368,254.5747,255.4144,190
2024-05-24 08:05:00,256.3429,256.8862,254.5747,255.3551,261
2024-05-24 08:06:00,255.8490,256.8368,254.5846,256.7479,278
2024-05-24 08:07:00,255.4144,255.4144,255.4144,255.4144,2
2024-05-24 08:09:00,255.8490,255.8490,255.6514,255.6514,12
2024-05-24 08:10:00,255.8490,255.8490,255.6514,255.6514,4
2024-05-24 08:11:00,255.6514,255.6514,255.6514,255.6514,1
2024-05-24 08:12:00,255.6514,255.8490,255.6514,255.8490,2
2024-05-24 08:13:00,255.4144,255.6514,255.4144,255.6514,8
2024-05-24 08:14:00,255.6514,255.6514,255.6514,255.6514,2
2024-05-24 08:16:00,255.6514,255.6514,255.6514,255.6514,1
2024-05-24 08:17:00,255.6514,255.6514,255.6514,255.6514,55
2024-05-24 08:18:00,255.3650,255.6514,255.3650,255.6514,20
2024-05-24 08:19:00,255.5033,255.6514,255.5033,255.6514,2
2024-05-24 08:21:00,255.6514,255.6514,255.5033,255.6514,5
2024-05-24 08:22:00,255.7008,255.7008,255.6514,255.6514,10
2024-05-24 08:23:00,255.8490,255.8490,255.8490,255.8490,3
2024-05-24 08:25:00,255.6514,255.6514,255.6514,255.6514,1
2024-05-24 08:26:00,255.6514,255.6514,255.6317,255.6317,12
2024-05-24 08:27:00,255.6514,255.8490,255.6514,255.6514,66
2024-05-24 08:28:00,255.5329,255.5329,255.5329,255.5329,2
2024-05-24 08:29:00,255.6514,255.6514,255.6514,255.6514,31
2024-05-24 08:30:00,255.6514,255.8391,255.6514,255.8391,44
2024-05-24 08:32:00,255.6811,255.6811,255.6514,255.6514,4
2024-05-24 08:33:00,255.6020,255.6514,255.5527,255.6514,16
2024-05-24 08:34:00,255.6514,255.6514,255.6514,255.6514,4
2024-05-24 08:35:00,255.6514,255.8490,255.6514,255.7996,53
2024-05-24 08:36:00,255.8490,255.8490,255.7700,255.7700,18
2024-05-24 08:37:00,255.8095,255.8095,255.8095,255.8095,1
2024-05-24 08:39:00,255.7305,255.8095,255.7305,255.7502,32
2024-05-24 08:40:00,255.7502,255.7502,255.7502,255.7502,6
2024-05-24 08:41:00,255.6514,255.7799,255.6514,255.7799,61
2024-05-24 08:42:00,255.8490,255.8490,255.6514,255.7897,20
2024-05-24 08:43:00,255.6020,255.6020,255.6020,255.6020,6
2024-05-24 08:45:00,255.8095,255.8095,255.8095,255.8095,1
2024-05-24 08:46:00,255.7700,255.8095,255.7700,255.8095,12
2024-05-24 08:48:00,255.8490,255.8490,255.5650,255.7107,176
2024-05-24 08:49:00,255.6020,255.6811,255.5428,255.5428,301
2024-05-24 08:50:00,255.5428,255.5527,255.5428,255.5527,40
2024-05-24 08:51:00,255.5131,255.5230,255.4242,255.4539,100
2024-05-24 08:52:00,255.4539,255.4539,255.4242,255.4242,34
2024-05-24 08:53:00,255.3650,255.3946,255.2563,255.3946,95
2024-05-24 08:54:00,255.3946,255.3946,255.3946,255.3946,2
2024-05-24 08:56:00,255.3946,255.3946,255.2563,255.2958,169
2024-05-24 08:57:00,259.8349,259.8349,255.2761,255.2761,241
2024-05-24 08:58:00,255.3156,255.3156,255.3156,255.3156,40
2024-05-24 08:59:00,255.2662,255.3057,255.2662,255.3057,12
2024-05-24 09:00:00,255.3057,255.3156,255.1872,255.2464,543
2024-05-24 09:01:00,255.3156,255.3156,255.3156,255.3156,50
2024-05-24 09:02:00,255.3156,255.8490,255.3156,255.8391,20
2024-05-24 09:03:00,255.0983,255.0983,255.0983,255.0983,6
2024-05-24 09:04:00,255.3255,255.3255,255.3255,255.3255,2
2024-05-24 09:06:00,256.0169,256.0169,255.4045,255.6514,13
2024-05-24 09:07:00,255.8490,255.8490,255.4045,255.4045,20
2024-05-24 09:09:00,255.7502,255.8391,255.7502,255.8391,2
2024-05-24 09:10:00,256.0169,256.0169,256.0169,256.0169,1
2024-05-24 09:13:00,255.8860,255.8860,255.8860,255.8860,4
2024-05-24 09:15:00,255.8490,255.8490,255.8490,255.8490,1
2024-05-24 09:16:00,255.5724,255.5724,255.5724,255.5724,2
2024-05-24 09:17:00,255.7799,255.7799,255.7799,255.7799,4
2024-05-24 09:18:00,255.7799,255.8391,255.7799,255.8391,16
2024-05-24 09:19:00,255.8391,255.8490,255.8391,255.8490,394
2024-05-24 09:20:00,255.8490,255.8490,255.8194,255.8490,22
2024-05-24 09:21:00,255.8391,255.8391,255.8391,255.8391,3
2024-05-24 09:22:00,255.8490,255.8490,255.8490,255.8490,12
2024-05-24 09:23:00,255.8391,255.8391,255.8194,255.8194,5
2024-05-24 09:24:00,255.8391,255.8391,255.8391,255.8391,4
2024-05-24 09:26:00,255.8391,255.8490,255.8391,255.8490,9
2024-05-24 09:27:00,255.8490,255.8490,255.7996,255.7996,14
2024-05-24 09:28:00,255.7996,255.7996,255.7996,255.7996,1
2024-05-24 09:29:00,255.8391,255.8490,254.9896,254.9896,659
2024-05-24 09:30:00,255.5922,255.5922,254.4957,254.6340,90000
2024-05-24 09:31:00,254.6932,255.7122,254.5747,255.7122,18020
2024-05-24 09:32:00,255.6910,255.8458,255.2268,255.5428,3778
2024-05-24 09:33:00,255.3561,255.6322,255.0587,255.4695,21742
2024-05-24 09:34:00,255.2168,255.5823,255.2069,255.3650,11905
2024-05-24 09:35:00,255.4835,255.6613,255.2859,255.6366,17263
2024-05-24 09:36:00,255.6761,255.7305,255.5378,255.7305,16201
