,open_XOM,high_XOM,low_XOM,close_XOM,volume_XOM
2024-05-30 12:09:00,112.7280,112.8113,112.6983,112.8113,25325
2024-05-30 12:10:00,112.8211,112.8272,112.7925,112.8173,20252
2024-05-30 12:11:00,112.8372,112.8570,112.8223,112.8372,11932
2024-05-30 12:12:00,112.8372,112.8669,112.8249,112.8471,14609
2024-05-30 12:13:00,112.8471,112.8570,112.8123,112.8570,11373
2024-05-30 12:14:00,112.8471,112.8768,112.8173,112.8223,27238
2024-05-30 12:15:00,112.8272,112.8768,112.8173,112.8173,52150
2024-05-30 12:16:00,112.8173,112.8322,112.7578,112.7578,12303
2024-05-30 12:17:00,112.7776,112.8173,112.7677,112.8173,10567
2024-05-30 12:18:00,112.8074,112.8173,112.7875,112.7875,16780
2024-05-30 12:19:00,112.7776,112.7975,112.7727,112.7776,9756
2024-05-30 12:20:00,112.7776,112.7826,112.7280,112.7479,9031
2024-05-30 12:21:00,112.7578,112.7677,112.7330,112.7333,9200
2024-05-30 12:22:00,112.7379,112.7395,112.6735,112.6735,6649
2024-05-30 12:23:00,112.6685,112.6883,112.6685,112.6685,13301
2024-05-30 12:24:00,112.6685,112.7082,112.6586,112.6983,17339
2024-05-30 12:25:00,112.7032,112.7280,112.6883,112.6883,15681
2024-05-30 12:26:00,112.6983,112.7082,112.6883,112.6933,9606
2024-05-30 12:27:00,112.6983,112.6983,112.6685,112.6685,13005
2024-05-30 12:28:00,112.6587,112.6735,112.6239,112.6387,15474
2024-05-30 12:29:00,112.6487,112.6883,112.6487,112.6487,18725
2024-05-30 12:30:00,112.6437,112.7181,112.6387,112.7181,13491
2024-05-30 12:31:00,112.7181,112.7975,112.7181,112.7677,23002
2024-05-30 12:32:00,112.7776,112.8223,112.7749,112.8065,21585
2024-05-30 12:33:00,112.8024,112.8272,112.7976,112.8123,8575
2024-05-30 12:34:00,112.8173,112.8272,112.8075,112.8075,10099
2024-05-30 12:35:00,112.8173,112.8272,112.8024,112.8173,13909
2024-05-30 12:36:00,112.8173,112.8768,112.8123,112.8768,24897
2024-05-30 12:37:00,112.8768,112.9661,112.8669,112.9205,10132
2024-05-30 12:38:00,112.9264,112.9810,112.9264,112.9463,9927
2024-05-30 12:39:00,112.9562,112.9860,112.9413,112.9661,13789
2024-05-30 12:40:00,112.9661,112.9760,112.9372,112.9661,15882
2024-05-30 12:41:00,112.9760,112.9959,112.9661,112.9958,6222
2024-05-30 12:42:00,112.9860,112.9959,112.8868,112.8967,46415
2024-05-30 12:43:00,112.8967,112.9016,112.8768,112.9016,8007
2024-05-30 12:44:00,112.9066,112.9165,112.8967,112.9066,10878
2024-05-30 12:45:00,112.9016,112.9165,112.9012,112.9116,61857
2024-05-30 12:46:00,112.9165,112.9165,112.8471,112.8516,16262
2024-05-30 12:47:00,112.8516,112.9066,112.8516,112.8768,16217
2024-05-30 12:48:00,112.8669,112.8768,112.8471,112.8570,17875
2024-05-30 12:49:00,112.8620,112.8620,112.8160,112.8471,24256
2024-05-30 12:50:00,112.8471,112.8471,112.8074,112.8350,21096
2024-05-30 12:51:00,112.8372,112.8669,112.8372,112.8520,9087
2024-05-30 12:52:00,112.8471,112.9463,112.8372,112.9264,64432
2024-05-30 12:53:00,112.9165,112.9314,112.8272,112.8372,15375
2024-05-30 12:54:00,112.8421,112.8510,112.7677,112.8115,33239
2024-05-30 12:55:00,112.8074,112.8967,112.8024,112.8768,8626
2024-05-30 12:56:00,112.8868,112.9116,112.8669,112.8766,6776
2024-05-30 12:57:00,112.8768,112.9066,112.8768,112.8868,12215
2024-05-30 12:58:00,112.8768,112.9364,112.8768,112.9264,8202
2024-05-30 12:59:00,112.9364,112.9810,112.9364,112.9760,8694
2024-05-30 13:00:00,112.9860,113.0058,112.9760,113.0058,9728
2024-05-30 13:01:00,113.0051,113.0554,113.0008,113.0256,13336
2024-05-30 13:02:00,113.0256,113.0256,112.9364,112.9463,13228
2024-05-30 13:03:00,112.9562,112.9562,112.8570,112.8818,13961
2024-05-30 13:04:00,112.8967,112.9066,112.8669,112.8669,9567
2024-05-30 13:05:00,112.8719,112.9016,112.8719,112.8967,9223
2024-05-30 13:06:00,112.9066,112.9364,112.8967,112.9066,16050
2024-05-30 13:07:00,112.9116,112.9264,112.8669,112.8993,11631
2024-05-30 13:08:00,112.8967,112.9215,112.8769,112.8818,9723
2024-05-30 13:09:00,112.8868,112.8868,112.8372,112.8372,11794
2024-05-30 13:10:00,112.8372,112.8471,112.7826,112.7975,15947
2024-05-30 13:11:00,112.8074,112.8173,112.7677,112.7875,21438
2024-05-30 13:12:00,112.7925,112.8173,112.7925,112.7975,18102
2024-05-30 13:13:00,112.7975,112.8173,112.7975,112.8074,9722
2024-05-30 13:14:00,112.8123,112.8123,112.7875,112.7925,12003
2024-05-30 13:15:00,112.7975,112.7975,112.7379,112.7627,17901
2024-05-30 13:16:00,112.7578,112.8074,112.7578,112.8074,45111
2024-05-30 13:17:00,112.8024,112.8074,112.7280,112.7429,19484
2024-05-30 13:18:00,112.7429,112.7479,112.7082,112.7429,13751
2024-05-30 13:19:00,112.7379,112.7875,112.7355,112.7837,13327
2024-05-30 13:20:00,112.7875,112.7975,112.7776,112.7975,18342
2024-05-30 13:21:00,112.7975,112.7975,112.7578,112.7657,25737
2024-05-30 13:22:00,112.7677,112.8372,112.7677,112.8372,58565
2024-05-30 13:23:00,112.8372,112.8570,112.8074,112.8173,25456
2024-05-30 13:24:00,112.8074,112.8272,112.8024,112.8272,12677
2024-05-30 13:25:00,112.8223,112.8570,112.7925,112.8272,22446
2024-05-30 13:26:00,112.8223,112.8223,112.7925,112.7975,14515
2024-05-30 13:27:00,112.7975,112.7975,112.7082,112.7083,11902
2024-05-30 13:28:00,112.7181,112.7677,112.7181,112.7280,43588
2024-05-30 13:29:00,112.7181,112.7379,112.6983,112.7367,21307
2024-05-30 13:30:00,112.7330,112.7479,112.7124,112.7379,21377
2024-05-30 13:31:00,112.7429,112.7578,112.7082,112.7181,26883
2024-05-30 13:32:00,112.7181,112.7379,112.6635,112.6784,21914
2024-05-30 13:33:00,112.6834,112.7826,112.6834,112.7826,21244
2024-05-30 13:34:00,112.7875,112.7925,112.7359,112.7379,19976
2024-05-30 13:35:00,112.7429,112.7776,112.7429,112.7627,35957
2024-05-30 13:36:00,112.7713,112.8173,112.7677,112.7975,17177
2024-05-30 13:37:00,112.8024,112.8570,112.7925,112.8372,12448
2024-05-30 13:38:00,112.8372,112.8669,112.8173,112.8173,16615
2024-05-30 13:39:00,112.8074,112.8372,112.8024,112.8272,10709
2024-05-30 13:40:00,112.8322,112.8631,112.8321,112.8372,27685
2024-05-30 13:41:00,112.8322,112.8768,112.8322,112.8768,12852
2024-05-30 13:42:00,112.8868,112.9016,112.8818,112.8967,17794
2024-05-30 13:43:00,112.8917,112.9165,112.8892,112.8967,50999
2024-05-30 13:44:00,112.8967,112.9165,112.8917,112.9165,21806
2024-05-30 13:45:00,112.9116,112.9165,112.8719,112.8868,11454
2024-05-30 13:46:00,112.8967,112.9314,112.8818,112.9314,24298
2024-05-30 13:47:00,112.9264,112.9661,112.9264,112.9364,12799
2024-05-30 13:48:00,112.9364,113.0058,112.9357,112.9463,13790
2024-05-30 13:49:00,112.9463,112.9661,112.9364,112.9612,8845
2024-05-30 13:50:00,112.9562,112.9562,112.8869,112.8967,20629
2024-05-30 13:51:00,112.9016,112.9165,112.8917,112.9016,10523
2024-05-30 13:52:00,112.9016,112.9016,112.8620,112.8741,12451
2024-05-30 13:53:00,112.8719,112.8722,112.8570,112.8719,9490
2024-05-30 13:54:00,112.8669,112.8967,112.8669,112.8917,11353
2024-05-30 13:55:00,112.8917,112.9066,112.8620,112.8686,21505
2024-05-30 13:56:00,112.8669,112.8818,112.8620,112.8768,8673
2024-05-30 13:57:00,112.8768,112.9165,112.8768,112.9052,8952
2024-05-30 13:58:00,112.8967,112.9016,112.8719,112.9016,10393
2024-05-30 13:59:00,112.9016,112.9016,112.8768,112.8768,7105
2024-05-30 14:00:00,112.8768,112.8967,112.8620,112.8868,12929
2024-05-30 14:01:00,112.8917,112.8967,112.8570,112.8768,17895
2024-05-30 14:02:00,112.8669,112.8967,112.8620,112.8669,19802
2024-05-30 14:03:00,112.8669,112.8868,112.8471,112.8620,20423
2024-05-30 14:04:00,112.8620,112.8620,112.8372,112.8372,7136
2024-05-30 14:05:00,112.8322,112.8669,112.8272,112.8669,9129
2024-05-30 14:06:00,112.8620,112.8946,112.8620,112.8868,12084
2024-05-30 14:07:00,112.8868,112.9116,112.8818,112.8967,28334
2024-05-30 14:08:00,112.8917,112.9016,112.8768,112.9016,13843
2024-05-30 14:09:00,112.9030,112.9215,112.8719,112.9165,12558
2024-05-30 14:10:00,112.9215,112.9661,112.9116,112.9512,12122
2024-05-30 14:11:00,112.9612,113.0058,112.9512,113.0048,17938
2024-05-30 14:12:00,113.0008,113.0207,112.9959,112.9959,11235
2024-05-30 14:13:00,112.9949,113.0008,112.9364,112.9364,15148
2024-05-30 14:14:00,112.9463,112.9760,112.9463,112.9562,16811
2024-05-30 14:15:00,112.9562,112.9562,112.9068,112.9413,17661
2024-05-30 14:16:00,112.9364,112.9441,112.8570,112.8917,14580
2024-05-30 14:17:00,112.8967,112.9165,112.8669,112.8967,11771
2024-05-30 14:18:00,112.9066,112.9165,112.8967,112.9066,9612
2024-05-30 14:19:00,112.8943,112.8943,112.8768,112.8768,7475
2024-05-30 14:20:00,112.8818,112.8868,112.8421,112.8570,10264
2024-05-30 14:21:00,112.8620,112.8620,112.8074,112.8074,10524
2024-05-30 14:22:00,112.8074,112.8272,112.7826,112.7826,17061
2024-05-30 14:23:00,112.7875,112.8074,112.7578,112.7627,16519
2024-05-30 14:24:00,112.7627,112.8768,112.7624,112.8719,20377
2024-05-30 14:25:00,112.8719,112.8753,112.7975,112.8074,15328
2024-05-30 14:26:00,112.8074,112.8669,112.8074,112.8372,14269
2024-05-30 14:27:00,112.8372,112.8569,112.8272,112.8471,8887
2024-05-30 14:28:00,112.8372,112.8372,112.7776,112.7975,12665
2024-05-30 14:29:00,112.7925,112.8372,112.7925,112.8272,10313
2024-05-30 14:30:00,112.8223,112.8570,112.8075,112.8570,22004
2024-05-30 14:31:00,112.8570,112.9116,112.8570,112.8868,15128
2024-05-30 14:32:00,112.8868,112.9016,112.8471,112.9016,6928
2024-05-30 14:33:00,112.9066,112.9165,112.8987,112.9165,8715
2024-05-30 14:34:00,112.9103,112.9463,112.8868,112.9066,14148
2024-05-30 14:35:00,112.9066,112.9364,112.8967,112.8967,12333
2024-05-30 14:36:00,112.9066,112.9413,112.8768,112.9364,8336
2024-05-30 14:37:00,112.9215,112.9561,112.9165,112.9439,6664
2024-05-30 14:38:00,112.9413,112.9760,112.9413,112.9562,7522
2024-05-30 14:39:00,112.9512,112.9860,112.9463,112.9698,24676
2024-05-30 14:40:00,112.9711,113.0008,112.9612,112.9860,10107
2024-05-30 14:41:00,112.9909,113.0207,112.9860,112.9959,20772
2024-05-30 14:42:00,112.9959,113.0356,112.9860,113.0256,13972
2024-05-30 14:43:00,113.0356,113.0554,113.0157,113.0455,12745
2024-05-30 14:44:00,113.0356,113.0653,113.0058,113.0653,23730
2024-05-30 14:45:00,113.0604,113.1248,113.0554,113.1248,31264
2024-05-30 14:46:00,113.1248,113.1745,113.1248,113.1546,22177
2024-05-30 14:47:00,113.1546,113.1645,113.1170,113.1447,18308
2024-05-30 14:48:00,113.1397,113.1596,113.1348,113.1472,11271
2024-05-30 14:49:00,113.1408,113.1744,113.1272,113.1348,20830
2024-05-30 14:50:00,113.1248,113.1397,113.1050,113.1149,26944
2024-05-30 14:51:00,113.1050,113.1248,113.0951,113.1248,15547
2024-05-30 14:52:00,113.1199,113.1348,113.0951,113.1050,39528
2024-05-30 14:53:00,113.1050,113.1050,113.0901,113.0901,15516
2024-05-30 14:54:00,113.0951,113.1247,113.0852,113.1199,30568
2024-05-30 14:55:00,113.1248,113.1447,113.1050,113.1149,31550
2024-05-30 14:56:00,113.1050,113.1149,113.0951,113.0997,20506
2024-05-30 14:57:00,113.1000,113.1000,113.0554,113.0901,18367
2024-05-30 14:58:00,113.0854,113.1149,113.0752,113.0852,40477
2024-05-30 14:59:00,113.0951,113.1149,113.0852,113.0951,65721
2024-05-30 15:00:00,113.1000,113.1447,113.1000,113.1348,13569
2024-05-30 15:01:00,113.1348,113.2042,113.1348,113.1943,18917
2024-05-30 15:02:00,113.1993,113.1993,113.1397,113.1447,15982
2024-05-30 15:03:00,113.1448,113.2191,113.1448,113.1993,24025
2024-05-30 15:04:00,113.1993,113.2141,113.1943,113.2042,13132
2024-05-30 15:05:00,113.1993,113.2017,113.1447,113.1447,43578
2024-05-30 15:06:00,113.1447,113.1447,113.1149,113.1348,18134
2024-05-30 15:07:00,113.1348,113.1447,113.0852,113.1149,21415
2024-05-30 15:08:00,113.1149,113.1149,113.0802,113.0901,14986
2024-05-30 15:09:00,113.0901,113.1248,113.0802,113.0852,13618
2024-05-30 15:10:00,113.0802,113.0852,113.0504,113.0852,25080
2024-05-30 15:11:00,113.0852,113.0951,113.0752,113.0852,18843
2024-05-30 15:12:00,113.0901,113.1199,113.0752,113.1193,30538
2024-05-30 15:13:00,113.1248,113.1447,113.1050,113.1229,14904
2024-05-30 15:14:00,113.1248,113.1844,113.1000,113.1794,27817
2024-05-30 15:15:00,113.1794,113.2141,113.1745,113.2042,38030
2024-05-30 15:16:00,113.2092,113.2241,113.1844,113.1943,24326
2024-05-30 15:17:00,113.1893,113.1893,113.1447,113.1497,22842
2024-05-30 15:18:00,113.1497,113.1745,113.1447,113.1447,17341
2024-05-30 15:19:00,113.1447,113.1546,113.1149,113.1447,21686
2024-05-30 15:20:00,113.1497,113.1502,113.1149,113.1298,13854
2024-05-30 15:21:00,113.1248,113.1348,113.0901,113.1199,15045
2024-05-30 15:22:00,113.1149,113.1447,113.0951,113.1331,14747
2024-05-30 15:23:00,113.1348,113.1348,113.0802,113.1000,25978
2024-05-30 15:24:00,113.0951,113.1100,113.0554,113.0653,22098
2024-05-30 15:25:00,113.0703,113.0852,113.0356,113.0455,16331
2024-05-30 15:26:00,113.0356,113.0455,113.0108,113.0256,19311
2024-05-30 15:27:00,113.0256,113.0455,113.0058,113.0157,13564
2024-05-30 15:28:00,113.0147,113.0256,112.9959,112.9959,28592
2024-05-30 15:29:00,113.0058,113.0256,113.0008,113.0207,11010
2024-05-30 15:30:00,113.0207,113.0653,113.0108,113.0306,31921
2024-05-30 15:31:00,113.0356,113.0455,113.0125,113.0395,17382
2024-05-30 15:32:00,113.0405,113.0455,113.0256,113.0257,13192
2024-05-30 15:33:00,113.0256,113.0356,112.9661,112.9760,23694
2024-05-30 15:34:00,112.9810,113.0207,112.9661,113.0058,20498
2024-05-30 15:35:00,113.0058,113.0058,112.9760,112.9909,17927
2024-05-30 15:36:00,112.9959,113.0008,112.8768,112.8967,24597
2024-05-30 15:37:00,112.8967,112.9164,112.8719,112.9164,23595
2024-05-30 15:38:00,112.9066,112.9116,112.8620,112.8818,18498
2024-05-30 15:39:00,112.8768,112.8927,112.8669,112.8818,17329
2024-05-30 15:40:00,112.8818,112.8967,112.8471,112.8520,18144
2024-05-30 15:41:00,112.8471,112.9066,112.8471,112.9066,34205
2024-05-30 15:42:00,112.8967,112.9066,112.8024,112.8024,51599
2024-05-30 15:43:00,112.7975,112.8471,112.7776,112.8346,47381
2024-05-30 15:44:00,112.8272,112.8322,112.7975,112.8074,41899
2024-05-30 15:45:00,112.8074,112.8173,112.7727,112.8074,43772
2024-05-30 15:46:00,112.8172,112.8172,112.7479,112.7925,118593
2024-05-30 15:47:00,112.7925,112.8074,112.7528,112.7528,35609
2024-05-30 15:48:00,112.7379,112.7874,112.7327,112.7578,36170
2024-05-30 15:49:00,112.7578,112.7578,112.7082,112.7578,40615
2024-05-30 15:50:00,112.7479,112.7975,112.7379,112.7975,102018
2024-05-30 15:51:00,112.7975,112.8372,112.7875,112.8074,74036
2024-05-30 15:52:00,112.8173,112.8868,112.8173,112.8620,808791
2024-05-30 15:53:00,112.8520,112.8768,112.7975,112.7975,41934
2024-05-30 15:54:00,112.8024,112.8967,112.7975,112.8719,56631
2024-05-30 15:55:00,112.8768,112.9612,112.8768,112.9116,112802
2024-05-30 15:56:00,112.9116,112.9116,112.8272,112.8835,77864
2024-05-30 15:57:00,112.8868,112.9612,112.8669,112.8719,82426
2024-05-30 15:58:00,112.8719,112.9364,112.8719,112.9264,119356
2024-05-30 15:59:00,112.9165,113.1348,112.9165,113.0852,298738
2024-05-30 16:00:00,113.0852,113.0951,113.0852,113.0852,4677666
2024-05-30 16:01:00,113.0852,113.0852,113.0752,113.0852,7283
2024-05-30 16:02:00,113.0951,113.1546,113.0852,113.0852,120588
2024-05-30 16:03:00,112.7977,113.0852,112.7977,113.0852,73456
2024-05-30 16:04:00,113.0951,113.0951,113.0852,113.0852,38
2024-05-30 16:05:00,113.0951,113.0951,113.0852,113.0852,12140
2024-05-30 16:06:00,113.0852,113.0951,113.0852,113.0852,26397
2024-05-30 16:08:00,113.0852,113.0852,113.0852,113.0852,11433
2024-05-30 16:09:00,112.8967,113.0951,112.8637,113.0852,7700
2024-05-30 16:10:00,113.0852,113.0951,113.0554,113.0554,1927691
2024-05-30 16:11:00,113.0554,113.0951,113.0554,113.0852,96
2024-05-30 16:12:00,113.0852,113.0852,113.0852,113.0852,3
2024-05-30 16:13:00,113.0852,113.0852,113.0554,113.0554,801
2024-05-30 16:15:00,113.0852,113.0852,112.9760,112.9760,114
2024-05-30 16:17:00,112.9760,112.9760,112.9760,112.9760,20
2024-05-30 16:19:00,112.7875,112.7875,112.7776,112.7776,422
2024-05-30 16:20:00,112.7875,112.7875,112.7875,112.7875,3
2024-05-30 16:24:00,113.0554,113.0554,112.7776,112.7776,126
2024-05-30 16:26:00,113.0455,113.0455,112.7875,112.7875,10
2024-05-30 16:27:00,113.0852,113.0852,113.0852,113.0852,96464
2024-05-30 16:28:00,113.0554,113.0554,113.0554,113.0554,1
2024-05-30 16:32:00,113.0356,113.0356,113.0356,113.0356,3
2024-05-30 16:34:00,113.0356,113.0356,113.0356,113.0356,10
2024-05-30 16:37:00,112.7875,112.7875,112.7875,112.7875,3
2024-05-30 16:39:00,112.8570,112.8570,112.8570,112.8570,2836
2024-05-30 16:40:00,113.0157,113.0256,113.0157,113.0256,203
2024-05-30 16:41:00,113.0455,113.0455,113.0455,113.0455,15
2024-05-30 16:42:00,113.0852,113.0852,113.0455,113.0455,9470
2024-05-30 16:43:00,113.0852,113.0852,113.0852,113.0852,1
2024-05-30 16:45:00,113.0455,113.0455,112.9959,112.9959,1780
2024-05-30 16:48:00,112.9959,112.9959,112.9959,112.9959,2
2024-05-30 16:49:00,113.0455,113.0455,113.0455,113.0455,3
2024-05-30 16:50:00,112.9959,112.9959,112.9959,112.9959,1
2024-05-30 16:53:00,106.9228,106.9228,106.9228,106.9228,63
2024-05-30 16:56:00,113.0157,113.0157,113.0157,113.0157,100
2024-05-30 16:57:00,106.9228,106.9228,106.9228,106.9228,63
2024-05-30 16:58:00,113.0157,113.0157,113.0157,113.0157,7
2024-05-30 16:59:00,113.0058,113.0058,113.0058,113.0058,5
2024-05-30 17:00:00,113.0058,113.0256,112.9959,113.0256,1047
2024-05-30 17:01:00,113.0256,113.0256,113.0256,113.0256,1135
2024-05-30 17:02:00,113.0356,113.0356,113.0256,113.0256,1002
2024-05-30 17:03:00,113.0058,113.0058,112.9860,113.0058,325
2024-05-30 17:05:00,113.0058,113.0058,113.0058,113.0058,1000
2024-05-30 17:06:00,113.0443,113.0443,113.0443,113.0443,5
2024-05-30 17:11:00,113.0058,113.0058,113.0058,113.0058,10
2024-05-30 17:13:00,112.9463,112.9463,112.9463,112.9463,35
2024-05-30 17:16:00,113.0058,113.0058,113.0058,113.0058,5
2024-05-30 17:18:00,113.0058,113.0058,113.0058,113.0058,10
2024-05-30 17:19:00,112.8669,112.8669,112.8669,112.8669,57
2024-05-30 17:24:00,112.8669,112.8669,112.8669,112.8669,100
2024-05-30 17:25:00,112.8669,112.8669,112.8669,112.8669,95
2024-05-30 17:31:00,112.8669,112.8669,112.8669,112.8669,11
2024-05-30 17:34:00,113.0852,113.0852,113.0852,113.0852,1
2024-05-30 17:40:00,113.0852,113.0852,112.8669,112.8669,2
2024-05-30 17:41:00,113.0455,113.0455,113.0455,113.0455,3
2024-05-30 17:45:00,113.0455,113.0455,112.8688,112.8688,20
2024-05-30 17:46:00,112.8669,112.8670,112.8669,112.8670,11
2024-05-30 17:47:00,112.8669,112.8669,112.8669,112.8669,25
2024-05-30 17:48:00,112.9165,112.9165,112.9165,112.9165,18
2024-05-30 17:52:00,113.0554,113.0554,113.0554,113.0554,1
2024-05-30 17:55:00,112.9077,113.0554,112.9077,113.0554,6
2024-05-30 17:59:00,112.9066,112.9066,112.9066,112.9066,2
2024-05-30 18:00:00,112.9066,112.9066,112.9066,112.9066,232
2024-05-30 18:02:00,113.0455,113.0455,113.0455,113.0455,43
2024-05-30 18:03:00,113.0554,113.0554,113.0554,113.0554,100
2024-05-30 18:04:00,113.0752,113.0951,112.9081,112.9081,62
2024-05-30 18:08:00,113.0852,113.0852,113.0852,113.0852,1
2024-05-30 18:17:00,113.0852,113.0852,113.0852,113.0852,1
2024-05-30 18:19:00,113.0852,113.0852,113.0852,113.0852,4
2024-05-30 18:22:00,112.8669,112.8669,112.8669,112.8669,5
2024-05-30 18:23:00,112.8669,112.8669,112.8669,112.8669,1
2024-05-30 18:26:00,112.8669,112.8669,112.8669,112.8669,1
2024-05-30 18:30:00,113.0852,113.0852,113.0852,113.0852,1927675
2024-05-30 18:36:00,112.8669,112.8669,112.8669,112.8669,17
2024-05-30 18:41:00,112.9463,112.9463,112.9463,112.9463,4
2024-05-30 18:44:00,113.0852,113.0852,113.0852,113.0852,5
2024-05-30 18:58:00,112.8967,112.8967,112.8967,112.8967,2
2024-05-30 19:00:00,113.0852,113.0852,113.0852,113.0852,1927675
2024-05-30 19:02:00,113.0797,113.0797,113.0797,113.0797,1
2024-05-30 19:03:00,112.8967,112.8967,112.8967,112.8967,2
2024-05-30 19:09:00,112.8669,112.8669,112.8669,112.8669,65
2024-05-30 19:10:00,112.8768,112.8768,112.8768,112.8768,1
2024-05-30 19:14:00,112.8768,112.8768,112.8768,112.8768,1
2024-05-30 19:16:00,113.0852,113.0852,113.0852,113.0852,25
2024-05-30 19:22:00,112.8967,113.0752,112.8967,113.0752,5
2024-05-30 19:25:00,113.0852,113.0852,113.0852,113.0852,100
2024-05-30 19:32:00,113.0852,113.0852,112.8669,112.8669,601
2024-05-30 19:39:00,112.8967,112.9066,112.8967,112.9066,50
2024-05-30 19:47:00,112.9562,112.9562,112.8967,112.8967,362
2024-05-30 19:48:00,112.8978,112.8978,112.8978,112.8978,10
2024-05-30 19:50:00,113.0554,113.0554,112.9760,112.9760,27
2024-05-30 19:52:00,112.9264,112.9264,112.8967,112.8967,89
2024-05-30 19:54:00,112.9264,112.9264,112.9165,112.9264,6879
2024-05-30 19:55:00,113.0455,113.0455,112.8967,112.8967,7
2024-05-30 19:58:00,112.9860,112.9959,112.9661,112.9959,18
2024-05-30 19:59:00,113.0058,113.0058,113.0058,113.0058,1
2024-05-31 04:14:00,113.0852,113.0852,113.0852,113.0852,5
2024-05-31 04:20:00,113.0256,113.0256,112.9959,112.9959,56
2024-05-31 04:21:00,113.0157,113.0157,113.0157,113.0157,1
2024-05-31 04:42:00,113.0852,113.0852,113.0852,113.0852,321
2024-05-31 04:43:00,113.0852,113.0852,113.0852,113.0852,674
2024-05-31 04:45:00,113.0356,113.0356,113.0356,113.0356,2
2024-05-31 04:46:00,113.0356,113.0356,113.0356,113.0356,3
2024-05-31 04:50:00,113.0653,113.0752,113.0455,113.0752,25
2024-05-31 04:52:00,113.1149,113.1149,113.1149,113.1149,1
2024-05-31 04:53:00,113.0752,113.0752,113.0752,113.0752,20
2024-05-31 05:01:00,113.1447,113.1447,113.1447,113.1447,5
2024-05-31 05:02:00,113.1546,113.1546,113.1546,113.1546,2
2024-05-31 05:03:00,113.1745,113.1745,113.1745,113.1745,5
2024-05-31 05:10:00,113.1546,113.1546,113.0752,113.0752,182
2024-05-31 05:13:00,113.0752,113.0752,113.0752,113.0752,1
2024-05-31 05:14:00,113.0752,113.0752,113.0752,113.0752,4
2024-05-31 05:15:00,113.0752,113.0752,113.0752,113.0752,4
2024-05-31 05:16:00,113.0752,113.0752,113.0752,113.0752,3
2024-05-31 05:18:00,113.0752,113.0752,113.0752,113.0752,1
2024-05-31 05:23:00,113.0752,113.0752,113.0752,113.0752,13
2024-05-31 05:27:00,113.1844,113.1844,113.1844,113.1844,1
2024-05-31 05:31:00,113.1745,113.1844,113.1745,113.1844,25
